# wme_scene_export  D:\Program Files\Slam-Model\data\rgbd_dataset_freiburg1_teddy
# 좌표계는 카메라 좌표계. 뷰어가 각 시스템의 추정 포즈로 옮긴다.
# PLANE	frame	nx	ny	nz	d	cx	cy	cz	extent	rms	inliers	conf
# BOX	frame	class	conf	cx	cy	cz	sx	sy	sz
PLANE	140	-0.05644	-0.05227	0.99704	2.88629	-0.35827	-0.18993	2.86463	0.78511	0.02188	1456	0.69559
PLANE	140	-0.00644	0.02346	0.99970	2.43043	-0.51451	0.12397	2.42492	1.22681	0.02218	1044	0.69274
PLANE	140	-0.00509	0.00022	0.99999	2.71781	-0.38049	-0.23999	2.71595	0.82911	0.02338	1007	0.68138
PLANE	140	-0.01317	0.01163	0.99985	2.56500	-0.72385	-0.02210	2.55612	0.91212	0.02514	1088	0.66546
BOX	140	microwave	0.38357	-0.90754	-0.72311	2.64280	1.43046	1.15645	0.57218
PLANE	145	-0.05705	0.96107	0.27033	1.39301	-0.42875	0.75674	2.37213	0.42569	0.00976	1526	0.83670
PLANE	145	-0.18203	-0.25056	0.95083	2.93676	0.39894	-0.29277	3.08784	0.64121	0.01760	1242	0.73967
PLANE	145	-0.00520	-0.00106	0.99999	2.98152	0.16295	-0.28363	2.98211	0.73209	0.01970	976	0.71732
PLANE	145	-0.01424	-0.02137	0.99967	2.72265	-0.09919	-0.36568	2.71432	0.82885	0.02309	1683	0.68405
PLANE	145	0.00137	-0.01399	0.99990	2.85985	0.40554	-0.39937	2.85399	0.87778	0.02369	1170	0.67851
PLANE	145	-0.05366	0.01058	0.99850	2.60116	-0.57814	-0.31889	2.57737	0.80931	0.02391	1568	0.67653
BOX	145	teddy bear	0.91251	0.37390	0.22588	1.06360	0.44616	0.45306	0.24120
BOX	145	chair	0.52446	0.12468	0.38961	1.08660	0.13863	0.15779	0.34760
BOX	145	book	0.39217	1.12782	-1.13474	2.74740	0.10622	0.38301	0.17720
BOX	145	chair	0.38480	-0.89676	0.02626	1.56120	0.12977	0.46552	0.35960
PLANE	150	-0.11852	0.95052	0.28717	1.41720	-0.42247	0.73733	2.32018	0.72484	0.01102	1857	0.81936
PLANE	150	-0.02523	-0.00971	0.99963	2.99656	0.55602	-0.63787	3.00549	0.86769	0.01915	1383	0.72312
PLANE	150	-0.01567	0.00868	0.99984	2.85450	-0.34055	-0.29775	2.85220	0.80916	0.02103	903	0.70395
PLANE	150	-0.00239	-0.01702	0.99985	3.14749	0.53024	-0.41524	3.14215	0.84184	0.02183	738	0.69609
PLANE	150	0.02108	-0.01840	0.99961	2.71579	-0.21522	-0.19032	2.71789	0.95471	0.02262	1279	0.68852
PLANE	150	-0.00990	0.00927	0.99991	2.55711	-0.36762	0.08197	2.55295	1.07097	0.02413	1110	0.67445
PLANE	155	-0.01577	-0.03156	0.99938	2.61846	-0.67293	-0.20094	2.60313	0.84303	0.02092	718	0.70504
PLANE	155	0.00919	0.04512	0.99894	3.26521	0.39874	-0.56484	3.29052	0.69284	0.02105	610	0.70369
PLANE	155	-0.02014	-0.01079	0.99974	2.99807	0.00490	-0.27364	2.99600	1.03614	0.02110	1056	0.70327
PLANE	155	0.00423	0.01473	0.99988	2.84775	-0.17539	-0.17698	2.85143	1.05386	0.02232	1188	0.69140
PLANE	155	0.00337	-0.00074	0.99999	3.14476	0.21965	-0.37537	3.14376	1.01050	0.02262	807	0.68852
PLANE	155	0.00295	-0.01322	0.99991	2.71155	-0.06312	-0.06292	2.71116	1.18202	0.02300	878	0.68490
BOX	155	teddy bear	0.90216	0.00192	0.22483	1.15900	0.58924	0.53634	3.31720
BOX	155	laptop	0.84283	0.99375	-0.07174	3.00880	0.66887	0.43110	0.57080
BOX	155	chair	0.47801	-0.29018	0.36736	1.04140	0.16709	0.15929	0.31760
BOX	155	tv	0.32820	1.46705	-0.60978	2.79160	0.52345	1.50804	0.36000
PLANE	160	-0.06596	0.96137	0.26725	1.42314	-0.18167	0.78640	2.45140	0.96373	0.01133	1717	0.81525
PLANE	160	-0.00082	-0.00184	1.00000	2.85893	-0.26151	-0.20446	2.85834	1.02670	0.02010	1124	0.71330
PLANE	160	-0.02321	-0.00334	0.99973	2.99392	-0.18622	-0.25793	2.98956	0.99794	0.02141	1029	0.70020
PLANE	160	0.01683	0.03189	0.99935	3.27768	0.31539	-0.51467	3.29092	0.72205	0.02152	638	0.69914
PLANE	160	0.00687	0.00057	0.99998	3.14524	0.22849	-0.27673	3.14391	1.01748	0.02221	792	0.69239
PLANE	160	0.00794	-0.00489	0.99996	2.70533	-0.04791	-0.20112	2.70484	1.26005	0.02431	902	0.67284
BOX	160	laptop	0.79578	0.97014	-0.12819	3.03500	0.64536	0.42898	0.58920
BOX	160	teddy bear	0.71970	0.00082	0.25068	1.19120	0.72305	0.51664	3.37760
PLANE	165	-0.01771	0.93797	0.34626	1.47378	-0.18125	0.65507	2.47256	0.94555	0.01087	2771	0.82148
PLANE	165	0.01091	0.01005	0.99989	2.84583	-0.20362	-0.40653	2.85245	0.89126	0.02108	887	0.70340
PLANE	165	0.01544	0.02005	0.99968	3.13738	0.28424	-0.47182	3.14346	0.92455	0.02234	673	0.69115
PLANE	165	0.02551	0.02714	0.99931	3.28243	0.34965	-0.67825	3.29420	0.71542	0.02244	592	0.69019
PLANE	165	-0.01862	-0.01785	0.99967	3.00771	0.02680	-0.42925	3.00155	0.94115	0.02270	847	0.68772
PLANE	165	0.00223	0.00172	1.00000	2.70904	-0.36405	-0.42405	2.71059	0.99507	0.02314	632	0.68367
BOX	165	teddy bear	0.79195	0.16380	0.22646	1.17920	0.61319	0.55025	3.12440
BOX	165	laptop	0.78851	1.10173	-0.31974	2.93240	0.63488	0.44287	1.06960
BOX	165	sports ball	0.43111	0.10600	0.10070	1.05740	0.10833	0.11260	0.04440
BOX	165	tv	0.40258	1.49693	-0.76237	2.74740	0.40894	1.19159	0.30760
PLANE	170	-0.02339	0.94559	0.32451	1.49408	-0.17234	0.70510	2.53705	0.94728	0.01190	2615	0.80782
PLANE	170	0.00771	0.01479	0.99986	2.84238	-0.23952	-0.33732	2.84961	0.96478	0.02096	931	0.70460
PLANE	170	-0.01364	0.01409	0.99981	2.97738	-0.22502	-0.37930	2.98023	0.86225	0.02166	830	0.69769
PLANE	170	0.00536	-0.00313	0.99998	3.14592	0.32769	-0.34299	3.14315	0.96908	0.02264	750	0.68836
PLANE	170	0.00484	-0.00143	0.99999	2.70873	-0.27096	-0.49528	2.70937	1.10141	0.02336	627	0.68160
PLANE	170	0.01428	0.02848	0.99949	3.28447	0.33243	-0.54433	3.29690	0.74076	0.02424	738	0.67349
BOX	170	teddy bear	0.90749	0.17893	0.25275	1.21220	0.61394	0.52575	3.21280
BOX	170	laptop	0.86483	1.04538	-0.23657	2.95740	0.63458	0.43519	1.01120
BOX	170	tv	0.42543	1.48054	-0.73139	2.79160	0.49647	1.28643	0.36000
PLANE	175	0.70214	-0.17668	0.68977	1.77299	-0.50064	-0.60894	2.92405	0.41146	0.01168	615	0.81067
PLANE	175	-0.05660	0.93793	0.34218	1.49955	-0.22368	0.66656	2.51827	0.93047	0.01175	2912	0.80977
PLANE	175	0.00603	0.00242	0.99998	3.14291	0.29915	-0.41307	3.14218	0.93740	0.02181	684	0.69630
PLANE	175	-0.01659	-0.00995	0.99981	2.99105	-0.16451	-0.43737	2.98452	0.85412	0.02233	781	0.69127
PLANE	175	0.00890	0.01581	0.99984	3.28839	0.33398	-0.63103	3.29594	0.69797	0.02416	734	0.67419
PLANE	175	-0.00284	-0.00555	0.99998	2.71920	-0.10964	-0.49580	2.71619	1.23823	0.02485	543	0.66798
BOX	175	teddy bear	0.92065	0.17250	0.24724	1.20820	0.58623	0.53805	3.20680
BOX	175	laptop	0.86621	1.04028	-0.26981	3.00880	0.64561	0.44275	1.00520
BOX	175	tv	0.57302	1.48416	-0.75355	2.81380	0.51674	1.27487	0.41440
PLANE	180	-0.06156	0.93335	0.35366	1.54106	-0.23622	0.67381	2.53810	0.93307	0.01207	2935	0.80552
PLANE	180	0.69733	-0.17737	0.69446	1.71529	-0.55603	-0.45115	2.91307	0.52179	0.01219	753	0.80405
PLANE	180	-0.00591	0.01905	0.99980	3.29302	0.22226	-0.61203	3.30665	0.72627	0.02031	589	0.71116
PLANE	180	-0.01280	-0.01747	0.99977	2.98843	-0.02178	-0.31884	2.98328	0.95388	0.02184	580	0.69596
PLANE	180	0.00591	0.00745	0.99995	2.84439	-0.21643	-0.36884	2.84855	0.95125	0.02339	974	0.68132
PLANE	180	0.01968	0.01158	0.99974	3.16064	0.25682	-0.52339	3.16247	0.86210	0.02449	696	0.67119
BOX	180	teddy bear	0.89157	0.15499	0.26049	1.19920	0.58186	0.50386	3.22880
BOX	180	laptop	0.79483	0.92117	-0.23827	2.90820	0.61278	0.40543	0.90280
BOX	180	chair	0.50883	0.07360	0.24226	1.19520	0.62151	0.50912	3.22080
PLANE	185	-0.03299	0.93800	0.34506	1.55553	-0.19555	0.70944	2.56079	0.96136	0.01287	2815	0.79535
PLANE	185	-0.80546	-0.23958	0.54207	2.60048	-1.30184	-0.19257	2.77781	0.47677	0.01474	920	0.77232
PLANE	185	-0.01720	0.01504	0.99974	2.98063	0.05246	-0.32010	2.98712	0.84834	0.02008	585	0.71348
PLANE	185	0.02402	0.00988	0.99966	3.15074	0.14440	-0.52074	3.15348	0.88439	0.02117	749	0.70259
PLANE	185	0.00128	-0.01310	0.99991	2.85531	-0.19730	-0.39580	2.85062	0.96272	0.02358	974	0.67952
PLANE	185	0.00872	0.00052	0.99996	2.70628	-0.30552	-0.50629	2.70931	1.11981	0.02556	868	0.66175
BOX	185	teddy bear	0.80312	0.11097	0.26774	1.17500	0.60192	0.46411	3.28320
BOX	185	laptop	0.69976	0.78344	-0.22982	2.90820	0.59591	0.41106	0.93280
BOX	185	chair	0.36789	-0.08298	0.24139	1.09660	0.32009	0.43739	0.21320
BOX	185	cup	0.30643	0.33343	-0.54504	3.35860	0.32462	0.37067	0.62720
PLANE	190	-0.02677	0.92255	0.38495	1.53713	-0.20595	0.62045	2.49180	0.96246	0.01172	3198	0.81013
PLANE	190	-0.01632	0.00993	0.99982	2.99433	0.01579	-0.37442	2.99885	0.88112	0.02116	562	0.70259
PLANE	190	-0.64270	-0.68305	0.34696	1.80370	-0.59709	-0.54871	3.01233	0.84234	0.02212	619	0.69328
PLANE	190	0.02021	0.00440	0.99979	3.14692	-0.00787	-0.55366	3.15019	0.81677	0.02233	682	0.69129
PLANE	190	-0.00375	-0.03128	0.99950	2.72096	-0.30782	-0.52802	2.70464	1.05144	0.02254	853	0.68927
PLANE	190	0.00186	-0.00639	0.99998	2.85018	-0.10971	-0.37018	2.84808	0.92366	0.02532	894	0.66387
BOX	190	laptop	0.77568	0.83380	-0.42711	3.00880	0.60489	0.43110	0.47440
BOX	190	teddy bear	0.66142	0.12747	0.24491	1.19120	0.62633	0.52817	3.31120
BOX	190	dog	0.50137	0.12790	0.24342	1.19520	0.63306	0.53457	3.30320
BOX	190	chair	0.48050	0.03460	0.19383	1.12880	0.50406	0.46335	3.25120
PLANE	195	0.03036	0.88969	0.45556	1.56496	-0.17922	0.44691	2.57441	0.83090	0.01213	2270	0.80481
PLANE	195	-0.68180	-0.24860	0.68800	2.18058	0.08223	-0.75574	2.97785	0.48839	0.01672	1410	0.74937
PLANE	195	0.00503	-0.01724	0.99984	3.14651	0.47259	-0.57739	3.13468	0.77958	0.02069	425	0.70729
PLANE	195	-0.02135	0.00338	0.99977	2.98575	0.13668	-0.41909	2.99078	1.02540	0.02195	439	0.69497
PLANE	195	0.00303	0.78433	0.62034	1.86135	-0.33137	0.53526	2.32541	0.78192	0.02282	1724	0.68666
PLANE	195	0.01251	-0.00087	0.99992	2.70562	-0.08733	-0.51760	2.70647	0.94826	0.02543	685	0.66287
BOX	195	person	0.46992	0.35364	0.20380	1.14800	0.68351	0.56903	2.88520
BOX	195	laptop	0.42618	1.31902	-0.55757	2.74740	0.66918	0.43089	0.79600
BOX	195	dog	0.40647	0.35364	0.20380	1.14800	0.67463	0.56903	2.89120
BOX	195	cat	0.39469	0.35475	0.20602	1.14800	0.67685	0.56459	2.85480
PLANE	200	0.04514	0.89478	0.44422	1.57018	-0.26513	0.51368	2.52695	0.59142	0.01181	1970	0.80897
PLANE	200	-0.58420	-0.33444	0.73950	2.14107	0.27370	-0.57660	2.85074	0.66187	0.01867	1422	0.72815
PLANE	200	-0.66269	-0.41426	0.62389	2.38815	-0.92985	-0.51179	2.50036	0.44898	0.01994	2530	0.71492
PLANE	200	-0.02847	-0.03015	0.99914	3.00212	0.47751	-0.57946	3.00083	0.87466	0.02074	436	0.70682
PLANE	200	0.01576	0.76286	0.64638	1.91280	-0.49593	0.55767	2.31319	0.64189	0.02243	1618	0.69034
PLANE	200	-0.01344	-0.03032	0.99945	2.86106	0.30834	-0.48977	2.85192	0.80650	0.02452	733	0.67101
BOX	200	teddy bear	0.84822	0.39304	0.20467	1.07660	0.52653	0.50654	0.34160
BOX	200	chair	0.48247	0.36473	0.19612	1.11080	0.62915	0.54844	1.92640
PLANE	205	0.02182	0.89574	0.44404	1.57465	-0.24216	0.49447	2.56061	0.67724	0.01204	2288	0.80598
PLANE	205	-0.61432	-0.32970	0.71688	2.15761	0.19199	-0.59354	2.90129	0.56921	0.01761	1618	0.73952
PLANE	205	-0.69627	-0.41214	0.58766	2.36648	-0.99774	-0.49360	2.49864	0.42808	0.02038	2369	0.71039
PLANE	205	0.00525	0.75974	0.65020	1.91872	-0.38636	0.52412	2.34165	0.75344	0.02197	1621	0.69477
BOX	205	teddy bear	0.91629	0.38682	0.22028	1.11880	0.58610	0.51990	0.60920
BOX	205	laptop	0.58880	1.38211	-0.47391	2.72520	0.61109	0.42740	0.79600
BOX	205	chair	0.55313	0.16248	0.19202	1.09360	0.33190	0.52089	0.30160
PLANE	210	0.04223	0.87564	0.48111	1.65635	-0.20463	0.45626	2.63031	0.71895	0.01579	1994	0.75999
PLANE	210	-0.73022	-0.25986	0.63186	2.52462	-1.11042	-0.11642	2.66437	0.33726	0.01708	1387	0.74535
PLANE	210	-0.68108	-0.28833	0.67305	2.09764	0.11330	-0.63726	2.95828	0.60850	0.01745	1638	0.74127
PLANE	210	-0.79575	-0.21956	0.56443	2.32020	-0.94163	-0.63914	2.53456	0.43483	0.01852	1477	0.72970
PLANE	210	0.01294	0.74574	0.66611	1.95909	-0.28101	0.48404	2.40464	0.86178	0.02239	1668	0.69066
BOX	210	teddy bear	0.92950	0.38203	0.22114	1.14000	0.59941	0.53637	2.23760
BOX	210	laptop	0.78920	1.29613	-0.58395	2.83680	0.63612	0.42843	0.84640
BOX	210	tv	0.50537	-1.09946	-0.73289	2.33920	0.68280	0.83790	0.44240
BOX	210	chair	0.31985	0.15929	0.19435	1.10080	0.30004	0.54351	0.23760
PLANE	215	0.08188	0.86549	0.49418	1.69849	-0.17665	0.56925	2.46926	0.74460	0.01695	2963	0.74680
PLANE	215	-0.77490	-0.21636	0.59390	2.47505	-1.08511	-0.11381	2.71017	0.39095	0.01904	1532	0.72420
PLANE	215	-0.72301	-0.17696	0.66778	2.08937	0.03487	-0.72668	2.97399	0.51987	0.02065	1318	0.70770
PLANE	215	-0.82651	-0.03293	0.56196	2.24817	-1.01270	-0.58938	2.47663	0.46228	0.02194	1123	0.69502
BOX	215	dog	0.40027	0.35999	0.22887	1.14000	0.63467	0.51651	2.13720
PLANE	220	-0.85891	-0.13521	0.49395	2.41384	-1.25441	-0.29511	2.62477	0.48408	0.01572	1465	0.76077
PLANE	220	0.08130	0.81766	0.56994	1.86957	-0.22025	0.50931	2.58105	0.87051	0.02109	1779	0.70336
PLANE	220	-0.77850	-0.02530	0.62713	2.10399	-0.28368	-0.67658	2.97549	0.58880	0.02178	1055	0.69657
PLANE	220	-0.00034	-0.02066	0.99979	2.70755	-0.26455	-0.38041	2.70018	0.99066	0.02249	933	0.68977
PLANE	220	0.02640	0.72035	0.69311	2.00810	0.05008	0.36169	2.51941	1.02602	0.02280	1089	0.68682
BOX	220	laptop	0.75659	0.75521	-0.60847	2.72520	0.52681	0.37991	0.73600
BOX	220	teddy bear	0.62048	0.29594	0.23825	1.14800	0.63913	0.50457	2.38280
BOX	220	chair	0.49993	0.05277	0.19633	1.07660	0.22893	0.49820	0.28960
BOX	220	potted plant	0.32046	1.49869	-0.72823	2.64280	0.27587	0.64475	0.16080
PLANE	225	-0.89006	-0.07958	0.44884	2.34272	-1.30230	-0.14366	2.61153	0.51939	0.01411	1767	0.77988
PLANE	225	-0.82626	-0.08413	0.55697	2.05202	-0.47451	-0.39888	2.92009	0.64325	0.01804	2031	0.73485
PLANE	225	0.02037	-0.00000	0.99979	3.14580	0.31635	-0.49382	3.14000	0.78977	0.02067	427	0.70754
PLANE	225	0.06529	0.80442	0.59046	1.95113	-0.02465	0.53524	2.57797	0.91200	0.02137	1109	0.70054
PLANE	225	0.03891	0.75772	0.65142	1.95388	0.60013	0.35424	2.55153	0.82100	0.02218	618	0.69269
BOX	225	laptop	0.91180	0.70754	-0.57331	2.90820	0.54532	0.41106	0.85040
BOX	225	teddy bear	0.76545	0.27693	0.24640	1.09060	0.63247	0.43500	2.51120
BOX	225	potted plant	0.69701	1.41804	-0.69699	2.60260	0.38739	0.74580	0.41440
BOX	225	chair	0.54517	0.02829	0.21053	1.01920	0.20884	0.44204	0.26120
BOX	225	laptop	0.41698	0.92558	0.04553	1.65760	0.19546	0.18294	0.07818
BOX	225	person	0.36981	0.27558	0.24496	1.09360	0.64266	0.44043	2.53520
BOX	225	keyboard	0.35278	0.61682	-0.37118	2.54540	0.41332	0.09857	0.25920
PLANE	230	-0.82720	-0.09864	0.55318	2.03269	-0.48395	-0.50674	2.86050	0.56348	0.01824	1821	0.73271
PLANE	230	0.08870	0.84218	0.53184	1.77161	-0.34194	0.54533	2.52456	0.82086	0.02057	1939	0.70856
PLANE	230	-0.02051	0.00136	0.99979	2.54926	-0.37727	-0.33246	2.54251	1.14437	0.02188	839	0.69560
PLANE	230	0.03757	0.75368	0.65616	1.91991	0.15852	0.33190	2.53566	1.01583	0.02203	995	0.69418
BOX	230	laptop	0.90615	0.66824	-0.61690	2.83680	0.56483	0.41744	0.73600
BOX	230	chair	0.63376	0.01085	0.19047	0.95800	0.21297	0.43034	0.28760
BOX	230	dog	0.51352	0.24625	0.22369	1.01620	0.61682	0.41713	2.50720
PLANE	235	-0.87562	-0.06134	0.47910	1.99633	-0.76101	-0.35609	2.73040	0.59688	0.01931	2204	0.72143
PLANE	235	0.04477	0.80451	0.59225	1.92136	-0.38918	0.46829	2.63746	0.92903	0.02157	1124	0.69864
PLANE	235	0.04735	0.75215	0.65729	1.94449	0.07376	0.46028	2.42634	0.97152	0.02162	1185	0.69816
PLANE	235	0.01446	0.04672	0.99880	2.69070	-0.04966	-0.33186	2.71016	0.95812	0.02179	675	0.69647
PLANE	235	-0.00638	-0.04658	0.99889	2.55649	-0.00705	-0.26519	2.54690	1.04105	0.02247	726	0.68991
PLANE	235	0.02471	0.00959	0.99965	2.83972	-0.07795	-0.58576	2.84826	0.86370	0.02345	565	0.68071
BOX	235	laptop	0.92327	0.38498	-0.50308	2.64280	0.50066	0.38890	0.78640
BOX	235	potted plant	0.54001	1.17313	-0.66955	2.50920	0.47050	0.73361	0.58120
BOX	235	chair	0.36496	-0.06261	0.18606	0.86040	0.20957	0.35651	0.26920
BOX	235	keyboard	0.33304	0.34120	-0.35360	2.49100	0.40930	0.11576	0.36200
BOX	235	person	0.30960	0.16234	0.22325	0.93980	0.59952	0.35301	2.72640
BOX	235	dog	0.30437	0.16632	0.22555	0.94180	0.60079	0.35377	2.72640
PLANE	240	0.04342	0.85266	0.52066	1.62731	-0.18723	0.50241	2.31833	0.89666	0.01623	2391	0.75499
PLANE	240	-0.91454	-0.10255	0.39127	2.03011	-1.00178	-0.49074	2.71836	0.50902	0.02054	1693	0.70886
PLANE	240	0.06653	0.08775	0.99392	2.76181	-0.08192	-0.58817	2.83611	0.69774	0.02203	520	0.69418
PLANE	240	0.04440	0.02786	0.99863	2.70369	0.12994	-0.58983	2.71809	0.81396	0.02239	588	0.69073
PLANE	240	-0.01578	-0.03740	0.99918	2.57347	-0.00375	-0.39263	2.56083	0.97468	0.02286	703	0.68624
BOX	240	keyboard	0.73159	0.85515	0.00963	1.56120	0.21729	0.17230	0.28760
BOX	240	person	0.60390	0.05247	0.19958	0.87960	0.55941	0.34573	2.67440
BOX	240	laptop	0.59735	0.07563	-0.62693	2.72520	0.51627	0.40630	0.64560
BOX	240	cup	0.48584	-0.72836	0.17654	2.74740	0.29210	0.40961	3.75400
BOX	240	tv	0.42192	1.44718	-0.63554	2.50920	0.21342	0.67531	0.21720
BOX	240	mouse	0.34859	1.05118	-0.17519	1.87280	0.15205	0.09428	0.38000
BOX	240	chair	0.30227	-0.14521	0.16726	0.80220	0.20470	0.34793	0.23520
PLANE	245	0.05084	0.83101	0.55393	1.69846	-0.19718	0.50875	2.32109	0.90420	0.01862	2145	0.72869
PLANE	245	-0.92127	-0.05196	0.38545	2.02054	-1.04304	-0.44690	2.68882	0.52081	0.02116	1519	0.70269
PLANE	245	0.00414	0.01634	0.99986	2.55404	0.02481	-0.39173	2.56070	0.94109	0.02327	752	0.68244
PLANE	245	0.01205	-0.01543	0.99981	2.71441	0.11823	-0.50597	2.70570	0.83033	0.02369	677	0.67853
BOX	245	laptop	0.89545	0.06880	-0.64491	2.76840	0.50840	0.41810	0.89640
BOX	245	keyboard	0.86275	0.90187	-0.00886	1.62640	0.20436	0.16690	0.33360
BOX	245	potted plant	0.46918	0.87579	-0.77695	2.58360	0.45948	0.75036	0.64760
BOX	245	tv	0.39176	1.46734	-0.68414	2.52720	0.19541	0.57251	0.22120
BOX	245	keyboard	0.35173	0.04265	-0.45007	2.49100	0.39967	0.11576	0.22120
BOX	245	person	0.32313	0.08487	0.21694	0.89860	0.57845	0.33058	2.85480
BOX	245	refrigerator	0.31001	-1.14691	-0.33423	2.58360	0.88899	1.49573	0.76000
PLANE	250	-0.97013	-0.08449	0.22741	1.72753	-1.15097	-0.49542	2.50247	0.42635	0.01280	1932	0.79612
PLANE	250	0.04834	0.84800	0.52779	1.59216	-0.19795	0.42728	2.34827	0.86717	0.01374	3070	0.78447
PLANE	250	0.02392	0.85983	0.51001	0.80881	0.35420	-0.30893	2.09009	0.67816	0.01790	1497	0.73636
PLANE	250	0.04988	0.05512	0.99723	2.65475	0.04100	-0.59984	2.69321	0.77416	0.02214	689	0.69311
PLANE	250	0.02832	0.05809	0.99791	2.52705	0.23226	-0.49115	2.55434	0.85810	0.02407	659	0.67507
BOX	250	keyboard	0.88683	0.84912	-0.03420	1.56120	0.22936	0.17532	0.28760
BOX	250	laptop	0.86566	-0.01024	-0.65271	2.47300	0.47327	0.39264	0.56520
BOX	250	tv	0.64230	1.43263	-0.70113	2.50920	0.24253	0.68989	0.10840
BOX	250	cup	0.57050	0.74030	-0.51777	2.30900	0.14730	0.19224	0.09240
BOX	250	keyboard	0.41600	-0.02442	-0.51503	2.45580	0.40352	0.12363	0.30360
BOX	250	potted plant	0.35292	0.79988	-0.85310	2.56440	0.46598	0.74975	0.69960
BOX	250	refrigerator	0.34703	-1.18162	-0.42293	2.54540	0.77252	1.57218	0.73960
BOX	250	chair	0.34111	-0.12446	0.15894	0.75180	0.20056	0.31588	0.33200
BOX	250	teddy bear	0.30558	0.07078	0.20710	0.85440	0.54339	0.31597	2.77880
PLANE	255	-0.98378	-0.05745	0.16995	1.69372	-1.26089	-0.46203	2.51102	0.43070	0.01123	1407	0.81655
PLANE	255	0.01948	0.84838	0.52903	1.62456	-0.25034	0.46195	2.33925	0.81270	0.01569	2668	0.76118
PLANE	255	0.05647	0.12415	0.99065	2.48493	-0.07422	-0.51078	2.57662	0.86844	0.02122	781	0.70207
PLANE	255	0.03313	0.03657	0.99878	2.66636	-0.07732	-0.68866	2.69739	0.81659	0.02314	851	0.68364
BOX	255	keyboard	0.91011	0.80563	0.03617	1.53300	0.28745	0.19294	0.21680
BOX	255	laptop	0.89058	-0.12706	-0.56881	2.42160	0.46344	0.40323	0.26760
BOX	255	potted plant	0.63276	0.66603	-0.78195	2.58360	0.46947	0.75036	0.66760
BOX	255	tv	0.57120	0.94523	-0.41232	1.74100	0.25914	0.49216	1.60240
BOX	255	person	0.43066	0.05283	0.21053	0.78400	0.50164	0.24895	2.85320
BOX	255	cup	0.39828	0.70164	-0.35705	2.11200	0.15922	0.18811	0.41200
BOX	255	cup	0.36276	-0.91036	0.19457	2.56440	0.31726	0.37239	0.22720
PLANE	260	-0.98804	-0.00796	0.15398	1.63612	-1.25792	-0.37381	2.53448	0.48433	0.01198	1097	0.80668
PLANE	260	-0.02588	0.00243	0.99966	2.41850	-0.52461	-0.14807	2.40610	0.74230	0.02159	1128	0.69846
PLANE	260	0.01465	0.76108	0.64849	1.91919	-0.31342	0.49694	2.38333	0.84800	0.02161	1379	0.69819
PLANE	260	0.08906	-0.09718	0.99127	2.85295	-0.26241	-0.72553	2.83052	0.66519	0.02165	851	0.69781
PLANE	260	0.02974	0.04460	0.99856	2.66017	-0.01796	-0.57177	2.69008	0.80777	0.02262	1030	0.68855
PLANE	260	0.01394	0.05444	0.99842	2.53918	-0.21138	-0.35430	2.56546	1.00491	0.02351	1039	0.68019
BOX	260	keyboard	0.88660	0.80690	0.07742	1.52700	0.27157	0.18035	0.21680
BOX	260	laptop	0.82495	-0.16217	-0.41174	2.42160	0.44939	0.37979	0.39000
BOX	260	dog	0.49723	0.01049	0.20818	0.69060	0.30571	0.17383	0.28360
BOX	260	tv	0.47079	0.93681	-0.36344	1.74100	0.28270	0.44834	1.62080
PLANE	265	-0.99575	0.03995	0.08298	1.54405	-1.34913	-0.32175	2.57301	0.43956	0.01566	803	0.76151
PLANE	265	0.13212	-0.38766	0.91229	2.78998	0.02896	-0.70021	2.75649	0.76715	0.01624	2616	0.75488
PLANE	265	0.04637	0.90704	0.41849	0.83161	0.19823	-0.02208	2.01307	0.75308	0.01652	1588	0.75166
PLANE	265	0.01561	0.78922	0.61391	1.96109	-0.47957	0.64313	2.37982	0.71366	0.02218	810	0.69272
PLANE	265	0.04740	-0.07545	0.99602	2.75944	-0.13470	-0.67213	2.72596	0.77370	0.02275	1393	0.68728
PLANE	265	0.02067	-0.00702	0.99976	2.38133	-0.57130	0.18059	2.39498	0.73617	0.02427	1292	0.67323
BOX	265	keyboard	0.86856	0.78969	0.16322	1.51380	0.29556	0.18759	0.21120
BOX	265	laptop	0.79247	-0.23773	-0.26684	2.40460	0.43229	0.37247	0.19920
BOX	265	tv	0.71628	0.90434	-0.24973	1.72400	0.31993	0.45731	0.17480
BOX	265	keyboard	0.30362	-0.95538	-0.10267	2.32420	0.31450	0.14851	0.35000
PLANE	270	-0.99644	-0.01304	0.08332	1.51323	-1.30780	-0.24208	2.48348	0.45204	0.01298	1143	0.79388
PLANE	270	0.15549	-0.29365	0.94318	2.77120	-0.08089	-0.49551	2.79721	0.81950	0.01611	2604	0.75634
PLANE	270	0.01902	0.05095	0.99852	2.39658	-0.37586	0.32386	2.39076	0.70586	0.02104	937	0.70383
PLANE	270	0.05592	-0.07559	0.99557	2.75364	-0.01666	-0.56457	2.72397	0.76228	0.02231	1652	0.69146
PLANE	270	0.04358	-0.03903	0.99829	2.62069	0.26687	-0.60114	2.59003	0.80065	0.02265	1388	0.68825
PLANE	270	0.00967	-0.00522	0.99994	2.26066	-0.20416	0.43306	2.26503	0.73718	0.02340	1096	0.68124
BOX	270	keyboard	0.87181	0.78491	0.30746	1.47460	0.25655	0.17702	0.22720
BOX	270	laptop	0.85121	-0.20519	-0.10389	2.40460	0.46018	0.37247	0.18407
