# wme_scene_export  D:\Program Files\Slam-Model\data\rgbd_dataset_freiburg2_desk_with_person
# 좌표계는 카메라 좌표계. 뷰어가 각 시스템의 추정 포즈로 옮긴다.
# PLANE	frame	nx	ny	nz	d	cx	cy	cz	extent	rms	inliers	conf
# BOX	frame	class	conf	cx	cy	cz	sx	sy	sz
PLANE	0	0.01062	0.90770	0.41948	0.86634	0.12330	0.28355	1.44858	0.44956	0.01193	4911	0.80739
BOX	175	tv	0.89734	-0.05953	0.01692	1.66340	0.44386	0.42782	0.18080
BOX	175	mouse	0.68542	0.41686	0.31528	1.55260	0.11326	0.08046	0.11840
BOX	175	potted plant	0.60528	-0.82651	0.17816	1.50200	0.22202	0.93117	0.74440
BOX	175	cup	0.44534	0.51829	0.26098	1.58480	0.13082	0.14296	0.12280
BOX	175	mouse	0.38866	0.51829	0.25946	1.58480	0.13082	0.13992	0.12280
BOX	175	bowl	0.34009	0.69840	0.23170	1.71720	0.15823	0.11206	0.14400
PLANE	180	-0.00995	0.92976	0.36804	0.88411	-0.08940	0.34734	1.52232	0.50082	0.01220	4887	0.80381
PLANE	180	0.02352	0.92584	0.37718	1.69079	1.35580	0.23759	3.81493	1.11697	0.01464	1300	0.77355
PLANE	180	-0.48238	-0.08856	0.87147	1.47644	0.02287	0.13914	1.72099	0.39724	0.01965	1361	0.71788
BOX	180	keyboard	0.95453	0.04114	0.31991	1.54620	0.49273	0.18697	0.28840
BOX	180	tv	0.91189	-0.06591	0.02011	1.66340	0.44386	0.42143	0.17755
BOX	180	cup	0.71385	0.50560	0.26902	1.57840	0.12726	0.13633	0.11000
BOX	180	potted plant	0.67730	-0.85528	0.17301	1.54620	0.21965	0.93186	0.77480
BOX	180	mouse	0.63751	0.40511	0.32256	1.55900	0.12271	0.09276	0.14400
BOX	180	bowl	0.50146	0.69016	0.24323	1.71720	0.16153	0.10877	0.14400
PLANE	185	-0.31492	-0.03109	0.94861	1.58678	-0.10803	0.00091	1.63691	0.20859	0.01025	1130	0.82987
PLANE	185	-0.01026	0.92091	0.38965	0.88205	-0.08674	0.31831	1.50915	0.49930	0.01278	5264	0.79639
PLANE	185	0.02074	0.91981	0.39182	1.67202	1.27996	0.30493	3.48377	1.23617	0.01404	1522	0.78081
BOX	185	keyboard	0.94010	0.04559	0.28430	1.54620	0.48977	0.18103	0.27760
BOX	185	tv	0.90414	-0.05633	-0.02299	1.66340	0.44386	0.41824	0.17755
BOX	185	cup	0.70944	0.51109	0.23926	1.57200	0.12977	0.13879	0.20440
BOX	185	potted plant	0.69874	-0.84572	0.12499	1.53960	0.23054	0.96925	0.81320
BOX	185	mouse	0.64522	0.41217	0.29172	1.54620	0.10686	0.07716	0.13120
BOX	185	bowl	0.33001	0.70170	0.20863	1.71720	0.16483	0.11206	0.14200
PLANE	190	-0.31862	-0.04442	0.94684	1.59076	-0.13373	-0.02211	1.63403	0.21137	0.01034	1179	0.82866
PLANE	190	0.01085	0.91436	0.40476	1.65878	1.07933	0.38088	3.20879	1.21708	0.01256	1640	0.79921
PLANE	190	-0.00940	0.91479	0.40382	0.88096	-0.10306	0.29848	1.50302	0.49721	0.01258	5316	0.79902
BOX	190	tv	0.91432	-0.09785	-0.04215	1.66340	0.45664	0.41824	0.18265
BOX	190	keyboard	0.90171	0.00997	0.26204	1.54620	0.49570	0.18993	0.28840
BOX	190	potted plant	0.49302	-0.92544	0.03114	1.65580	0.21615	0.84855	0.55520
BOX	190	cup	0.48461	0.47739	0.21873	1.56540	0.12622	0.14121	0.11800
BOX	190	mouse	0.39557	0.37358	0.27243	1.54620	0.11279	0.08606	0.12920
BOX	190	teddy bear	0.37072	-0.71751	-0.36478	2.80720	0.52813	0.37716	1.77560
PLANE	195	-0.36782	-0.02932	0.92943	1.57713	-0.16229	-0.02711	1.63179	0.21454	0.01186	1237	0.80826
PLANE	195	0.00242	0.91244	0.40920	1.64711	0.95792	0.46091	2.99179	1.11563	0.01197	1699	0.80686
PLANE	195	-0.01333	0.91279	0.40820	0.87576	-0.11872	0.28773	1.49811	0.48942	0.01238	5206	0.80156
BOX	195	keyboard	0.93008	-0.02565	0.24869	1.54620	0.49570	0.18103	0.27320
BOX	195	tv	0.90686	-0.12818	-0.05811	1.66340	0.45983	0.42462	0.18393
BOX	195	cup	0.81094	0.43866	0.20607	1.57200	0.12977	0.13879	0.13320
BOX	195	mouse	0.50793	0.33796	0.26056	1.54620	0.10686	0.07419	0.13120
BOX	195	teddy bear	0.32421	-0.77140	-0.39172	2.80720	0.49579	0.37716	1.71320
PLANE	200	-0.34811	-0.02601	0.93709	1.59947	-0.15960	0.01428	1.64795	0.29632	0.01229	1332	0.80270
PLANE	200	-0.01151	0.91195	0.41013	0.87378	-0.13340	0.28421	1.49478	0.47795	0.01238	5052	0.80154
PLANE	200	0.01351	0.91123	0.41167	1.65360	1.09104	0.31482	3.28418	1.25329	0.01433	2265	0.77725
BOX	200	keyboard	0.92587	-0.06721	0.24424	1.54620	0.49570	0.18400	0.28840
BOX	200	tv	0.90234	-0.17846	-0.06261	1.65580	0.46409	0.41951	0.18563
BOX	200	cup	0.72938	0.39340	0.19702	1.57200	0.12373	0.13879	0.17640
BOX	200	teddy bear	0.57383	-0.87648	-0.40249	2.80720	0.41496	0.37716	0.20880
BOX	200	bowl	0.49456	0.58467	0.16248	1.71720	0.16153	0.11206	0.15920
BOX	200	mouse	0.45700	0.29763	0.24972	1.55260	0.11326	0.08642	0.15920
PLANE	205	-0.37343	-0.04631	0.92650	1.59914	-0.26351	-0.03546	1.61801	0.22257	0.01106	1283	0.81886
PLANE	205	-0.01188	0.90923	0.41613	0.87320	-0.13836	0.27733	1.48845	0.46330	0.01254	4853	0.79955
PLANE	205	0.02612	0.90819	0.41774	1.67457	1.30796	0.03976	3.84047	0.97883	0.01385	1457	0.78313
PLANE	205	-0.04920	0.81258	0.58077	1.90244	0.65274	0.74789	2.28462	0.45342	0.01913	1101	0.72325
BOX	205	keyboard	0.93789	-0.10785	0.23777	1.53320	0.49153	0.18539	0.29680
BOX	205	tv	0.89623	-0.21978	-0.06738	1.65580	0.48316	0.42904	0.20440
BOX	205	cup	0.78398	0.34964	0.18646	1.57200	0.12675	0.13578	0.14840
BOX	205	mouse	0.67947	0.25188	0.24275	1.54620	0.10686	0.08013	0.15720
BOX	205	teddy bear	0.58677	-0.92176	-0.40974	2.76520	0.45122	0.37683	1.67000
PLANE	210	-0.01483	0.90882	0.41693	0.87414	-0.14411	0.27972	1.48177	0.44727	0.01244	4648	0.80083
PLANE	210	-0.42162	-0.02833	0.90633	1.58213	-0.28943	-0.02534	1.61021	0.22669	0.01305	1349	0.79307
PLANE	210	0.00920	0.90904	0.41660	1.64875	1.00759	0.34664	3.17897	1.20010	0.01370	2744	0.78487
BOX	210	tv	0.92237	-0.26504	-0.06362	1.64080	0.47878	0.43145	0.20240
BOX	210	keyboard	0.91826	-0.13903	0.24597	1.52020	0.49320	0.18674	0.26480
BOX	210	mouse	0.56995	0.21682	0.24467	1.53960	0.10345	0.07979	0.14440
BOX	210	teddy bear	0.54050	-0.98346	-0.39618	2.74480	0.44789	0.37405	1.64600
BOX	210	cup	0.43431	0.31511	0.18868	1.56540	0.12021	0.13521	0.12040
PLANE	215	-0.36878	-0.03421	0.92889	1.60610	-0.30380	-0.04606	1.60675	0.21851	0.01062	1280	0.82485
PLANE	215	-0.00353	0.90635	0.42251	0.87095	-0.14307	0.27049	1.47994	0.44815	0.01257	4701	0.79912
PLANE	215	0.02117	0.90674	0.42115	1.64200	1.00358	0.32837	3.14142	1.21065	0.01389	2877	0.78263
BOX	215	keyboard	0.94302	-0.13524	0.23092	1.52680	0.49241	0.19634	0.30800
BOX	215	tv	0.91848	-0.25616	-0.07749	1.63440	0.48005	0.42663	0.19202
BOX	215	mouse	0.56610	0.32263	0.17065	1.56540	0.11720	0.12920	0.13320
BOX	215	mouse	0.55865	0.23211	0.22894	1.53320	0.09419	0.06768	0.10360
BOX	215	teddy bear	0.40115	-0.97556	-0.41199	2.74480	0.43208	0.37405	1.66760
PLANE	220	-0.02053	0.89984	0.43573	0.86427	-0.16841	0.24351	1.47269	0.44400	0.01262	4649	0.79846
PLANE	220	-0.41442	-0.03125	0.90955	1.58890	-0.32464	-0.07111	1.59655	0.22022	0.01273	1370	0.79706
PLANE	220	0.00024	0.89957	0.43677	1.63513	0.90789	0.35761	3.00666	1.16324	0.01433	3227	0.77729
BOX	220	keyboard	0.90901	-0.18360	0.19868	1.52680	0.49534	0.19048	0.30800
BOX	220	tv	0.85541	-0.29869	-0.11148	1.62680	0.49031	0.42465	0.20000
BOX	220	teddy bear	0.66245	-1.05987	-0.48047	2.74480	0.41100	0.37405	0.16440
BOX	220	mouse	0.60784	0.27755	0.14812	1.56540	0.11720	0.13220	0.11800
BOX	220	mouse	0.53670	0.17841	0.19906	1.55260	0.11922	0.09238	0.21320
BOX	220	cup	0.36014	0.46435	0.11140	1.71720	0.15164	0.11536	0.17440
BOX	220	bowl	0.31154	0.46270	0.10975	1.71720	0.15494	0.11206	0.17440
PLANE	225	-0.03228	0.89463	0.44564	0.85549	-0.18985	0.22122	1.46182	0.43553	0.01270	4597	0.79749
PLANE	225	-0.43456	-0.05268	0.89910	1.58374	-0.34050	-0.09749	1.59119	0.22442	0.01341	1393	0.78848
PLANE	225	-0.01536	0.89361	0.44859	1.62348	0.82900	0.36737	2.91567	1.14637	0.01400	3551	0.78123
BOX	225	keyboard	0.91228	-0.20470	0.17302	1.52020	0.50780	0.18674	0.27760
BOX	225	tv	0.90622	-0.32244	-0.13992	1.61280	0.48300	0.41790	0.19320
BOX	225	mouse	0.70628	0.15426	0.18469	1.52020	0.10506	0.07586	0.11400
BOX	225	cup	0.67420	0.25098	0.12806	1.55900	0.11971	0.13465	0.11840
BOX	225	teddy bear	0.42565	-1.07565	-0.52802	2.70500	0.41543	0.38420	0.67560
PLANE	230	-0.04493	0.88077	0.47140	0.84030	-0.19176	0.16152	1.46250	0.44265	0.01295	4610	0.79430
PLANE	230	-0.03487	0.87901	0.47553	1.59916	0.70077	0.36542	2.73881	1.14174	0.01298	4222	0.79397
PLANE	230	-0.41613	-0.06358	0.90708	1.58809	-0.35541	-0.16401	1.57623	0.21695	0.01299	1435	0.79374
BOX	230	keyboard	0.88856	-0.22357	0.09840	1.53960	0.51132	0.18321	0.31200
BOX	230	tv	0.86314	-0.33498	-0.22003	1.59880	0.49108	0.41120	0.19643
BOX	230	cup	0.44938	0.23951	0.05900	1.55260	0.11624	0.14006	0.42800
BOX	230	mouse	0.37658	0.14745	0.11706	1.57200	0.10261	0.07543	0.22400
BOX	230	teddy bear	0.31130	-1.06790	-0.65862	2.66620	0.44530	0.36845	1.71960
PLANE	235	-0.03493	0.84464	0.53419	1.57846	0.49947	0.29253	2.52498	1.12189	0.01186	5182	0.80834
PLANE	235	-0.03940	0.84752	0.52930	0.82182	-0.17225	0.05377	1.45373	0.44083	0.01294	4635	0.79438
PLANE	235	-0.21357	-0.00951	0.97688	1.58378	-0.36081	-0.31320	1.53933	0.17831	0.01857	924	0.72916
BOX	235	keyboard	0.89152	-0.18429	-0.00493	1.50840	0.49517	0.16792	0.27520
BOX	235	tv	0.86015	-0.29164	-0.33703	1.57200	0.49190	0.41638	0.19676
BOX	235	chair	0.76981	0.44592	0.70222	1.88300	1.27604	0.24576	1.14480
BOX	235	mouse	0.52872	0.18354	0.00823	1.53320	0.09713	0.07357	0.21720
BOX	235	mouse	0.51876	0.27331	-0.04621	1.53320	0.11773	0.13537	0.14000
BOX	235	teddy bear	0.42450	-1.02965	-0.86211	2.64680	0.38108	0.37593	1.71720
PLANE	240	-0.03721	0.82440	0.56479	1.55917	0.39348	0.21632	2.47079	1.14012	0.01233	5718	0.80222
PLANE	240	-0.04253	0.82387	0.56519	0.81023	-0.15801	-0.01518	1.44381	0.43797	0.01315	4659	0.79176
PLANE	240	-0.29163	-0.13729	0.94663	1.59666	-0.32185	-0.38096	1.53228	0.19068	0.01401	1253	0.78114
BOX	240	keyboard	0.91853	-0.18416	-0.07809	1.49560	0.50532	0.16362	0.26040
BOX	240	tv	0.83732	-0.28805	-0.41184	1.55260	0.48583	0.42018	0.19433
BOX	240	cup	0.81723	0.27712	-0.10809	1.51380	0.11915	0.13656	0.17640
BOX	240	chair	0.73758	0.39583	0.64101	1.82700	1.28368	0.29807	1.26760
BOX	240	mouse	0.44824	0.18125	-0.04777	1.49020	0.09441	0.07437	0.18720
PLANE	245	-0.33545	-0.21660	0.91682	1.59157	-0.30746	-0.43764	1.52008	0.20503	0.01016	1446	0.83109
PLANE	245	-0.04965	0.80120	0.59633	1.55200	0.31858	0.16641	2.40553	1.11753	0.01245	6101	0.80063
PLANE	245	-0.05246	0.80218	0.59477	0.79994	-0.16372	-0.08009	1.43853	0.43831	0.01286	4649	0.79542
BOX	245	chair	0.89893	0.34355	0.58897	1.76560	1.24393	0.34905	1.32560
BOX	245	tv	0.88363	-0.29328	-0.47879	1.53320	0.48565	0.42376	0.19426
BOX	245	keyboard	0.87636	-0.19623	-0.13394	1.47840	0.50518	0.15607	0.24120
BOX	245	cup	0.72735	0.26805	-0.15846	1.49560	0.11772	0.14066	0.12280
BOX	245	mouse	0.64772	0.16913	-0.10085	1.47180	0.09607	0.07345	0.11840
PLANE	250	-0.34859	-0.21848	0.91146	1.59002	-0.32284	-0.45612	1.51168	0.19428	0.01039	1302	0.82791
PLANE	250	-0.07204	0.79072	0.60793	1.54541	0.31611	0.14376	2.39256	1.11275	0.01193	6481	0.80735
PLANE	250	-0.07542	0.79009	0.60834	0.79582	-0.17676	-0.11450	1.43498	0.43092	0.01320	4611	0.79109
BOX	250	keyboard	0.90634	-0.22036	-0.17366	1.47840	0.50802	0.15039	0.24120
BOX	250	tv	0.89286	-0.30976	-0.51266	1.52020	0.49028	0.41433	0.19611
BOX	250	chair	0.87714	0.29569	0.56159	1.73340	1.20461	0.36930	1.35800
BOX	250	mouse	0.66268	0.14547	-0.12537	1.46120	0.09537	0.07853	0.14000
BOX	250	cup	0.32354	0.24705	-0.17934	1.49020	0.11729	0.13729	0.10760
PLANE	255	-0.07787	0.78215	0.61821	1.54208	0.31559	0.11277	2.39150	1.12344	0.01214	6729	0.80466
PLANE	255	-0.08242	0.78003	0.62029	0.79514	-0.18611	-0.13000	1.42064	0.41774	0.01293	4564	0.79451
BOX	255	keyboard	0.91075	-0.24725	-0.18847	1.46120	0.50492	0.14864	0.20840
BOX	255	tv	0.87968	-0.33606	-0.52649	1.51380	0.49113	0.39806	0.19645
BOX	255	chair	0.86311	0.23853	0.53496	1.67100	1.16445	0.36883	1.35160
BOX	255	mouse	0.66360	0.11689	-0.14714	1.45460	0.10053	0.08934	0.21760
BOX	255	cup	0.34462	0.21955	-0.19778	1.47840	0.11636	0.14188	0.10760
BOX	255	mouse	0.30343	0.21955	-0.19920	1.47840	0.11636	0.13904	0.10760
PLANE	260	-0.14384	0.69791	0.70160	1.13505	0.01661	0.40037	1.22296	0.14123	0.00522	1124	0.90546
PLANE	260	-0.07956	0.77355	0.62872	1.53761	0.30578	0.08720	2.37701	1.11842	0.01213	6921	0.80483
PLANE	260	-0.08584	0.77202	0.62978	0.78940	-0.19754	-0.15000	1.41042	0.41041	0.01240	4495	0.80122
BOX	260	tv	0.89642	-0.34930	-0.53536	1.50200	0.49018	0.36901	0.19607
BOX	260	keyboard	0.88032	-0.25677	-0.20285	1.44380	0.51276	0.14687	0.20511
BOX	260	mouse	0.75815	0.10407	-0.15859	1.43200	0.09347	0.08246	0.11440
BOX	260	chair	0.73698	0.16990	0.42247	1.34380	0.94418	0.31209	1.35600
BOX	260	mouse	0.68847	0.20370	-0.21307	1.46640	0.11542	0.14073	0.09280
PLANE	265	-0.14311	0.68210	0.71712	1.14059	-0.03249	0.34946	1.25163	0.22059	0.00596	1183	0.89342
PLANE	265	-0.35656	-0.25210	0.89962	1.58182	-0.38262	-0.47674	1.47308	0.19017	0.01125	1165	0.81633
PLANE	265	-0.07598	0.76982	0.63373	1.53535	0.30042	0.09073	2.34853	1.09562	0.01171	6954	0.81024
PLANE	265	-0.08427	0.75846	0.64625	0.80326	-0.18223	-0.14980	1.39499	0.39931	0.01289	4560	0.79508
BOX	265	tv	0.89417	-0.36372	-0.53401	1.49020	0.49205	0.36039	0.19682
BOX	265	keyboard	0.87894	-0.27081	-0.21161	1.43740	0.51325	0.14898	0.20530
BOX	265	mouse	0.78810	0.08965	-0.16422	1.42120	0.09276	0.08456	0.12240
BOX	265	chair	0.76829	0.15075	0.41818	1.33420	0.93231	0.31242	1.35160
BOX	265	cup	0.31339	0.19435	-0.21752	1.44920	0.11685	0.14186	0.09040
PLANE	270	-0.14516	0.68218	0.71663	1.13953	-0.03157	0.38008	1.22192	0.16813	0.00563	1115	0.89880
PLANE	270	-0.07890	0.76804	0.63552	1.53753	0.31320	0.08826	2.35153	1.09546	0.01188	7076	0.80806
PLANE	270	-0.08414	0.76233	0.64170	0.79391	-0.18912	-0.15357	1.39484	0.40269	0.01326	4620	0.79040
BOX	270	tv	0.90211	-0.37929	-0.52836	1.47840	0.49667	0.36037	0.19867
BOX	270	keyboard	0.87208	-0.28853	-0.20167	1.41600	0.51105	0.14404	0.20442
BOX	270	chair	0.77509	0.12383	0.42012	1.32020	0.92253	0.29647	1.33000
BOX	270	mouse	0.76360	0.07380	-0.15293	1.40520	0.09442	0.08091	0.07520
BOX	270	cup	0.50507	0.17483	-0.20885	1.43740	0.11314	0.13794	0.08800
PLANE	275	-0.06952	0.77808	0.62431	1.54442	0.34571	0.08716	2.40369	1.13895	0.01156	7014	0.81223
PLANE	275	-0.07671	0.77671	0.62517	0.79328	-0.21002	-0.12108	1.39357	0.40504	0.01258	4599	0.79898
BOX	275	keyboard	0.89110	-0.28989	-0.16905	1.41600	0.51376	0.15492	0.20551
BOX	275	tv	0.76630	-0.39632	-0.50424	1.47840	0.51938	0.40294	0.20775
BOX	275	chair	0.76165	0.15885	0.56170	1.69360	1.18345	0.34132	1.28880
BOX	275	cup	0.65090	0.16593	-0.17921	1.43200	0.11271	0.14017	0.09880
BOX	275	mouse	0.49071	0.06808	-0.14567	1.42660	0.09859	0.12322	0.24960
BOX	275	bowl	0.38342	0.36470	-0.23400	1.55900	0.15563	0.11670	0.11840
PLANE	280	-0.06741	0.78218	0.61939	1.55772	0.36262	0.11634	2.40747	1.12930	0.01201	6900	0.80632
PLANE	280	-0.07391	0.78148	0.61954	0.80259	-0.20923	-0.09982	1.39642	0.40875	0.01298	4692	0.79391
PLANE	280	-0.29517	-0.22103	0.92953	1.57419	-0.38000	-0.44885	1.46615	0.16710	0.01349	1216	0.78752
BOX	280	keyboard	0.89044	-0.29577	-0.13135	1.40520	0.50985	0.15643	0.20394
BOX	280	tv	0.84470	-0.40161	-0.48645	1.47180	0.51988	0.42091	0.20795
BOX	280	mouse	0.74950	0.06095	-0.09518	1.38900	0.09599	0.08531	0.08360
BOX	280	chair	0.70581	-0.03151	0.42990	1.24920	0.58514	0.22058	1.19640
BOX	280	mouse	0.50182	0.16119	-0.14841	1.42660	0.10955	0.13965	0.07720
BOX	280	cup	0.44289	0.16256	-0.14431	1.42660	0.11229	0.14238	0.07720
BOX	280	cup	0.36109	0.35577	-0.19647	1.54620	0.15435	0.11574	0.09040
PLANE	285	-0.32776	-0.23277	0.91564	1.56624	-0.36725	-0.41342	1.47398	0.19984	0.00978	1614	0.83636
PLANE	285	-0.03824	0.80170	0.59650	1.55868	0.37014	0.15462	2.42897	1.14706	0.01126	6454	0.81625
PLANE	285	-0.04723	0.79697	0.60217	0.81381	-0.18080	-0.05038	1.40395	0.42061	0.01295	4853	0.79428
BOX	285	tv	0.88404	-0.35646	-0.43631	1.48380	0.50703	0.42434	0.20281
BOX	285	keyboard	0.86991	-0.24550	-0.09091	1.42660	0.50666	0.16703	0.20266
BOX	285	mouse	0.65539	0.20638	-0.11282	1.42660	0.11229	0.13417	0.08800
BOX	285	mouse	0.60904	0.11114	-0.05696	1.39980	0.09405	0.07791	0.10520
BOX	285	chair	0.58293	0.01197	0.45898	1.28360	0.57661	0.19710	1.20320
PLANE	290	-0.28784	-0.21212	0.93389	1.57061	-0.35247	-0.38015	1.48681	0.19422	0.00979	1578	0.83626
PLANE	290	-0.03259	0.80982	0.58578	1.58376	0.39931	0.19319	2.45882	1.15159	0.01209	6051	0.80529
PLANE	290	-0.03824	0.80699	0.58932	0.83174	-0.17551	-0.00465	1.40632	0.42227	0.01313	4983	0.79207
BOX	290	keyboard	0.90188	-0.25645	-0.04162	1.42660	0.50666	0.16703	0.20266
BOX	290	tv	0.88366	-0.35795	-0.38112	1.50200	0.50748	0.42378	0.20299
BOX	290	mouse	0.64024	0.10134	-0.00589	1.39440	0.09101	0.08297	0.07280
BOX	290	cup	0.60843	0.20091	-0.05668	1.42660	0.11229	0.13691	0.07720
BOX	290	chair	0.60064	0.01078	0.48767	1.28780	0.48703	0.13842	1.15120
BOX	290	cup	0.35903	0.40475	-0.10744	1.54620	0.15732	0.11574	0.11600
BOX	290	bowl	0.32312	0.40178	-0.10595	1.54620	0.15732	0.11871	0.13120
BOX	290	mouse	0.30138	0.19954	-0.05805	1.42660	0.10955	0.13417	0.07720
PLANE	295	-0.27390	-0.19411	0.94197	1.57398	-0.33755	-0.33350	1.50408	0.19732	0.00968	1520	0.83776
PLANE	295	-0.01033	0.81967	0.57275	1.59594	0.45848	0.18709	2.52699	1.20455	0.01245	5794	0.80066
PLANE	295	-0.01831	0.82024	0.57173	0.83840	-0.17786	0.03616	1.40886	0.42403	0.01257	4989	0.79909
BOX	295	keyboard	0.91236	-0.23956	-0.00330	1.43200	0.49483	0.17316	0.20240
BOX	295	tv	0.88918	-0.33752	-0.34199	1.51380	0.50566	0.43002	0.20226
BOX	295	mouse	0.64653	0.11473	0.02890	1.39440	0.09101	0.07761	0.06240
BOX	295	bottle	0.52217	-0.59780	-0.13160	1.43740	0.11314	0.25382	0.16800
BOX	295	mouse	0.45660	0.21597	-0.02520	1.42660	0.10955	0.13417	0.08800
BOX	295	person	0.32969	-0.63772	-0.60785	1.73340	0.26954	0.26616	2.42960
PLANE	300	-0.25170	-0.17453	0.95194	1.57838	-0.33859	-0.30238	1.51310	0.19416	0.00973	1469	0.83712
PLANE	300	-0.00440	0.82717	0.56194	0.84621	-0.17145	0.06152	1.41397	0.42633	0.01264	5019	0.79826
PLANE	300	0.00412	0.82681	0.56247	1.60278	0.49370	0.19886	2.55363	1.21040	0.01275	5560	0.79676
BOX	300	keyboard	0.87501	-0.23737	0.01745	1.44380	0.49613	0.17735	0.21720
BOX	300	tv	0.82245	-0.33019	-0.31425	1.52020	0.51363	0.42600	0.20545
BOX	300	cup	0.52977	0.42962	-0.05231	1.53960	0.15665	0.11820	0.14200
BOX	300	mouse	0.42484	0.12055	0.05185	1.39980	0.09137	0.07523	0.07280
PLANE	305	-0.22829	-0.15123	0.96178	1.58216	-0.34065	-0.26654	1.52227	0.19475	0.01018	1458	0.83090
PLANE	305	-0.00101	0.83387	0.55196	0.85955	-0.16242	0.09238	1.41742	0.42657	0.01287	5100	0.79526
PLANE	305	0.00701	0.83371	0.55216	1.61831	0.55559	0.22223	2.58829	1.21589	0.01295	5177	0.79434
BOX	305	tv	0.90918	-0.33748	-0.27459	1.52680	0.50414	0.42199	0.20166
BOX	305	keyboard	0.88121	-0.24292	0.05348	1.44380	0.50168	0.17735	0.20640
BOX	305	mouse	0.76799	0.11028	0.08477	1.38900	0.08799	0.08265	0.08360
BOX	305	cup	0.48748	0.42605	-0.01085	1.52680	0.15534	0.11722	0.14000
BOX	305	cup	0.46219	0.21165	0.03478	1.41600	0.10873	0.13317	0.08600
PLANE	310	-0.20007	-0.15124	0.96804	1.58419	-0.33847	-0.24410	1.52841	0.18489	0.00916	1384	0.84519
PLANE	310	0.00250	0.83736	0.54665	0.87285	-0.15267	0.12029	1.41316	0.42233	0.01294	5145	0.79435
PLANE	310	0.01264	0.84191	0.53946	1.62217	0.57580	0.19939	2.68234	1.28896	0.01351	4916	0.78729
BOX	310	tv	0.91584	-0.33154	-0.25073	1.53320	0.49742	0.42081	0.19897
BOX	310	keyboard	0.90108	-0.24521	0.07593	1.44920	0.50634	0.17246	0.20640
BOX	310	mouse	0.78589	0.10862	0.11508	1.38480	0.08507	0.07974	0.07320
BOX	310	cup	0.35071	0.20464	0.06284	1.40520	0.10790	0.13485	0.10520
PLANE	315	-0.20427	-0.15231	0.96699	1.58625	-0.35187	-0.21530	1.53215	0.19025	0.00960	1406	0.83889
PLANE	315	-0.00126	0.83999	0.54260	0.88952	-0.15644	0.14617	1.41272	0.41947	0.01319	5166	0.79129
PLANE	315	0.01016	0.84848	0.52913	1.63266	0.61363	0.21045	2.73631	1.28335	0.01395	4609	0.78185
BOX	315	tv	0.89484	-0.33883	-0.22813	1.53960	0.49950	0.41075	0.19980
BOX	315	keyboard	0.88829	-0.26608	0.10236	1.44920	0.50912	0.16967	0.20640
BOX	315	cup	0.76015	0.18907	0.09618	1.39980	0.10480	0.13702	0.09440
BOX	315	mouse	0.74219	0.09195	0.14715	1.37400	0.08441	0.08175	0.08200
BOX	315	cup	0.49739	0.41048	0.05852	1.50200	0.15282	0.12108	0.14840
BOX	315	book	0.39190	0.34355	-0.11421	1.76560	0.26777	0.15589	0.27760
BOX	315	bowl	0.31890	0.41078	0.05877	1.50840	0.15637	0.12160	0.14840
PLANE	320	-0.17473	-0.14790	0.97344	1.58940	-0.35214	-0.20044	1.53909	0.18200	0.00913	1349	0.84562
PLANE	320	-0.00836	0.83795	0.54568	0.91178	-0.15664	0.16909	1.40884	0.41493	0.01339	5107	0.78876
PLANE	320	0.00451	0.85452	0.51939	1.64018	0.62804	0.23227	2.77027	1.27351	0.01435	4292	0.77703
BOX	320	tv	0.84816	-0.34029	-0.20537	1.54620	0.48977	0.40064	0.19591
BOX	320	mouse	0.83120	0.07713	0.17284	1.36860	0.08145	0.08143	0.09040
BOX	320	keyboard	0.82553	-0.27721	0.12322	1.44920	0.50355	0.16133	0.20142
BOX	320	cup	0.78878	0.17375	0.12704	1.38480	0.10368	0.13555	0.10520
BOX	320	teddy bear	0.35527	-0.79170	-0.82107	2.76520	0.40344	0.23353	1.88720
PLANE	325	-0.16278	-0.13680	0.97713	1.59523	-0.35610	-0.17457	1.54880	0.18567	0.00989	1340	0.83482
PLANE	325	0.00627	0.84488	0.53492	0.91305	-0.15658	0.18743	1.41270	0.41478	0.01324	5099	0.79066
PLANE	325	0.01815	0.85850	0.51249	1.64701	0.70780	0.21346	2.83111	1.27684	0.01421	4124	0.77873
BOX	325	tv	0.86210	-0.35064	-0.18536	1.55260	0.48583	0.40230	0.19433
BOX	325	keyboard	0.84790	-0.28331	0.13875	1.46640	0.50953	0.16324	0.21120
BOX	325	mouse	0.83505	0.06953	0.18803	1.37400	0.08177	0.08439	0.08200
BOX	325	cup	0.63511	0.16445	0.13768	1.38480	0.10102	0.13555	0.11400
BOX	325	teddy bear	0.49779	-0.75744	-0.78435	2.78560	0.42246	0.22456	1.79480
BOX	325	mouse	0.32850	0.39581	0.10811	1.49020	0.15734	0.12299	0.17000
BOX	325	bottle	0.32136	-0.84806	-0.28783	2.04860	0.06686	0.20053	0.06880
PLANE	330	-0.13884	-0.12907	0.98187	1.60458	-0.36992	-0.16094	1.56074	0.17921	0.00913	1282	0.84556
PLANE	330	0.00055	0.84588	0.53338	0.93063	-0.16502	0.20653	1.41742	0.40753	0.01347	4977	0.78781
PLANE	330	0.01392	0.86495	0.50167	1.65430	0.67338	0.23507	2.87361	1.26127	0.01416	3960	0.77930
BOX	330	tv	0.90916	-0.37006	-0.16736	1.56540	0.48683	0.39660	0.19473
