# wme_scene_export  D:\Program Files\Slam-Model\data\rgbd_dataset_freiburg3_structure_notexture_far
# 좌표계는 카메라 좌표계. 뷰어가 각 시스템의 추정 포즈로 옮긴다.
# PLANE	frame	nx	ny	nz	d	cx	cy	cz	extent	rms	inliers	conf
# BOX	frame	class	conf	cx	cy	cz	sx	sy	sz
PLANE	210	0.69930	-0.19462	0.68782	1.23009	0.03189	-0.13816	1.71688	0.43386	0.00980	5456	0.83607
PLANE	210	-0.70801	-0.21127	0.67386	1.72000	-0.64577	-0.19506	1.81280	0.42451	0.00990	4631	0.83469
BOX	210	refrigerator	0.32684	-0.07145	-0.07737	1.73100	1.92693	1.42859	0.77077
PLANE	215	-0.70378	-0.21671	0.67656	0.77277	0.63099	-0.18133	1.74051	0.39679	0.00387	2753	0.92824
PLANE	215	-0.01809	0.95215	0.30509	1.03103	0.10198	0.50863	1.79808	0.62807	0.00664	3243	0.88284
PLANE	215	0.68743	-0.19970	0.69825	1.26050	0.04067	-0.13868	1.72551	0.43452	0.00970	5515	0.83749
PLANE	215	-0.71508	-0.20370	0.66871	1.70391	-0.63090	-0.16040	1.82455	0.46058	0.01119	4997	0.81713
BOX	215	refrigerator	0.33109	-0.07828	-0.07773	1.73900	1.92284	1.43519	0.76914
PLANE	220	-0.71181	-0.21501	0.66865	0.75371	0.65158	-0.19633	1.75772	0.39443	0.00396	2583	0.92670
PLANE	220	0.68074	-0.21089	0.70152	1.29208	0.05643	-0.18970	1.73005	0.41078	0.00893	5140	0.84850
PLANE	220	-0.01444	0.94852	0.31637	1.03981	0.05292	0.49545	1.80362	0.59488	0.00930	3971	0.84313
PLANE	220	-0.72149	-0.20327	0.66192	1.68506	-0.63347	-0.18913	1.79717	0.42694	0.01118	4817	0.81725
PLANE	225	-0.72617	-0.20248	0.65703	0.73179	0.65509	-0.20464	1.77475	0.39312	0.00384	2414	0.92863
PLANE	225	0.66844	-0.22115	0.71012	1.31979	0.09190	-0.18458	1.71455	0.39081	0.00789	4796	0.86369
PLANE	225	-0.00297	0.95049	0.31073	1.03134	0.07338	0.49364	1.80981	0.59645	0.00911	3981	0.84583
PLANE	225	-0.72860	-0.19444	0.65676	1.67119	-0.59782	-0.19453	1.82379	0.45964	0.01353	5275	0.78706
PLANE	230	-0.74244	-0.20261	0.63854	0.71375	0.65235	-0.23770	1.80088	0.38103	0.00386	2134	0.92841
PLANE	230	0.65080	-0.24614	0.71825	1.35782	0.09274	-0.21029	1.73437	0.38355	0.00781	4611	0.86483
PLANE	230	0.00975	0.94513	0.32655	1.02530	0.08140	0.46611	1.78830	0.58766	0.00903	4455	0.84702
PLANE	230	-0.74060	-0.19392	0.64336	1.65819	-0.59347	-0.20998	1.83095	0.46743	0.01472	5158	0.77259
PLANE	235	-0.74090	-0.20490	0.63960	0.69385	0.70310	-0.25180	1.81862	0.38110	0.00408	2025	0.92460
PLANE	235	0.65653	-0.25151	0.71113	1.39595	0.13428	-0.22677	1.75882	0.38462	0.00778	4604	0.86531
PLANE	235	-0.76744	-0.19503	0.61074	1.59894	-0.62864	-0.19550	1.76567	0.38718	0.00803	5205	0.86161
PLANE	235	0.00274	0.94200	0.33559	1.02497	0.06602	0.45781	1.76861	0.56834	0.00891	4612	0.84882
PLANE	240	-0.74644	-0.21064	0.63124	0.68056	0.71581	-0.25595	1.83917	0.38277	0.00406	1929	0.92484
PLANE	240	0.65176	-0.24588	0.71746	1.42886	0.14760	-0.23220	1.77789	0.38596	0.00778	4590	0.86528
PLANE	240	-0.77266	-0.20024	0.60241	1.58535	-0.62326	-0.19882	1.76618	0.38970	0.00783	5255	0.86467
PLANE	240	-0.00458	0.94227	0.33482	1.02549	0.06855	0.45735	1.77664	0.57172	0.00894	4665	0.84834
PLANE	245	-0.75158	-0.22578	0.61980	0.67199	0.72210	-0.26340	1.86391	0.38307	0.00397	1830	0.92645
PLANE	245	-0.78110	-0.21018	0.58797	1.57101	-0.64132	-0.20187	1.74778	0.37486	0.00670	4911	0.88184
PLANE	245	-0.01567	0.94210	0.33496	1.02150	0.06883	0.45178	1.78215	0.57955	0.00884	4830	0.84979
PLANE	245	0.64229	-0.23856	0.72839	1.46456	0.12628	-0.24684	1.81850	0.40241	0.00904	4829	0.84689
PLANE	250	-0.76455	-0.21296	0.60837	0.66300	0.71236	-0.27536	1.88864	0.38166	0.00401	1726	0.92570
PLANE	250	-0.79307	-0.19863	0.57583	1.56074	-0.64737	-0.19944	1.75003	0.37580	0.00670	4876	0.88182
PLANE	250	-0.00933	0.94267	0.33359	1.01917	0.07803	0.44945	1.78726	0.58095	0.00871	4888	0.85159
PLANE	250	0.62758	-0.24651	0.73849	1.49285	0.11684	-0.25279	1.83780	0.40299	0.00891	4782	0.84876
PLANE	255	-0.76230	-0.21437	0.61069	0.64748	0.74926	-0.27223	1.89995	0.38649	0.00414	1686	0.92348
PLANE	255	-0.78702	-0.20494	0.58189	1.55063	-0.60956	-0.20787	1.76717	0.39651	0.00770	5363	0.86652
PLANE	255	0.63514	-0.23694	0.73515	1.51503	0.17912	-0.24798	1.82615	0.38749	0.00799	4529	0.86219
PLANE	255	-0.02106	0.94325	0.33143	1.02073	0.07115	0.45555	1.78783	0.57446	0.00889	4812	0.84902
PLANE	260	-0.76946	-0.21738	0.60056	0.63406	0.74971	-0.27581	1.91649	0.38788	0.00382	1625	0.92898
PLANE	260	-0.79434	-0.20611	0.57143	1.53596	-0.61018	-0.20814	1.76463	0.39710	0.00757	5353	0.86858
PLANE	260	0.62618	-0.23384	0.74378	1.53726	0.17884	-0.25084	1.83738	0.38853	0.00801	4532	0.86186
PLANE	260	-0.02547	0.94317	0.33134	1.02310	0.08424	0.45319	1.80419	0.58900	0.00900	4862	0.84745
PLANE	265	-0.76955	-0.22327	0.59828	0.61169	0.77519	-0.26422	1.92092	0.39324	0.00419	1580	0.92263
PLANE	265	-0.79312	-0.21359	0.57039	1.51578	-0.59310	-0.20723	1.75514	0.40123	0.00745	5514	0.87025
PLANE	265	0.62751	-0.21941	0.74705	1.55839	0.20617	-0.24312	1.84146	0.39192	0.00826	4633	0.85818
PLANE	265	-0.04109	0.94516	0.32400	1.02256	0.07072	0.46724	1.80199	0.57625	0.00916	4680	0.84511
BOX	265	refrigerator	0.33289	-0.08963	-0.10405	1.80400	1.97786	1.44200	0.79115
PLANE	270	-0.77487	-0.21826	0.59324	0.58379	0.79923	-0.26634	1.93002	0.39516	0.00414	1507	0.92352
PLANE	270	-0.03856	0.94841	0.31469	1.01083	0.13251	0.47547	1.79540	0.56212	0.00778	4262	0.86536
PLANE	270	-0.79744	-0.20674	0.56687	1.48974	-0.57901	-0.17092	1.75115	0.42087	0.00839	5992	0.85629
PLANE	270	0.62182	-0.21797	0.75222	1.58306	0.22876	-0.24003	1.84586	0.39295	0.00846	4695	0.85524
PLANE	275	-0.77360	-0.22380	0.59284	0.54843	0.84011	-0.25803	1.92395	0.37856	0.00418	1307	0.92281
PLANE	275	-0.79525	-0.21386	0.56731	1.45391	-0.53526	-0.21773	1.73041	0.40668	0.00796	5715	0.86267
PLANE	275	0.62068	-0.22594	0.75081	1.62105	0.28400	-0.25025	1.84900	0.38823	0.00816	4677	0.85975
PLANE	275	-0.03820	0.94490	0.32513	1.00986	0.06384	0.46155	1.77213	0.55382	0.00904	4680	0.84689
BOX	275	refrigerator	0.31313	-0.06170	-0.07609	1.77600	1.99360	1.47231	0.79744
PLANE	280	-0.82141	-0.19485	0.53602	1.42152	-0.55759	-0.21080	1.72092	0.40349	0.00805	5602	0.86126
PLANE	280	0.58800	-0.25044	0.76912	1.65290	0.24873	-0.26862	1.87146	0.38460	0.00847	4526	0.85518
PLANE	280	-0.02109	0.94347	0.33079	1.00538	0.10252	0.44206	1.78506	0.57389	0.00864	4951	0.85265
BOX	280	refrigerator	0.37305	-0.09515	-0.12811	1.81300	1.97080	1.40212	0.78832
PLANE	285	-0.82795	-0.19624	0.52535	1.38925	-0.55125	-0.21881	1.69395	0.38406	0.00719	5178	0.87426
PLANE	285	-0.02088	0.94100	0.33777	1.00106	0.07744	0.43649	1.75250	0.57038	0.00802	4821	0.86173
PLANE	285	0.57997	-0.25837	0.77258	1.69016	0.25700	-0.24757	1.91195	0.41898	0.00992	5053	0.83439
PLANE	290	-0.80775	-0.20972	0.55096	0.45486	0.87525	-0.31485	1.98888	0.37804	0.00412	974	0.92382
PLANE	290	-0.82822	-0.19908	0.52385	1.35714	-0.51254	-0.21809	1.69749	0.38531	0.00712	5044	0.87537
PLANE	290	-0.02609	0.94255	0.33304	0.99952	0.06244	0.44647	1.74252	0.55389	0.00789	4681	0.86375
PLANE	290	0.57959	-0.25137	0.77517	1.72180	0.29506	-0.24812	1.92013	0.42106	0.00964	5136	0.83835
PLANE	295	-0.82814	-0.19437	0.52575	1.32155	-0.46447	-0.21683	1.70187	0.38665	0.00724	4902	0.87347
PLANE	295	-0.02140	0.94343	0.33087	1.00048	0.05453	0.45308	1.73540	0.54194	0.00796	4576	0.86260
PLANE	295	0.57964	-0.25174	0.77501	1.75057	0.34036	-0.24977	1.92308	0.41947	0.00976	5183	0.83671
PLANE	300	0.54699	-0.26266	0.79487	0.81377	-0.80043	-0.09237	1.54407	0.29082	0.00340	1460	0.93638
PLANE	300	-0.82700	-0.18778	0.52991	1.29068	-0.41920	-0.21537	1.70511	0.38763	0.00730	4775	0.87262
PLANE	300	-0.01552	0.94416	0.32913	0.99976	0.03559	0.45949	1.72116	0.52556	0.00799	4487	0.86216
PLANE	300	0.58227	-0.25378	0.77237	1.77289	0.38389	-0.25210	1.92315	0.41759	0.01028	5227	0.82951
PLANE	305	0.55044	-0.26684	0.79108	0.82191	-0.79052	-0.10160	1.55475	0.30005	0.00345	1701	0.93538
PLANE	305	-0.82728	-0.18108	0.53181	1.26647	-0.38781	-0.21407	1.70527	0.38981	0.00729	4737	0.87268
PLANE	305	-0.00784	0.94439	0.32873	0.99983	0.02374	0.46379	1.70967	0.51293	0.00792	4414	0.86324
PLANE	305	0.58324	-0.25786	0.77029	1.78695	0.41520	-0.25186	1.92116	0.41581	0.01027	5248	0.82959
PLANE	310	0.56062	-0.25598	0.78751	0.83130	-0.77884	-0.12420	1.56967	0.31264	0.00353	2011	0.93405
PLANE	310	-0.82154	-0.19059	0.53736	1.24193	-0.34804	-0.21113	1.70419	0.38841	0.00727	4630	0.87301
PLANE	310	-0.01501	0.94599	0.32386	0.99482	0.00364	0.46912	1.70165	0.50512	0.00773	4319	0.86605
PLANE	310	0.59078	-0.24918	0.76739	1.79899	0.45435	-0.24839	1.91385	0.41585	0.01018	5353	0.83085
PLANE	315	0.54921	-0.26291	0.79325	0.84631	-0.76793	-0.11865	1.55924	0.31332	0.00348	2106	0.93497
PLANE	315	-0.82961	-0.18137	0.52806	1.21380	-0.33903	-0.20873	1.69427	0.38753	0.00742	4582	0.87072
PLANE	315	-0.00963	0.94549	0.32551	0.99436	0.01015	0.46750	1.69715	0.50294	0.00795	4318	0.86286
PLANE	315	0.57867	-0.25585	0.77439	1.81652	0.46085	-0.25190	1.91814	0.41490	0.01036	5354	0.82836
PLANE	320	0.53781	-0.26154	0.80147	0.86759	-0.75700	-0.11607	1.55258	0.31551	0.00353	2246	0.93411
PLANE	320	-0.83699	-0.17562	0.51827	1.18505	-0.32611	-0.20482	1.69048	0.38919	0.00734	4544	0.87192
PLANE	320	-0.00670	0.94558	0.32532	0.99608	0.04769	0.46102	1.72284	0.51532	0.00886	4537	0.84950
PLANE	320	0.56836	-0.25786	0.78133	1.83666	0.46822	-0.28366	1.91647	0.39858	0.00973	5070	0.83705
PLANE	325	0.51231	-0.26391	0.81725	0.89901	-0.75037	-0.10116	1.53776	0.31474	0.00362	2289	0.93252
PLANE	325	-0.85187	-0.16427	0.49733	1.15902	-0.33657	-0.19835	1.68848	0.39060	0.00739	4484	0.87128
PLANE	325	0.00203	0.94656	0.32252	0.99989	0.08089	0.46179	1.74445	0.52554	0.00904	4519	0.84689
PLANE	325	0.54531	-0.26300	0.79591	1.86679	0.44976	-0.29166	1.94097	0.40151	0.00988	5021	0.83507
PLANE	330	0.49094	-0.27303	0.82731	0.93035	-0.74512	-0.09091	1.53672	0.31690	0.00361	2382	0.93259
PLANE	330	-0.86473	-0.14750	0.48009	1.13486	-0.33667	-0.19680	1.69699	0.39476	0.00754	4416	0.86896
PLANE	330	0.00892	0.94715	0.32067	1.00526	0.10344	0.46251	1.76592	0.53634	0.00917	4523	0.84508
PLANE	330	0.52698	-0.26978	0.80592	1.89842	0.44147	-0.29799	1.96716	0.40201	0.00965	4915	0.83825
PLANE	335	-0.87673	-0.14840	0.45752	1.09659	-0.29470	-0.22215	1.76003	0.38348	0.00479	3566	0.91254
PLANE	335	0.45631	-0.27869	0.84505	1.00254	-0.69246	-0.10412	1.52595	0.32803	0.00844	3170	0.85553
PLANE	335	-0.00226	0.94620	0.32356	1.00874	0.10651	0.45798	1.77906	0.55090	0.00893	4667	0.84847
PLANE	335	0.51339	-0.27065	0.81435	1.93932	0.44630	-0.30876	1.99744	0.40283	0.00984	4816	0.83559
PLANE	340	-0.88018	-0.14774	0.45106	1.07099	-0.27061	-0.22597	1.77232	0.38248	0.00452	3399	0.91702
PLANE	340	0.45541	-0.27866	0.84555	1.02740	-0.68665	-0.11627	1.54658	0.33622	0.00791	3390	0.86343
PLANE	340	-0.00190	0.94613	0.32377	1.00900	0.10093	0.45723	1.78086	0.55506	0.00904	4728	0.84692
PLANE	340	0.50773	-0.27119	0.81772	1.97055	0.46627	-0.31574	2.01558	0.40367	0.01015	4775	0.83127
PLANE	345	-0.87870	-0.16105	0.44938	1.04469	-0.23164	-0.22837	1.78995	0.38598	0.00457	3281	0.91623
PLANE	345	0.46099	-0.26527	0.84683	1.05442	-0.67767	-0.13213	1.57265	0.34680	0.00794	3678	0.86301
PLANE	345	-0.01518	0.94619	0.32324	1.01757	0.08706	0.46513	1.79057	0.56022	0.00917	4678	0.84502
PLANE	345	0.51195	-0.26104	0.81839	1.99917	0.50393	-0.31232	2.02794	0.40488	0.01030	4770	0.82923
PLANE	350	-0.88134	-0.15715	0.44557	1.02168	-0.20718	-0.22383	1.80420	0.39000	0.00432	3188	0.92053
PLANE	350	0.45619	-0.25840	0.85154	1.08208	-0.66886	-0.13074	1.58938	0.35781	0.00778	3951	0.86529
PLANE	350	-0.01658	0.94860	0.31603	1.02280	0.08914	0.47768	1.80726	0.56430	0.00936	4516	0.84234
PLANE	350	0.50806	-0.25448	0.82287	2.02662	0.52347	-0.30661	2.04485	0.40884	0.01053	4800	0.82610
PLANE	355	-0.87570	-0.15060	0.45878	1.01263	-0.14890	-0.23233	1.84676	0.41242	0.00676	3340	0.88086
PLANE	355	0.46107	-0.25582	0.84969	1.10206	-0.65871	-0.13559	1.61363	0.37222	0.00735	4256	0.87188
PLANE	355	-0.01812	0.95103	0.30858	1.02243	0.07010	0.49001	1.80730	0.56005	0.00957	4360	0.83942
PLANE	355	0.51440	-0.24899	0.82061	2.04828	0.58037	-0.29175	2.04372	0.40036	0.01041	4604	0.82763
PLANE	360	-0.87083	-0.15858	0.46531	0.98261	-0.11282	-0.22284	1.82464	0.39210	0.00444	2987	0.91849
PLANE	360	0.47541	-0.25093	0.84322	1.12144	-0.64280	-0.15195	1.64714	0.38964	0.00726	4589	0.87322
PLANE	360	-0.02341	0.95066	0.30934	1.02286	0.03552	0.49188	1.79761	0.55982	0.00923	4357	0.84410
PLANE	360	0.52607	-0.24508	0.81436	2.06753	0.60375	-0.28709	2.06242	0.40734	0.01074	4705	0.82322
PLANE	365	0.48686	-0.24817	0.83748	1.12389	-0.67376	-0.17284	1.68245	0.38390	0.00464	4200	0.91516
PLANE	365	-0.86345	-0.16819	0.47556	0.97532	-0.11148	-0.21194	1.77351	0.40381	0.00788	3467	0.86387
PLANE	365	-0.02496	0.94976	0.31197	1.01771	0.01853	0.48534	1.78612	0.56130	0.00908	4453	0.84632
PLANE	365	0.53122	-0.24506	0.81102	2.08050	0.62824	-0.28624	2.06729	0.40138	0.01077	4517	0.82278
PLANE	370	0.48763	-0.25438	0.83517	1.13320	-0.65798	-0.17795	1.68682	0.38765	0.00460	4326	0.91572
PLANE	370	-0.86169	-0.16188	0.48092	0.95874	-0.08579	-0.21304	1.76812	0.40247	0.00797	3417	0.86253
PLANE	370	-0.02033	0.94911	0.31429	1.01785	0.00832	0.48204	1.78340	0.56778	0.00909	4490	0.84611
PLANE	370	0.53330	-0.24938	0.80833	2.08795	0.64431	-0.28719	2.06935	0.39742	0.01086	4389	0.82156
PLANE	375	0.48865	-0.25060	0.83572	1.14271	-0.63491	-0.18448	1.68325	0.38999	0.00453	4462	0.91696
PLANE	375	-0.85935	-0.16685	0.48340	0.93258	-0.05418	-0.21022	1.76034	0.40314	0.00832	3384	0.85737
PLANE	375	-0.01637	0.94863	0.31597	1.01562	0.00067	0.47709	1.78195	0.57848	0.00906	4537	0.84657
PLANE	375	0.53454	-0.25008	0.80730	2.09718	0.66256	-0.28996	2.06926	0.38942	0.01091	4192	0.82095
PLANE	380	0.48525	-0.25827	0.83536	1.15321	-0.60774	-0.18441	1.67650	0.39310	0.00461	4641	0.91561
PLANE	380	-0.86055	-0.15708	0.48454	0.90102	-0.02361	-0.21034	1.74941	0.40003	0.00857	3276	0.85368
PLANE	380	-0.00889	0.94850	0.31666	1.01007	-0.01030	0.47004	1.78153	0.59464	0.00880	4599	0.85027
PLANE	380	0.53188	-0.25532	0.80741	2.10814	0.67641	-0.29704	2.07148	0.38230	0.01105	4023	0.81903
PLANE	385	0.47550	-0.26556	0.83867	1.16655	-0.58750	-0.18352	1.66593	0.39253	0.00464	4761	0.91510
PLANE	385	-0.86527	-0.15126	0.47793	0.86979	-0.00507	-0.20966	1.74437	0.39852	0.00839	3173	0.85627
PLANE	385	-0.00176	0.94800	0.31828	1.00844	-0.00843	0.46606	1.78022	0.60026	0.00889	4650	0.84900
PLANE	385	0.52326	-0.26395	0.81026	2.12257	0.68509	-0.30639	2.07737	0.37811	0.01080	3918	0.82237
PLANE	390	0.45926	-0.26301	0.84847	1.18192	-0.58705	-0.18040	1.65483	0.39058	0.00463	4883	0.91526
PLANE	390	-0.87396	-0.15903	0.45923	0.83883	-0.00705	-0.20841	1.74100	0.39937	0.00862	3090	0.85302
PLANE	390	-0.00881	0.94727	0.32032	1.01047	0.00810	0.46730	1.77287	0.58880	0.00885	4616	0.84955
PLANE	390	0.50823	-0.26263	0.82020	2.13862	0.68422	-0.30628	2.08541	0.37996	0.01108	3957	0.81859
PLANE	395	0.44031	-0.26977	0.85636	1.20002	-0.58526	-0.17210	1.64802	0.39012	0.00475	5009	0.91326
PLANE	395	-0.88417	-0.14680	0.44350	0.81159	-0.00937	-0.20948	1.74195	0.40052	0.00861	2996	0.85314
PLANE	395	-0.00729	0.94728	0.32034	1.01514	0.01933	0.47078	1.77727	0.58665	0.00904	4568	0.84695
PLANE	395	0.49115	-0.26759	0.82896	2.15751	0.68202	-0.30989	2.09856	0.38354	0.01129	4014	0.81576
PLANE	400	-0.89872	-0.14280	0.41462	0.76790	0.02262	-0.23852	1.81891	0.38465	0.00392	2285	0.92738
PLANE	400	0.41575	-0.27118	0.86811	1.22839	-0.54316	-0.16131	1.62475	0.40122	0.00669	5677	0.88200
PLANE	400	-0.00802	0.94747	0.31975	1.01377	0.03617	0.47092	1.77600	0.57853	0.00900	4567	0.84751
PLANE	400	0.47099	-0.27065	0.83959	2.18116	0.67796	-0.31636	2.11557	0.38807	0.01145	4079	0.81362
BOX	400	refrigerator	0.35017	-0.00203	-0.11130	1.81300	2.11641	1.42902	0.84656
PLANE	405	-0.90673	-0.12837	0.40171	0.74237	0.02201	-0.23800	1.82165	0.38512	0.00389	2196	0.92784
PLANE	405	0.40007	-0.27730	0.87352	1.24680	-0.54068	-0.15659	1.62523	0.40193	0.00644	5776	0.88592
PLANE	405	-0.00037	0.94758	0.31953	1.01713	0.04598	0.47238	1.78239	0.57990	0.00915	4547	0.84530
PLANE	405	0.45546	-0.27452	0.84688	2.20224	0.67735	-0.32436	2.13100	0.39047	0.01188	4098	0.80800
PLANE	410	0.39849	-0.27172	0.87600	1.25753	-0.56968	-0.15966	1.64516	0.39366	0.00497	5354	0.90955
PLANE	410	-0.90359	-0.12637	0.40934	0.74304	0.00140	-0.20648	1.75454	0.40398	0.00900	2733	0.84742
PLANE	410	0.00170	0.95004	0.31212	1.01614	0.04286	0.47912	1.79697	0.59117	0.00922	4452	0.84430
PLANE	410	0.45248	-0.26985	0.84997	2.21741	0.68825	-0.32170	2.14030	0.39081	0.01182	4051	0.80875
PLANE	415	-0.90764	-0.13766	0.39654	0.70547	0.05977	-0.24279	1.83159	0.38578	0.00368	2066	0.93138
PLANE	415	0.39457	-0.27302	0.87737	1.27651	-0.51529	-0.16800	1.63439	0.40537	0.00654	5917	0.88433
PLANE	415	-0.00725	0.94779	0.31882	1.01616	0.02637	0.46928	1.79276	0.59966	0.00921	4642	0.84451
PLANE	415	0.45265	-0.27214	0.84915	2.23121	0.70020	-0.32619	2.14980	0.38679	0.01200	3931	0.80650
BOX	415	refrigerator	0.32971	0.01490	-0.11634	1.81300	2.09609	1.41893	0.87800
PLANE	420	-0.90975	-0.13421	0.39287	0.68545	0.07454	-0.24242	1.83451	0.38567	0.00359	1992	0.93302
PLANE	420	0.38881	-0.27503	0.87931	1.28594	-0.50084	-0.16625	1.63190	0.40662	0.00658	6020	0.88366
PLANE	420	-0.00839	0.94730	0.32023	1.02225	0.01829	0.46987	1.80272	0.61143	0.00919	4626	0.84479
PLANE	420	0.44804	-0.27296	0.85132	2.24064	0.70732	-0.32664	2.15496	0.38606	0.01196	3888	0.80691
BOX	420	refrigerator	0.41153	0.02441	-0.04946	1.76600	2.02856	1.51643	0.91800
PLANE	425	-0.91036	-0.13555	0.39100	0.65574	0.10245	-0.23530	1.83406	0.38707	0.00330	1920	0.93812
PLANE	425	0.38586	-0.27090	0.88189	1.30127	-0.47716	-0.16658	1.63316	0.40905	0.00616	6137	0.89036
PLANE	425	-0.00947	0.94866	0.31617	1.02182	0.00970	0.47353	1.81134	0.62272	0.00924	4579	0.84403
PLANE	425	0.44619	-0.27039	0.85312	2.25607	0.72305	-0.32416	2.16360	0.38450	0.01167	3793	0.81078
BOX	425	refrigerator	0.36419	0.03413	-0.03780	1.75700	2.02478	1.53151	0.91800
PLANE	430	-0.92164	-0.12269	0.36814	0.62668	0.08699	-0.24280	1.83912	0.38743	0.00326	1826	0.93872
PLANE	430	0.36127	-0.27908	0.88972	1.31636	-0.48799	-0.16197	1.62687	0.40729	0.00605	6239	0.89200
PLANE	430	-0.00471	0.94882	0.31577	1.01681	0.02979	0.47124	1.80455	0.61289	0.00898	4590	0.84768
PLANE	430	0.42322	-0.27663	0.86276	2.27423	0.71371	-0.33428	2.17870	0.38846	0.01210	3873	0.80515
PLANE	435	-0.93010	-0.12248	0.34630	0.59554	0.08256	-0.25026	1.85297	0.38527	0.00336	1680	0.93699
PLANE	435	0.33935	-0.28355	0.89691	1.33740	-0.48911	-0.16465	1.62413	0.40464	0.00645	6298	0.88567
PLANE	435	-0.00447	0.94651	0.32265	1.01954	0.04903	0.46489	1.79680	0.60223	0.00925	4703	0.84386
PLANE	435	0.40263	-0.28555	0.86969	2.29545	0.71066	-0.34926	2.19572	0.38968	0.01226	3877	0.80308
BOX	435	refrigerator	0.35420	0.01460	-0.08432	1.77600	2.04004	1.45585	0.96200
PLANE	440	-0.93297	-0.11689	0.34045	0.56418	0.10473	-0.24901	1.85869	0.38748	0.00326	1589	0.93885
PLANE	440	0.33187	-0.28155	0.90033	1.35580	-0.46935	-0.16427	1.62752	0.40748	0.00605	6423	0.89212
PLANE	440	-0.00345	0.94789	0.31859	1.02256	0.03601	0.46894	1.81479	0.62042	0.00929	4659	0.84337
PLANE	440	0.39672	-0.28170	0.87365	2.31541	0.72339	-0.34821	2.20952	0.39017	0.01238	3826	0.80148
BOX	440	refrigerator	0.32428	0.00972	-0.12177	1.79400	2.06407	1.39075	0.98000
PLANE	445	-0.93893	-0.09921	0.32949	0.53306	0.11342	-0.24260	1.86796	0.39306	0.00333	1524	0.93761
PLANE	445	0.31804	-0.28490	0.90426	1.37420	-0.46133	-0.15972	1.63163	0.41031	0.00591	6545	0.89428
PLANE	445	0.00666	0.94872	0.31606	1.02828	0.04040	0.47376	1.83048	0.63021	0.00923	4593	0.84419
PLANE	445	0.38417	-0.28531	0.87807	2.33614	0.72889	-0.35370	2.22671	0.39180	0.01252	3806	0.79980
BOX	445	refrigerator	0.38507	0.00640	-0.11911	1.80400	2.07558	1.40519	1.00800
PLANE	450	-0.94452	-0.09414	0.31469	0.51285	0.10669	-0.24347	1.87711	0.39343	0.00311	1446	0.94149
PLANE	450	0.30271	-0.28525	0.90940	1.39128	-0.46464	-0.15890	1.63471	0.41020	0.00584	6587	0.89536
PLANE	450	0.00709	0.94934	0.31416	1.02755	0.04348	0.47390	1.83778	0.63279	0.00929	4605	0.84332
PLANE	450	0.36852	-0.28647	0.88438	2.35482	0.72572	-0.35928	2.24389	0.39626	0.01275	3858	0.79682
BOX	450	refrigerator	0.43257	0.00472	-0.12747	1.80400	2.07221	1.38846	1.03400
PLANE	455	-0.94636	-0.10122	0.30684	0.48887	0.12461	-0.25126	1.89470	0.39233	0.00325	1327	0.93905
PLANE	455	0.29578	-0.28304	0.91236	1.41286	-0.44942	-0.16394	1.64342	0.41177	0.00636	6621	0.88722
PLANE	455	-0.00136	0.94934	0.31425	1.02905	0.03594	0.47340	1.84468	0.64040	0.00935	4660	0.84241
PLANE	455	0.36460	-0.28437	0.88668	2.37533	0.73583	-0.36020	2.26081	0.39720	0.01278	3814	0.79649
BOX	455	refrigerator	0.43171	0.00982	-0.12811	1.81300	2.06561	1.39539	1.04600
PLANE	460	0.28634	-0.27915	0.91656	1.42773	-0.44148	-0.16135	1.64648	0.41319	0.00617	6701	0.89014
PLANE	460	-0.00406	0.95082	0.30973	1.02988	0.03788	0.47907	1.85495	0.64567	0.00930	4598	0.84321
PLANE	460	0.35565	-0.27980	0.89175	2.39192	0.74005	-0.35695	2.27513	0.40010	0.01278	3815	0.79647
BOX	460	refrigerator	0.44958	0.00982	-0.12474	1.81300	2.05884	1.40212	1.05800
PLANE	465	-0.95218	-0.09172	0.29144	0.44119	0.14483	-0.24846	1.90879	0.39859	0.00345	1205	0.93544
PLANE	465	0.27966	-0.27424	0.92010	1.44149	-0.42851	-0.15658	1.65024	0.41522	0.00585	6775	0.89527
PLANE	465	-0.00120	0.95263	0.30413	1.02929	0.03025	0.48332	1.87063	0.66066	0.00946	4531	0.84087
PLANE	465	0.34993	-0.27539	0.89538	2.40715	0.74850	-0.35711	2.28605	0.40220	0.01293	3813	0.79452
BOX	465	refrigerator	0.36046	0.00135	-0.11242	1.80400	2.07895	1.42527	1.08600
PLANE	470	0.27930	-0.27681	0.91944	1.45293	-0.40380	-0.15436	1.65643	0.41912	0.00633	6881	0.88768
PLANE	470	0.00574	0.95337	0.30175	1.03147	0.01719	0.48487	1.88606	0.68065	0.00946	4515	0.84097
PLANE	470	0.34903	-0.27571	0.89564	2.42010	0.76328	-0.36135	2.29342	0.39919	0.01263	3710	0.79838
BOX	470	refrigerator	0.31389	0.02675	-0.11802	1.81300	2.05884	1.42229	1.08600
PLANE	475	0.27865	-0.26971	0.92174	1.45992	-0.37869	-0.15007	1.65444	0.41866	0.00607	6913	0.89174
PLANE	475	0.00634	0.94914	0.31480	1.06046	0.02876	0.49239	1.88352	0.67863	0.01156	4360	0.81219
PLANE	475	0.34697	-0.27170	0.89766	2.42720	0.76863	-0.35847	2.29832	0.39928	0.01293	3618	0.79454
