# wme_scene_export  D:\Program Files\Slam-Model\data\rgbd_dataset_freiburg1_360
# 좌표계는 카메라 좌표계. 뷰어가 각 시스템의 추정 포즈로 옮긴다.
# PLANE	frame	nx	ny	nz	d	cx	cy	cz	extent	rms	inliers	conf
# BOX	frame	class	conf	cx	cy	cz	sx	sy	sz
PLANE	245	-0.00134	0.03602	0.99935	5.52948	-1.12615	-0.19232	5.53849	1.44732	0.01273	204	0.40647
BOX	245	person	0.68666	3.13386	0.79386	5.56420	0.60234	3.12433	6.00000
PLANE	250	-0.03951	-0.98891	0.14318	1.30169	-0.15786	-0.88436	2.93966	0.96142	0.01200	2298	0.80639
PLANE	250	-0.72551	0.11671	0.67825	1.08593	0.70160	0.23850	2.31054	0.44447	0.01417	1063	0.77914
PLANE	250	0.68793	0.04034	0.72466	1.79636	-0.12714	0.16105	2.59064	0.61728	0.01637	1172	0.75341
PLANE	250	-0.68555	0.12652	0.71694	2.44596	-0.72551	-0.30037	2.77091	0.86111	0.01700	1702	0.74632
PLANE	250	0.01307	0.06286	0.99794	2.23115	-0.20887	0.15270	2.22888	0.99152	0.02137	1430	0.70054
PLANE	250	0.73110	0.04657	0.68068	1.95604	-0.46542	0.43311	3.34391	1.64196	0.02373	473	0.67818
BOX	250	person	0.82406	1.03915	0.40834	1.91400	0.29229	0.81901	6.00000
PLANE	255	-0.01600	-0.97531	0.22028	1.26046	-0.11002	-0.69910	2.61881	0.90631	0.01034	4219	0.82859
PLANE	255	-0.72635	0.18628	0.66160	2.44082	-0.71029	-0.03501	2.91933	0.86638	0.01715	1477	0.74464
PLANE	255	0.67142	0.01191	0.74098	1.79866	-0.19587	0.35835	2.59912	0.79945	0.02073	1023	0.70696
PLANE	255	-0.00078	0.03935	0.99923	2.25086	0.16161	0.30164	2.24085	0.66892	0.02173	831	0.69709
BOX	255	person	0.89571	0.94114	0.49661	1.86280	0.41771	0.60594	0.92080
BOX	255	microwave	0.36882	-0.26380	0.23584	2.95740	0.45164	0.41801	0.20120
PLANE	260	-0.02183	-0.97557	0.21860	1.23485	-0.14188	-0.67832	2.60751	0.93258	0.00992	4497	0.83448
PLANE	260	0.66958	-0.02320	0.74237	1.74788	-0.41985	0.43520	2.74673	0.97630	0.02236	988	0.69101
PLANE	260	0.00940	0.04757	0.99882	2.27462	0.31496	0.29698	2.26019	0.50781	0.02299	613	0.68502
BOX	260	person	0.91380	0.85658	0.48168	1.81340	0.53283	0.59338	0.40000
BOX	260	refrigerator	0.45349	0.24094	0.41816	2.29300	0.54077	1.11438	0.43840
PLANE	265	-0.01668	-0.98701	0.15978	1.22540	-0.21450	-0.79594	2.73010	0.92068	0.01122	3343	0.81667
PLANE	265	0.59109	0.00960	0.80655	1.80401	-0.47300	0.19141	2.58108	0.64335	0.01859	952	0.72901
PLANE	265	0.07348	0.09298	0.99295	2.27919	0.15127	0.26483	2.25938	0.53123	0.02174	653	0.69700
PLANE	265	0.01658	-0.01748	0.99971	2.56095	-0.11228	0.00824	2.56370	0.81662	0.02210	500	0.69349
PLANE	265	0.64026	-0.03418	0.76740	1.82209	0.08448	0.38385	2.32098	0.79056	0.02217	1180	0.69282
BOX	265	person	0.93263	0.78509	0.42675	1.87280	0.61183	0.74699	0.48440
PLANE	270	0.57874	0.00179	0.81551	1.73747	-0.73255	0.00579	2.65038	0.70645	0.01487	1148	0.77082
PLANE	270	0.17619	0.08576	0.98061	1.97859	0.80910	0.35380	1.84139	0.19526	0.01709	649	0.74523
PLANE	270	0.72347	0.01449	0.69020	2.02150	0.12546	0.04298	2.79646	1.04064	0.01858	742	0.72908
PLANE	270	0.66539	-0.00080	0.74650	1.82402	0.22315	0.23769	2.24479	0.86697	0.02089	1818	0.70536
PLANE	270	0.01951	-0.00492	0.99980	2.26893	0.03855	-0.00526	2.26861	0.46472	0.02223	901	0.69227
PLANE	270	0.00675	-0.00484	0.99997	2.38801	-0.00106	0.00981	2.38814	0.66635	0.02315	723	0.68356
BOX	270	person	0.93179	0.68407	0.28087	1.90400	0.57785	1.05067	0.48880
PLANE	275	-0.79486	-0.05127	0.60463	1.35986	0.14080	-0.16677	2.42004	0.50277	0.01250	1434	0.80005
PLANE	275	0.65721	0.03978	0.75266	1.84238	0.19422	0.08472	2.27377	0.82190	0.02177	1918	0.69667
PLANE	275	0.02960	0.00350	0.99956	2.25606	0.15090	0.12539	2.25216	0.91925	0.02180	524	0.69643
PLANE	275	0.62409	-0.03471	0.78058	1.71506	-0.59739	0.28540	2.68746	0.79236	0.02181	1427	0.69625
BOX	275	person	0.93279	0.67481	0.10994	1.97940	0.59691	1.48703	0.49080
PLANE	280	0.07154	0.95470	0.28885	1.50320	-0.27666	0.79668	2.63947	0.75937	0.01233	2047	0.80221
PLANE	280	0.60136	-0.53534	0.59311	1.49172	0.08950	-0.12037	2.31570	0.83574	0.02098	1329	0.70439
PLANE	280	0.74767	-0.02787	0.66348	1.92323	0.54461	0.20266	2.29348	0.58566	0.02163	757	0.69804
PLANE	280	0.64984	0.00460	0.76005	1.81375	0.20579	-0.12885	2.21117	0.79684	0.02282	1936	0.68664
BOX	280	person	0.88435	0.65143	-0.11429	2.01360	0.62280	1.75445	0.75200
PLANE	285	0.08046	0.89193	0.44495	1.46785	0.04932	0.48343	2.32091	0.69645	0.01163	3977	0.81129
PLANE	285	0.62610	-0.00588	0.77972	1.85201	0.25580	-0.36300	2.16708	0.62181	0.02184	1429	0.69599
PLANE	285	0.76622	-0.18833	0.61436	1.83678	0.48823	-0.13877	2.33830	0.60080	0.02203	788	0.69415
PLANE	285	0.55589	-0.51252	0.65445	1.66348	0.08885	-0.20077	2.30909	0.90793	0.02274	1083	0.68739
BOX	285	person	0.87443	0.63965	-0.30127	2.02560	0.65783	1.38447	0.82240
BOX	285	refrigerator	0.45060	0.89709	-0.19913	1.84260	0.48798	1.41637	0.56920
PLANE	290	0.08030	0.81021	0.58061	1.40372	0.13193	0.24505	2.05746	0.66178	0.00975	5929	0.83680
PLANE	290	0.63579	-0.52090	0.56959	1.69958	0.60593	-0.42254	1.92108	0.40321	0.01837	1958	0.73135
BOX	290	person	0.72390	0.55058	-0.53085	2.11200	0.60832	1.01824	0.71560
PLANE	295	0.06918	0.70077	0.71002	1.35787	0.16519	0.09844	1.79917	0.60675	0.01024	8377	0.83001
BOX	295	person	0.33832	0.40584	-0.76335	2.24880	0.43471	0.68796	0.50040
BOX	295	refrigerator	0.33351	0.82931	-0.56438	1.88280	0.66605	0.72546	0.48640
PLANE	300	0.07831	0.60772	0.79028	1.31915	0.05409	-0.02959	1.68662	0.66986	0.00818	11623	0.85947
BOX	300	refrigerator	0.30567	0.79292	-0.70838	1.88280	0.73884	0.43746	0.30960
PLANE	305	0.08733	0.53282	0.84171	1.31257	0.08112	-0.03397	1.57249	0.60824	0.00736	12543	0.87174
PLANE	310	0.09433	0.59242	0.80009	1.37259	0.05243	-0.03219	1.73322	0.64392	0.00983	11230	0.83564
PLANE	310	0.28780	-0.66923	0.68506	1.90266	0.63045	-0.64382	1.88357	0.22743	0.01063	1041	0.82473
BOX	310	laptop	0.37061	-0.40159	0.06997	0.82720	0.21587	0.42283	0.21120
PLANE	315	0.18111	-0.58325	0.79184	1.77823	0.48403	-0.38322	1.85270	0.36527	0.00956	3471	0.83947
PLANE	315	0.07301	0.74685	0.66097	1.47598	-0.73559	-0.01336	2.32940	0.38373	0.01020	1609	0.83057
PLANE	315	0.06612	0.73723	0.67240	1.47262	0.08388	0.33034	1.81965	0.54650	0.01381	6842	0.78361
BOX	315	refrigerator	0.66888	0.60407	-0.41996	1.87280	1.11143	1.00445	0.54520
BOX	315	person	0.50101	-0.34991	-0.57819	2.15120	0.44496	0.96216	0.79200
BOX	315	chair	0.49744	-0.79737	-0.55130	2.30900	0.79450	1.17133	0.63520
BOX	315	person	0.32165	-0.14822	-0.57611	2.15120	0.27446	0.95800	0.74200
BOX	315	laptop	0.31659	-0.42965	0.24189	0.81820	0.14868	0.21862	0.14680
PLANE	320	0.04307	0.89096	0.45204	1.50054	-0.35834	0.60924	2.15285	0.58130	0.01033	2180	0.82879
PLANE	320	0.12112	-0.41172	0.90322	1.74160	0.39508	-0.06799	1.84423	0.50547	0.01126	6953	0.81621
PLANE	320	0.01170	-0.01991	0.99973	2.35310	-0.89460	0.01543	2.36451	0.46000	0.02130	755	0.70126
PLANE	320	-0.00391	-0.02621	0.99965	1.84042	-0.08266	0.17873	1.84543	0.78943	0.02222	1011	0.69236
PLANE	320	0.02200	-0.03583	0.99912	1.93453	-0.31063	0.13734	1.94801	0.76175	0.02257	1275	0.68902
PLANE	320	-0.04209	0.04198	0.99823	2.28118	-0.77289	-0.16903	2.25974	0.50679	0.02346	533	0.68060
BOX	320	person	0.84682	-0.46481	-0.25230	2.12520	0.68607	1.58834	0.89280
BOX	320	chair	0.65134	-0.85986	0.12825	2.30900	0.60704	1.11769	0.42440
BOX	320	refrigerator	0.31406	0.50636	-0.17685	1.83360	1.25121	1.40945	0.57920
PLANE	325	-0.05025	0.00343	0.99873	2.40305	-0.92026	0.19318	2.35914	0.34597	0.01722	568	0.74378
PLANE	325	0.07602	-0.45096	0.88930	1.65049	-0.06833	0.09106	1.90796	0.71484	0.01800	1984	0.73525
PLANE	325	0.07715	0.02218	0.99677	2.04716	-0.11462	-0.14518	2.06589	0.80945	0.01965	1229	0.71788
PLANE	325	0.10672	-0.19820	0.97434	1.79476	0.22820	0.08439	1.83421	0.50059	0.02036	4979	0.71062
PLANE	325	0.03576	-0.00980	0.99931	2.18710	-0.92702	0.24092	2.22415	0.67184	0.02129	620	0.70138
PLANE	325	0.02301	0.01437	0.99963	1.97412	0.12187	0.05079	1.97131	0.81567	0.02245	2449	0.69017
BOX	325	person	0.90171	-0.49305	-0.06865	1.99040	0.61947	1.82288	0.69360
PLANE	330	-0.99726	0.03996	0.06233	1.29904	-1.16001	0.08224	2.22894	0.45857	0.01322	1189	0.79083
PLANE	330	0.11184	-0.10005	0.98868	1.76567	0.29391	0.28371	1.78135	0.48289	0.01751	5342	0.74066
PLANE	330	0.11655	-0.00754	0.99316	2.16012	-0.63343	0.10536	2.25014	0.67492	0.01960	519	0.71839
PLANE	330	-0.08464	-0.05552	0.99486	1.95265	-0.10600	-0.04243	1.95135	0.61410	0.02159	1780	0.69847
PLANE	330	0.01388	-0.04333	0.99896	2.09904	0.01433	-0.26522	2.08951	0.63656	0.02361	1831	0.67923
BOX	330	person	0.91854	-0.47645	0.10810	1.94620	0.58690	1.42441	0.26560
PLANE	335	-0.99026	0.05496	0.12790	1.47103	-1.19190	0.10521	2.22794	0.48578	0.00980	624	0.83619
PLANE	335	0.07987	0.02805	0.99641	1.74121	0.47424	0.20881	1.70359	0.54599	0.01086	3631	0.82162
PLANE	335	0.08995	0.03475	0.99534	2.14748	0.14570	-0.14002	2.14925	0.60259	0.01400	2869	0.78127
PLANE	335	0.07828	0.03192	0.99642	2.23427	-0.86387	-0.28422	2.31927	0.60825	0.01708	1319	0.74541
PLANE	335	0.06868	0.03218	0.99712	1.82166	-0.10666	0.04390	1.83285	0.61554	0.01830	2051	0.73210
PLANE	335	-0.03086	-0.00194	0.99952	1.93969	-0.17006	0.09829	1.93555	0.49163	0.02102	1245	0.70403
BOX	335	person	0.94426	-0.50661	0.33801	1.90400	0.58154	0.94376	0.23261
PLANE	340	-0.02668	-0.97942	0.20005	1.35590	-0.38191	-0.80448	2.78816	0.79933	0.01012	1269	0.83161
PLANE	340	0.09415	0.13538	0.98631	1.75862	0.50868	0.44580	1.67328	0.43665	0.01134	820	0.81514
PLANE	340	0.05216	0.15335	0.98680	2.15233	0.17387	0.05498	2.16340	0.66720	0.01581	2901	0.75975
PLANE	340	0.06187	0.07004	0.99562	2.30695	-0.87486	-0.50052	2.40666	0.43332	0.01931	1224	0.72139
PLANE	340	0.11420	0.10039	0.98837	1.80681	0.25156	0.08311	1.79056	0.65888	0.02158	2528	0.69848
PLANE	340	-0.02500	0.03734	0.99899	2.30782	-0.55978	-0.14682	2.30164	0.77869	0.02254	721	0.68931
BOX	340	person	0.91219	-0.53270	0.47208	1.87280	0.57563	0.65633	0.23025
PLANE	345	-0.06068	-0.95034	0.30525	1.31834	-0.28040	-0.55858	2.52411	0.87840	0.00935	1948	0.84249
PLANE	345	0.07460	0.26462	0.96146	1.76989	0.53919	0.32872	1.70853	0.42533	0.01149	1240	0.81314
PLANE	345	0.07910	0.19741	0.97712	2.26175	-0.41936	-0.25448	2.40007	0.71957	0.01906	1749	0.72401
PLANE	345	-0.04122	-0.82746	0.56001	1.76885	-0.06469	-0.68892	2.13591	0.62606	0.02093	1442	0.70490
PLANE	345	0.04028	0.09840	0.99433	1.81089	0.13611	-0.01902	1.81759	0.71956	0.02245	1762	0.69013
PLANE	345	0.06146	0.15541	0.98594	2.15097	0.14115	0.28114	2.12853	0.62590	0.02381	1893	0.67745
BOX	345	person	0.84534	-0.62080	0.59710	1.83360	0.48560	0.39408	0.81200
BOX	345	oven	0.34073	0.13373	0.30288	2.01360	1.05875	1.09166	0.48480
PLANE	350	-0.08521	-0.94329	0.32084	1.26829	-0.15521	-0.55501	2.28006	0.81177	0.00934	5525	0.84254
PLANE	350	0.07839	0.25706	0.96321	1.81972	0.32846	0.24933	1.79595	0.45460	0.01772	2428	0.73836
PLANE	350	-0.00149	0.23665	0.97159	2.27371	-0.12532	-0.09026	2.36198	0.93485	0.01775	1202	0.73797
PLANE	350	-0.04469	-0.06106	0.99713	1.96120	0.07165	0.47016	1.99884	0.45167	0.01824	937	0.73269
PLANE	350	0.00110	0.05964	0.99822	2.14498	-0.00490	0.46110	2.12127	0.45418	0.01935	899	0.72100
PLANE	350	0.00183	0.18840	0.98209	2.22256	0.10762	0.19424	2.22563	0.53040	0.01986	666	0.71573
BOX	350	person	0.78052	-0.76145	0.60283	1.77720	0.41226	0.32690	0.83680
BOX	350	backpack	0.32511	0.40360	-0.31479	2.04980	0.48738	0.26988	0.93080
PLANE	355	-0.08654	-0.95631	0.27925	1.28022	-0.14270	-0.62094	2.41381	0.87303	0.01084	3311	0.82181
PLANE	355	-0.05612	0.19745	0.97870	2.27632	0.41308	-0.22407	2.39474	0.87877	0.01619	1150	0.75537
PLANE	355	0.01767	0.15864	0.98718	1.81276	0.06511	0.07316	1.82338	0.61466	0.02143	2490	0.69997
PLANE	355	0.04444	-0.07188	0.99642	1.93023	-0.03579	0.29322	1.95991	0.56424	0.02213	1125	0.69317
PLANE	355	0.00713	0.05499	0.99846	2.10383	-0.11369	0.07013	2.10402	0.70938	0.02254	1330	0.68931
PLANE	355	-0.03761	0.14714	0.98840	2.23948	0.12053	0.05983	2.26145	0.93915	0.02340	1557	0.68116
BOX	355	person	0.88576	-0.85363	0.53805	1.72400	0.41658	0.41058	0.83440
PLANE	360	-0.09942	0.14396	0.98458	2.14143	-0.33423	-0.05555	2.14935	0.54527	0.01400	3125	0.78130
PLANE	360	-0.10894	0.10199	0.98880	2.23802	0.63814	-0.11315	2.34534	0.84727	0.01506	3306	0.76847
PLANE	360	-0.07869	0.11201	0.99059	1.72686	-0.42071	0.38624	1.66618	0.44968	0.01795	1327	0.73586
PLANE	360	-0.02285	0.11196	0.99345	1.79300	0.00173	0.08673	1.79509	0.59668	0.01837	3854	0.73135
BOX	360	person	0.77116	-0.90580	0.35963	1.74100	0.33319	0.75510	0.19320
BOX	360	refrigerator	0.31320	0.01546	-0.04543	2.07380	2.53760	1.82296	1.01504
PLANE	365	-0.15562	-0.10926	0.98176	1.70435	-0.51632	0.16984	1.67309	0.38811	0.01345	1898	0.78801
PLANE	365	-0.18067	-0.13241	0.97459	2.19255	0.91815	0.03084	2.42412	0.60187	0.01578	3612	0.76007
PLANE	365	-0.13909	-0.07848	0.98717	2.12279	-0.45083	-0.34861	2.05915	0.37451	0.01730	2235	0.74298
PLANE	365	0.01140	0.02384	0.99965	1.92410	0.04008	0.18413	1.91992	0.63371	0.01995	771	0.71484
PLANE	365	-0.10434	-0.07585	0.99164	1.76110	-0.12570	0.10867	1.77103	0.55981	0.02154	4917	0.69891
BOX	365	refrigerator	0.44158	-0.02043	-0.06641	1.87280	2.20114	1.71155	0.88045
BOX	365	cup	0.36520	-0.60286	0.00272	2.04980	0.16246	0.18257	0.22920
BOX	365	person	0.35653	-0.95695	0.23595	1.72400	0.20996	0.93465	0.12080
PLANE	370	-0.17782	-0.16325	0.97043	1.72711	-0.41090	-0.03826	1.69801	0.45199	0.01898	3028	0.72488
PLANE	370	-0.50090	-0.46896	0.72744	1.31413	0.28611	0.25790	2.16978	0.75696	0.02010	1250	0.71331
PLANE	370	-0.41936	-0.32146	0.84900	1.84807	0.91057	-0.26036	2.52795	0.52737	0.02092	1622	0.70500
PLANE	370	-0.05031	0.01529	0.99862	1.95445	-0.33359	0.10793	1.93870	0.61225	0.02239	1447	0.69073
PLANE	370	0.02111	-0.01481	0.99967	2.41330	0.78132	-0.22092	2.39434	0.57186	0.02305	589	0.68444
PLANE	370	0.02376	-0.00271	0.99971	1.79297	-0.35761	0.05338	1.80212	0.48018	0.02307	1857	0.68431
BOX	370	refrigerator	0.78037	-0.42779	0.20678	1.80440	1.36732	1.10751	0.54693
PLANE	375	0.07334	0.89990	0.42989	1.44537	0.16404	0.54473	2.19390	0.48818	0.00942	1685	0.84147
PLANE	375	-0.40154	-0.36091	0.84173	1.69239	-0.43444	0.03069	1.81652	0.52455	0.01071	6202	0.82359
PLANE	375	-0.40523	-0.37989	0.83155	2.13382	0.62972	-0.57933	2.60829	0.58101	0.01776	3212	0.73791
PLANE	375	-0.00680	-0.01283	0.99989	1.81193	-0.51429	0.03001	1.80901	0.51938	0.02291	1590	0.68581
BOX	375	refrigerator	0.56350	-0.52545	0.05131	1.80440	1.17199	1.36255	0.50240
BOX	375	chair	0.47173	0.71343	0.07692	1.40940	0.30787	0.38478	0.18320
PLANE	380	0.08276	0.84329	0.53105	0.68100	0.35269	0.10550	1.05988	0.34577	0.00997	2981	0.83371
PLANE	380	0.07508	0.82948	0.55346	1.42144	-0.20029	0.41955	1.96665	0.51085	0.01318	3534	0.79134
PLANE	380	-0.48510	-0.43706	0.75740	2.19716	0.41730	-0.77011	2.72381	0.45754	0.01358	1374	0.78637
PLANE	380	-0.55642	-0.43133	0.71018	1.67234	-0.60235	-0.16608	1.78202	0.42625	0.01682	4634	0.74831
PLANE	380	-0.65934	-0.04317	0.75060	1.81533	0.10712	-0.45959	2.48615	0.61024	0.02252	652	0.68945
BOX	380	chair	0.73038	0.58300	-0.17435	1.46860	0.28957	0.39810	0.25960
PLANE	385	-0.56080	-0.46764	0.68325	1.73870	-0.63894	-0.28994	1.82189	0.37655	0.00982	3419	0.83579
PLANE	385	0.07723	0.77235	0.63049	1.36434	-0.28519	0.28629	1.84817	0.53950	0.01092	5185	0.82072
PLANE	385	0.09264	0.79176	0.60377	0.62799	0.21947	-0.00511	1.01313	0.36535	0.01231	4293	0.80242
BOX	385	chair	0.73499	0.46279	-0.38868	1.45660	0.28157	0.40330	0.30360
BOX	385	book	0.52746	0.41323	0.08951	0.84540	0.22062	0.21607	0.19280
BOX	385	refrigerator	0.30954	-0.67727	-0.30081	1.84260	0.91541	1.20588	0.57920
PLANE	390	-0.61300	-0.48977	0.61996	1.75930	-0.69538	-0.37271	1.85575	0.32159	0.01103	2391	0.81929
PLANE	390	0.08932	0.70601	0.70255	1.34220	-0.34860	0.22909	1.72458	0.49410	0.01211	5924	0.80504
PLANE	390	0.11318	0.73516	0.66838	0.60017	0.21399	-0.10028	0.97200	0.34514	0.01255	4823	0.79934
BOX	390	book	0.43481	0.39419	-0.02250	0.84140	0.25373	0.20690	0.18720
PLANE	395	-0.61408	-0.52847	0.58620	1.81920	-0.76261	-0.51880	1.83680	0.23934	0.00850	1713	0.85477
PLANE	395	0.09199	0.63770	0.76477	1.29162	-0.33469	0.11525	1.63304	0.51611	0.00855	7714	0.85391
PLANE	395	0.12102	0.64412	0.75529	0.57965	0.23243	-0.14300	0.85217	0.21574	0.01138	4400	0.81457
BOX	395	laptop	0.34114	0.23356	-0.07586	0.96000	0.72189	0.78254	1.27280
PLANE	400	0.09142	0.52865	0.84390	1.25857	-0.29939	0.06685	1.48192	0.49404	0.00757	9843	0.86854
BOX	400	laptop	0.58308	0.19391	-0.13598	0.82320	0.63175	0.53555	1.41320
BOX	400	laptop	0.54872	-0.77707	-0.68286	1.87280	0.75302	0.47865	0.30121
PLANE	405	0.10391	0.42495	0.89923	1.22887	-0.23206	0.01901	1.38441	0.50401	0.00700	12030	0.87720
BOX	405	laptop	0.31690	0.21635	-0.18131	0.72980	0.47120	0.35609	1.49360
PLANE	410	0.12147	0.39970	0.90856	1.22926	-0.22966	0.02252	1.37377	0.50026	0.00738	12070	0.87144
BOX	410	laptop	0.35329	0.21446	-0.18526	0.74280	0.49108	0.35812	1.50200
PLANE	415	0.11943	0.53027	0.83938	1.28334	-0.34924	0.10633	1.51144	0.48015	0.00870	8599	0.85181
BOX	415	laptop	0.56449	0.15148	-0.09153	0.83940	0.73343	0.63710	1.49600
BOX	415	laptop	0.40135	-0.84707	-0.62787	1.90400	0.65147	0.61934	0.26059
PLANE	420	-0.70040	-0.42518	0.57328	1.88771	-0.85751	-0.44817	1.91276	0.26437	0.01159	1567	0.81188
PLANE	420	0.10026	0.66103	0.74363	1.38191	-0.50381	0.22934	1.72241	0.46703	0.01364	4941	0.78565
BOX	420	laptop	0.45023	-0.89274	-0.42459	1.93520	0.59855	1.05665	0.40800
BOX	420	laptop	0.35134	0.16975	-0.02981	1.00520	0.90550	0.91086	1.29080
PLANE	425	0.02940	0.82387	0.56601	1.46519	-0.72087	0.38121	2.07118	0.46682	0.01170	1908	0.81043
PLANE	425	0.03461	0.80823	0.58784	0.72688	0.19261	0.03845	1.17230	0.44557	0.01440	6268	0.77636
PLANE	425	-0.72725	-0.33545	0.59881	2.37376	-0.67186	-0.75897	2.72297	0.42677	0.01503	1952	0.76884
PLANE	425	-0.63843	-0.47793	0.60331	1.81857	-0.63109	-0.31561	2.09647	0.64499	0.01905	855	0.72412
BOX	425	laptop	0.55536	0.60674	-0.83481	2.37140	1.11853	0.65659	1.11160
BOX	425	chair	0.45471	-0.00194	-0.18534	1.56120	0.30179	0.42924	0.41800
BOX	425	laptop	0.42239	0.86431	-0.59408	2.06180	0.79314	0.83435	1.69680
PLANE	430	-0.02447	0.94235	0.33372	1.49436	-0.74088	0.72409	2.37886	0.29122	0.01562	818	0.76197
PLANE	430	-0.78271	-0.20431	0.58790	2.33327	-0.83470	-0.40390	2.71717	0.58191	0.01566	4190	0.76149
PLANE	430	0.02034	0.07629	0.99688	2.68905	0.43847	-0.16028	2.70079	0.85636	0.02319	496	0.68319
BOX	430	chair	0.71382	-0.11411	0.26981	1.58920	0.29799	0.44925	0.47240
BOX	430	tv	0.55299	0.70662	-0.46586	2.83680	0.69644	0.54378	0.41440
BOX	430	chair	0.42883	0.84214	0.26196	1.62640	0.33012	0.84710	1.70120
PLANE	435	0.03508	0.97806	0.20536	0.84211	0.38408	0.44188	1.93050	0.57781	0.01481	1882	0.77154
PLANE	435	-0.81821	-0.08103	0.56918	2.29175	-0.89842	-0.15407	2.71298	0.68314	0.01639	5727	0.75308
PLANE	435	-0.00539	-0.01738	0.99983	2.70722	0.57336	-0.01589	2.71048	0.83978	0.02359	782	0.67948
BOX	435	laptop	0.84895	0.53294	0.49770	1.83360	0.53168	0.42248	1.31520
BOX	435	tv	0.80659	0.58386	0.02920	2.90820	0.65775	0.48989	0.60720
BOX	435	chair	0.70894	-0.14001	0.52402	1.60440	0.31325	0.32929	0.35000
BOX	435	keyboard	0.49941	0.43517	0.33385	2.32420	0.38190	0.13951	0.61120
PLANE	440	-0.84184	-0.01246	0.53958	2.25902	-0.94005	-0.02138	2.71948	0.69769	0.01534	5968	0.76521
PLANE	440	-0.01535	-0.03046	0.99942	2.81578	0.81775	-0.11311	2.82654	0.63750	0.02023	640	0.71193
PLANE	440	-0.02375	0.01460	0.99961	2.70924	0.75564	-0.17540	2.73081	0.70249	0.02256	907	0.68908
BOX	440	tv	0.68284	0.48267	0.37550	2.90820	0.63526	0.48426	0.78440
BOX	440	keyboard	0.59107	0.37392	0.61351	2.29300	0.38120	0.14651	0.65960
BOX	440	laptop	0.31029	0.47424	0.37550	2.90820	0.65213	0.49552	0.84040
PLANE	445	-0.00961	0.00335	0.99995	2.72401	0.44532	0.25167	2.72759	0.98057	0.01975	663	0.71687
PLANE	445	0.10239	0.00569	0.99473	3.26341	-0.16653	-0.04852	3.29813	0.96744	0.02009	445	0.71339
PLANE	445	0.00192	0.00007	1.00000	3.01126	0.66729	-0.44767	3.01002	0.86291	0.02050	645	0.70925
PLANE	445	-0.87337	0.03844	0.48554	2.27022	-1.02522	0.15079	2.81961	0.69169	0.02095	4427	0.70471
PLANE	445	-0.01049	0.02389	0.99966	2.83484	0.60297	-0.17999	2.84644	0.77145	0.02237	1074	0.69088
PLANE	445	0.03652	-0.00389	0.99933	2.61596	0.81277	0.15382	2.58862	1.04557	0.02259	593	0.68879
BOX	445	laptop	0.68816	0.26575	0.90541	2.81380	0.62552	0.53937	0.79800
BOX	445	tv	0.38647	0.27119	0.89996	2.81380	0.61464	0.55026	0.74400
PLANE	450	0.01643	-0.97388	0.22648	1.33714	-0.10292	-0.76851	2.60685	0.78443	0.01016	4175	0.83115
PLANE	450	-0.90315	0.08038	0.42172	2.27110	-1.14448	0.38217	2.86145	0.57364	0.01966	3035	0.71778
PLANE	450	0.15582	0.05614	0.98619	2.84546	0.88436	0.38186	2.72385	0.71041	0.01992	554	0.71511
PLANE	450	0.05311	0.05510	0.99707	3.18812	0.56061	0.23270	3.15477	0.80698	0.02222	547	0.69235
PLANE	450	-0.00281	-0.03168	0.99949	2.99570	0.75623	0.18528	3.00521	0.69535	0.02247	633	0.68996
PLANE	450	0.01536	-0.00303	0.99988	2.87765	0.54767	0.33761	2.87061	0.62336	0.02513	652	0.66553
BOX	450	traffic light	0.51616	-1.15720	-0.46452	2.93240	0.27776	0.43719	1.28880
BOX	450	traffic light	0.43721	0.40821	-0.44749	3.08920	0.22692	0.35290	0.16480
PLANE	455	-0.01357	-0.99023	0.13880	1.26756	-0.20093	-0.89933	2.69652	0.75755	0.01199	2835	0.80663
PLANE	455	-0.91438	0.08787	0.39521	2.29718	-1.22528	0.32298	2.90588	0.57960	0.01761	3131	0.73952
PLANE	455	0.01857	-0.00778	0.99980	3.16680	0.34700	0.18711	3.16245	0.91595	0.02039	653	0.71037
PLANE	455	-0.00447	-0.00235	0.99999	3.00562	0.65490	-0.12068	3.00831	0.68747	0.02087	798	0.70549
PLANE	455	0.13729	0.04445	0.98953	2.90332	0.55694	0.20490	2.84756	0.68918	0.02093	918	0.70493
PLANE	455	0.05437	0.00977	0.99847	2.76749	0.86420	0.38296	2.72092	0.69633	0.02223	662	0.69219
PLANE	460	-0.91966	0.04067	0.39060	2.32143	-1.29389	-0.04334	2.90129	0.64223	0.01863	3427	0.72852
PLANE	460	-0.01413	0.02881	0.99948	2.58907	0.38315	0.40702	2.58409	0.98727	0.02069	461	0.70727
PLANE	460	0.05151	-0.02867	0.99826	3.26826	-0.65580	-0.16747	3.30299	0.77215	0.02143	436	0.69996
PLANE	460	0.03912	0.00798	0.99920	2.86300	0.57348	-0.41720	2.84617	0.79626	0.02225	955	0.69208
PLANE	460	0.01817	0.06109	0.99797	2.97232	0.50910	-0.43413	2.99568	0.76747	0.02370	799	0.67841
PLANE	460	0.05470	0.01336	0.99841	2.75330	0.61721	0.07091	2.72291	0.71681	0.02423	759	0.67356
BOX	460	laptop	0.70407	0.21021	0.69630	2.13820	0.58280	0.43470	0.91280
