# wme_scene_export  D:\Program Files\Slam-Model\data\rgbd_dataset_freiburg3_nostructure_texture_far
# 좌표계는 카메라 좌표계. 뷰어가 각 시스템의 추정 포즈로 옮긴다.
# PLANE	frame	nx	ny	nz	d	cx	cy	cz	extent	rms	inliers	conf
# BOX	frame	class	conf	cx	cy	cz	sx	sy	sz
PLANE	0	-0.03322	0.64668	0.76203	1.93484	-0.06132	-0.14018	2.65534	1.12612	0.01686	15549	0.74779
PLANE	285	-0.00989	0.62291	0.78223	1.88339	0.54786	-1.03612	3.23971	1.18966	0.00807	805	0.86100
PLANE	285	-0.01103	0.62580	0.77991	1.91953	-0.09232	-0.12699	2.56181	1.06005	0.01617	15727	0.75558
BOX	285	book	0.66460	-0.00449	0.37224	2.18400	1.50930	1.08957	0.78600
BOX	285	book	0.42180	-0.74090	0.52242	2.02800	0.94317	0.65820	0.43400
PLANE	290	-0.00304	0.62768	0.77846	1.89539	0.88025	-1.03306	3.27119	0.91602	0.00931	938	0.84309
PLANE	290	-0.00533	0.63227	0.77473	1.92904	-0.11877	-0.12128	2.58811	1.06984	0.01667	15612	0.74997
BOX	290	book	0.81664	-0.00245	0.40464	2.18400	1.51338	1.02476	0.73000
BOX	290	book	0.37919	-0.78256	0.54499	2.02800	0.85984	0.60554	0.41400
PLANE	295	-0.00809	0.62878	0.77754	1.91781	-0.08565	-0.13444	2.57433	1.07176	0.01618	15831	0.75548
BOX	295	book	0.76691	0.04188	0.40345	2.15600	1.51814	1.00363	0.71200
PLANE	300	-0.00868	0.61722	0.78674	1.90292	-0.07196	-0.12902	2.51916	1.04205	0.01530	15921	0.76568
BOX	300	book	0.71918	0.08566	0.37717	2.14300	1.51699	1.04527	0.75800
PLANE	305	0.00112	0.59570	0.80320	1.89587	-0.06071	-0.14314	2.46663	1.02537	0.01533	16360	0.76534
BOX	305	book	0.74197	0.12923	0.37208	2.10300	1.51617	1.02966	0.67800
PLANE	310	-0.00313	0.58861	0.80841	1.88812	-0.06067	-0.14005	2.43734	1.01032	0.01519	16379	0.76699
BOX	310	book	0.69920	0.12257	0.36591	2.09000	1.53412	1.02329	0.67000
BOX	310	book	0.34454	-0.73033	0.51373	1.95900	0.88181	0.61764	0.36000
PLANE	315	-0.01497	0.57818	0.81577	1.87751	-0.05877	-0.13772	2.39804	0.98883	0.01482	16410	0.77141
BOX	315	book	0.76704	0.14039	0.36153	2.06500	1.52349	1.01871	0.65200
PLANE	320	-0.01314	0.57810	0.81586	1.87960	-0.06443	-0.13903	2.40130	0.99008	0.01533	16409	0.76532
BOX	320	book	0.51295	0.17510	0.37302	2.06500	1.56977	0.98042	0.62791
PLANE	325	-0.02741	0.57333	0.81887	1.88798	-0.06217	-0.13281	2.39650	0.98492	0.01532	16397	0.76541
BOX	325	book	0.59361	0.13382	0.39941	2.05300	1.53381	0.91761	0.61352
BOX	325	book	0.38252	-0.76672	0.52402	1.90400	0.74325	0.55086	0.32000
PLANE	330	-0.02781	0.56083	0.82746	1.88007	-0.06240	-0.12813	2.35684	0.96319	0.01487	16391	0.77080
BOX	330	book	0.56563	0.13977	0.39266	2.02800	1.56058	0.91772	0.62423
BOX	330	book	0.37066	-0.76446	0.51425	1.89400	0.73581	0.56904	0.31400
PLANE	335	-0.02768	0.54616	0.83723	1.87253	-0.05516	-0.12768	2.31806	0.94476	0.01438	16511	0.77661
BOX	335	book	0.64783	0.13819	0.39007	2.00500	1.55786	0.89615	0.62315
PLANE	340	-0.02763	0.53438	0.84479	1.86494	-0.05558	-0.12397	2.28417	0.92717	0.01392	16540	0.78221
BOX	340	book	0.58023	0.11803	0.38724	1.98100	1.56882	0.87440	0.62753
PLANE	345	-0.01709	0.52051	0.85369	1.86032	-0.05863	-0.11856	2.25028	0.90746	0.01374	16560	0.78444
BOX	345	book	0.70529	0.12770	0.38838	1.95900	1.52212	0.85379	0.60885
BOX	345	book	0.35380	-0.78174	0.52433	1.84300	0.64027	0.49903	0.25611
PLANE	350	-0.01332	0.52177	0.85298	1.85184	-0.06023	-0.11854	2.24259	0.90524	0.01354	16540	0.78687
BOX	350	book	0.65200	0.11419	0.38420	1.94700	1.50916	0.85217	0.60366
BOX	350	book	0.39657	-0.78435	0.52318	1.83300	0.62310	0.49972	0.24924
PLANE	355	-0.01383	0.51063	0.85969	1.84901	-0.05818	-0.11576	2.21861	0.89220	0.01328	16572	0.79008
PLANE	360	-0.02071	0.51873	0.85469	1.85585	-0.06137	-0.11503	2.23970	0.90136	0.01364	16527	0.78572
BOX	360	book	0.59708	0.04435	0.43826	1.91500	1.41282	0.73162	0.56513
PLANE	365	-0.03102	0.52870	0.84824	1.85449	-0.05226	-0.12236	2.26064	0.91535	0.01358	16567	0.78637
BOX	365	book	0.35378	-0.01109	0.46490	1.91500	1.35917	0.67835	0.54367
PLANE	370	-0.01927	0.52701	0.84964	1.86481	-0.05939	-0.12108	2.26858	0.91671	0.01398	16535	0.78143
BOX	370	book	0.42088	-0.08172	0.49668	1.89400	1.28767	0.59714	0.51507
PLANE	375	-0.01559	0.53313	0.84589	1.87227	-0.05605	-0.12251	2.28955	0.92680	0.01395	16535	0.78185
PLANE	380	-0.01326	0.54471	0.83852	1.87658	-0.05674	-0.12735	2.31980	0.94451	0.01430	16550	0.77758
PLANE	385	-0.01034	0.54334	0.83945	1.87802	-0.05761	-0.12674	2.31852	0.94304	0.01417	16536	0.77924
PLANE	390	-0.00454	0.54713	0.83703	1.86536	-0.06272	-0.12661	2.31096	0.94154	0.01443	16531	0.77608
PLANE	395	-0.00873	0.53990	0.84168	1.87017	-0.06146	-0.12512	2.30156	0.93544	0.01430	16557	0.77763
PLANE	400	-0.00376	0.53446	0.84519	1.86434	-0.06608	-0.12092	2.28201	0.92414	0.01428	16525	0.77788
PLANE	405	-0.01440	0.54512	0.83823	1.86622	-0.06623	-0.12127	2.30409	0.93409	0.01417	16478	0.77923
PLANE	410	-0.04832	0.54162	0.83924	1.88033	-0.07258	-0.10876	2.30653	0.92587	0.01473	16288	0.77250
PLANE	415	-0.03181	0.53195	0.84618	1.86974	-0.06621	-0.11323	2.27832	0.91605	0.01427	16428	0.77796
PLANE	420	-0.02281	0.53192	0.84648	1.87449	-0.07327	-0.11021	2.28171	0.91487	0.01440	16372	0.77642
PLANE	425	-0.02181	0.53585	0.84403	1.86709	-0.07725	-0.10701	2.27805	0.91227	0.01410	16308	0.77999
PLANE	430	-0.02933	0.52153	0.85273	1.86021	-0.06854	-0.10874	2.24561	0.89853	0.01366	16421	0.78548
PLANE	435	-0.03039	0.51981	0.85374	1.85613	-0.06801	-0.10588	2.23617	0.89283	0.01364	16385	0.78563
PLANE	440	-0.02566	0.51653	0.85589	1.85158	-0.06828	-0.10629	2.22545	0.88855	0.01346	16415	0.78787
PLANE	445	-0.02378	0.50788	0.86110	1.85050	-0.06598	-0.10735	2.21048	0.88199	0.01349	16470	0.78747
PLANE	450	-0.03194	0.52216	0.85225	1.85120	-0.07316	-0.10341	2.23275	0.89037	0.01368	16343	0.78512
PLANE	455	-0.03835	0.51989	0.85337	1.86266	-0.07493	-0.10106	2.24090	0.89161	0.01380	16307	0.78370
PLANE	460	-0.03165	0.52694	0.84931	1.85756	-0.07770	-0.10059	2.24664	0.89540	0.01379	16270	0.78380
