# wme_scene_export  data\kitti_00
# 좌표계는 카메라 좌표계. 뷰어가 각 시스템의 추정 포즈로 옮긴다.
# PLANE	frame	nx	ny	nz	d	cx	cy	cz	extent	rms	inliers	conf
# BOX	frame	class	conf	cx	cy	cz	sx	sy	sz
PLANE	0	0.00000	0.00000	1.00000	22.71484	-7.04569	-0.85875	22.71484	9.30723	0.00000	257	0.64250
BOX	248	car	0.70897	2.56961	0.59513	15.67969	1.87583	1.46140	2.84375
BOX	248	car	0.56300	-1.29477	0.10650	42.90625	2.56653	1.67123	1.79688
PLANE	252	0.00000	0.00000	1.00000	32.17969	-2.33526	-5.06230	32.17969	10.35902	0.00000	308	0.77000
BOX	252	car	0.87966	2.81716	0.74904	9.65234	2.30951	1.47701	2.57812
BOX	252	car	0.35036	-0.84859	0.19832	37.67188	2.41064	1.57216	6.00000
PLANE	256	0.00000	0.00000	1.00000	27.58203	3.98982	-1.80961	27.58203	10.04949	0.00000	569	1.00000
BOX	256	car	0.91508	2.77087	0.65662	4.90234	3.07566	1.22072	5.08594
BOX	256	car	0.69794	-6.82246	0.19786	22.63281	2.55024	1.66868	5.06250
BOX	256	car	0.61620	-1.46297	0.32106	31.68359	2.38005	1.54263	4.16406
PLANE	260	0.00000	0.00000	1.00000	22.71484	-9.45475	-2.02323	22.71484	4.42434	0.00000	563	1.00000
PLANE	260	0.00000	0.00000	1.00000	24.13281	10.56918	-1.25758	24.13281	2.66021	0.00000	360	0.90000
BOX	260	car	0.82805	-7.41448	0.19619	18.11719	2.77231	1.71379	4.85156
BOX	260	car	0.81789	-10.35061	0.05757	18.11719	3.40238	1.94062	6.00000
BOX	260	car	0.74679	6.67406	0.84334	8.75000	2.05709	1.35111	3.10938
BOX	260	car	0.71460	3.69118	1.07007	5.40625	2.13586	0.66934	6.00000
BOX	260	car	0.68442	-2.44106	0.20095	27.33594	2.35767	1.63516	3.77344
BOX	260	car	0.63493	7.44385	0.86927	18.49609	3.31916	1.49233	4.89062
BOX	260	car	0.54397	5.68458	0.79380	21.30469	2.01531	1.54112	6.00000
BOX	260	car	0.36898	1.89847	0.28556	42.90625	2.26810	1.67123	1.18750
BOX	260	car	0.35819	11.47717	0.75892	18.95312	5.82681	2.26745	5.90625
PLANE	264	0.00000	0.00000	1.00000	19.30859	-9.49634	-1.63955	19.30859	2.54951	0.00000	547	1.00000
PLANE	264	0.00000	0.00000	1.00000	21.45312	10.19047	-1.54162	21.45312	2.52654	0.00000	426	1.00000
BOX	264	car	0.81181	12.14893	0.73439	16.60938	4.80590	2.21811	5.29688
BOX	264	car	0.79456	-8.19054	0.32224	14.67578	3.10315	1.67407	4.00000
BOX	264	car	0.78508	-3.64019	0.34129	23.85547	2.28979	1.69245	3.07812
BOX	264	car	0.74269	-10.66692	0.39359	14.30078	2.82492	1.51193	4.16406
BOX	264	car	0.58817	7.60189	0.87629	15.44531	5.71527	1.63293	4.75781
BOX	264	car	0.50473	-0.01042	0.39373	38.85547	2.27018	1.67561	2.49219
BOX	264	car	0.47327	4.56352	0.73349	17.70312	1.79776	1.47761	6.00000
BOX	264	car	0.39264	13.92803	0.89612	16.60938	1.38632	1.29390	3.97656
PLANE	268	-0.00007	-0.00313	1.00000	17.55212	-8.13655	-1.40260	17.54726	3.87378	0.01116	679	0.81753
PLANE	268	0.00000	0.00000	1.00000	20.32422	8.95910	-1.89879	20.32422	4.72869	0.00000	282	0.70500
BOX	268	car	0.83998	11.10633	0.83424	14.88672	3.99682	2.05018	4.62500
BOX	268	car	0.83314	-9.11940	0.59227	13.60938	3.54028	1.79854	4.25781
BOX	268	car	0.77051	-4.19710	0.58358	21.75391	2.39069	1.66440	3.35156
BOX	268	car	0.71105	5.96964	0.99783	13.85156	3.42986	1.50297	4.44531
BOX	268	car	0.59875	8.37177	0.96264	13.76172	3.15875	1.58895	4.17969
BOX	268	car	0.59098	-1.02458	0.76254	38.37500	2.24210	1.65489	1.42188
BOX	268	car	0.36888	-3.52461	0.51013	41.74609	2.72943	1.85833	6.00000
PLANE	272	0.00000	0.00000	1.00000	19.30859	8.50718	-1.66784	19.30859	2.16204	0.00000	556	1.00000
BOX	272	car	0.84203	5.97257	1.03733	13.48828	3.50878	1.51985	4.11719
BOX	272	car	0.80822	-9.24727	0.69067	13.31641	3.70489	1.87097	3.75781
BOX	272	car	0.80800	10.98979	0.88367	14.67578	3.81769	2.10279	4.79688
BOX	272	car	0.79971	-4.31813	0.70980	21.45312	2.23826	1.67123	4.21094
BOX	272	car	0.64470	8.30464	1.02411	13.31641	3.20473	1.53753	4.03125
BOX	272	car	0.48261	-1.21543	0.98440	37.67188	2.41064	1.46735	5.38281
BOX	272	motorcycle	0.30161	3.45968	1.09999	14.43359	1.06416	1.08424	2.17969
PLANE	276	0.00000	0.00000	1.00000	19.30859	8.63597	-1.66594	19.30859	2.24254	0.00000	570	1.00000
BOX	276	car	0.87306	5.95312	1.10811	13.55078	3.50619	1.50804	4.11719
BOX	276	car	0.79084	-4.27336	0.78441	21.45312	2.26810	1.64139	4.10156
BOX	276	car	0.78403	10.85100	0.96411	14.50391	3.79316	2.17905	4.96094
BOX	276	car	0.76513	-9.42254	0.71689	13.46094	3.89490	1.89128	3.97656
BOX	276	car	0.66118	8.27685	1.08895	13.31641	3.26030	1.55605	3.96094
BOX	276	car	0.51303	-1.14377	1.09587	37.90234	2.37267	1.47633	5.38281
BOX	276	motorcycle	0.38191	3.41779	1.14292	14.46875	1.00637	1.08688	2.12500
BOX	276	car	0.37533	-4.07021	1.18086	42.90625	3.22309	1.55186	6.00000
PLANE	280	0.00000	0.00000	1.00000	16.78906	-7.67084	-1.07772	16.78906	3.88365	0.00000	663	1.00000
PLANE	280	0.00107	0.00120	1.00000	19.31770	9.43396	-1.49970	19.30940	2.62825	0.00529	579	0.90425
BOX	280	car	0.87115	5.88304	1.18988	13.20312	3.47134	1.54282	4.50781
BOX	280	car	0.85243	10.71535	1.03786	14.26953	3.69216	2.12399	4.50781
BOX	280	car	0.81319	-9.37341	0.82766	13.28516	3.69619	1.88506	3.12500
BOX	280	car	0.77422	-4.30285	0.89441	21.23047	2.27409	1.74249	4.28125
BOX	280	car	0.67041	8.16647	1.14514	13.00781	3.27522	1.53809	4.04688
BOX	280	car	0.42106	-1.12865	1.33673	36.55859	2.33940	1.37313	6.00000
PLANE	284	0.00000	0.00000	1.00000	18.38672	6.09319	-1.31520	18.38672	3.06287	0.00000	441	1.00000
BOX	284	car	0.84452	9.94116	1.18590	13.57812	4.02325	2.15329	4.78906
BOX	284	car	0.80472	-5.42114	1.07183	19.61328	2.42828	1.60976	3.26562
BOX	284	car	0.54865	-3.18370	1.64986	35.10547	2.14875	1.36739	1.60938
BOX	284	car	0.40587	6.20104	1.30791	12.40625	5.57444	1.58777	4.13281
BOX	284	motorcycle	0.38573	2.88048	1.28516	13.73047	1.56624	1.54714	6.00000
BOX	284	car	0.32122	12.34432	0.97184	14.46875	0.74472	0.58370	2.06250
BOX	288	car	0.86998	6.97637	0.89328	12.89844	4.27044	2.00962	4.60156
BOX	288	car	0.83759	9.47181	1.02771	13.60938	2.78300	1.45776	3.07031
BOX	288	car	0.78418	-9.55846	0.97739	16.04688	2.72338	1.65189	4.36719
BOX	288	car	0.76665	2.52911	1.13494	11.13281	3.57746	1.56417	3.68750
BOX	288	car	0.63717	4.53705	1.03950	11.27344	3.05808	1.52120	3.91406
BOX	288	car	0.62027	-10.32677	1.25584	31.36328	2.31236	1.57066	4.71094
BOX	288	person	0.41864	-11.41943	0.54355	16.08984	1.79061	2.17111	6.00000
BOX	288	motorcycle	0.32756	-0.01113	1.20928	11.54688	1.42959	1.33322	6.00000
BOX	288	car	0.30067	-13.50038	1.17252	27.83203	1.35510	1.74227	6.00000
BOX	292	car	0.88969	-2.08087	1.01927	8.39453	3.24638	1.59983	2.70312
BOX	292	car	0.82918	1.22479	0.70049	11.76953	3.63471	1.93197	4.36719
BOX	292	car	0.80080	-0.28019	0.88956	9.50391	2.82927	1.49396	4.71094
BOX	292	car	0.78880	3.37097	0.79767	13.40234	2.01355	1.41694	2.77344
BOX	292	car	0.62350	19.59565	0.56639	31.84766	4.47463	1.77213	1.78985
BOX	292	car	0.55428	5.99442	0.74645	15.88281	2.49669	1.41405	6.00000
BOX	292	car	0.51831	9.12728	0.73286	19.30859	2.47114	1.53103	3.40625
BOX	296	car	0.90885	-3.22621	0.94153	9.83984	2.36806	1.39620	3.42188
BOX	296	car	0.88529	4.93604	0.91757	6.35547	1.31732	1.44994	2.63281
BOX	296	car	0.87505	-4.36864	0.84679	7.58203	4.05019	1.93017	2.93750
BOX	296	car	0.85783	-5.14515	1.17847	7.28516	2.01674	1.44922	3.88281
BOX	296	car	0.70286	7.30583	0.75133	12.92578	2.42744	1.47445	6.00000
BOX	296	car	0.61615	-0.91331	0.82961	17.65234	2.30828	1.52248	5.28125
BOX	296	car	0.60881	-2.18197	0.78779	14.23438	2.37617	1.06928	5.52344
BOX	296	car	0.57828	2.22963	0.68420	32.17969	3.31262	1.74584	1.33594
BOX	296	car	0.38918	5.14163	0.48069	37.21875	2.01922	1.81212	6.00000
BOX	296	car	0.35576	11.69525	0.58645	27.58203	1.84173	1.57314	6.00000
BOX	300	car	0.87273	-6.10924	1.00851	9.32031	3.47475	1.37434	2.41406
BOX	300	car	0.82710	-5.44605	0.97371	12.11328	2.69612	1.44917	4.32031
BOX	300	car	0.81399	-6.33626	0.81937	25.85156	3.66813	1.51041	3.18750
BOX	300	car	0.77833	3.64527	0.84572	9.83984	2.64182	1.39620	5.42969
BOX	300	car	0.67207	3.34235	0.87753	4.18359	0.66928	0.43066	1.34375
BOX	300	car	0.60303	3.93994	0.64145	25.21875	2.13999	1.36819	6.00000
BOX	300	car	0.59234	3.67350	0.73930	14.85156	2.23128	1.40488	6.00000
BOX	300	car	0.39746	-4.84327	0.54991	32.17969	2.14873	1.65631	6.00000
PLANE	304	0.00000	0.00000	1.00000	19.30859	-11.84079	-0.55991	19.30859	1.86628	0.00000	486	1.00000
BOX	304	car	0.94046	3.37775	0.82624	5.41016	2.75454	1.15901	4.14062
BOX	304	car	0.86278	3.07865	0.76753	9.15234	2.72461	1.43870	4.39062
BOX	304	car	0.81093	2.98343	0.62903	19.01172	2.06288	1.48104	3.52344
BOX	304	car	0.81021	-5.88322	1.10884	7.79297	1.39846	1.65864	6.00000
BOX	304	car	0.80867	-7.46997	0.84795	19.80078	3.80119	1.65269	4.46875
BOX	304	car	0.37752	-6.49717	0.71745	25.42578	2.86495	1.66238	6.00000
BOX	308	car	0.92911	3.04645	0.70812	4.63672	2.05759	0.98042	3.17188
BOX	308	car	0.89169	-7.08917	1.02411	13.31641	4.20505	1.50048	1.68202
BOX	308	car	0.85519	2.99784	0.78071	12.25781	2.31905	1.46646	2.57812
BOX	308	car	0.44071	-6.39515	0.79968	20.32422	3.84513	1.66811	6.00000
BOX	308	car	0.34970	-5.72504	0.82172	24.32422	1.69187	1.59036	6.00000
BOX	308	car	0.30461	-1.14708	1.13074	28.73828	8.19545	2.19878	6.00000
BOX	312	car	0.90441	2.72160	0.62647	4.60547	2.65236	1.14039	3.81250
BOX	312	car	0.82054	-6.48253	1.08809	10.97266	3.22072	1.38903	2.23438
BOX	312	car	0.55634	-5.97177	0.99924	16.78906	2.63914	1.58816	6.00000
BOX	312	car	0.55283	-6.49965	0.85562	13.00781	2.85903	1.50190	4.42188
BOX	312	car	0.54778	2.59028	0.75632	21.08594	1.84796	1.52530	6.00000
BOX	312	car	0.46704	-6.82284	1.05811	34.13281	2.51655	1.66187	6.00000
BOX	312	car	0.37650	2.96691	0.74548	12.98047	2.32937	1.49874	5.33594
BOX	316	car	0.89859	2.90711	0.67075	5.00781	2.96070	1.26091	4.24219
BOX	316	car	0.87359	-5.99152	1.05076	9.17969	3.11584	1.59623	1.53125
BOX	316	car	0.75801	2.80687	0.70099	12.35547	2.28596	1.34064	5.09375
BOX	316	car	0.64505	-6.69814	1.02577	26.07031	2.42985	1.48692	6.00000
BOX	316	car	0.47791	-6.29672	0.98364	14.20312	2.03507	1.34354	4.89844
BOX	316	car	0.39324	-6.66901	0.90786	18.49609	2.26423	1.20931	6.00000
BOX	316	car	0.34178	2.35188	0.62027	21.45312	2.74560	1.61154	6.00000
BOX	316	car	0.30446	-5.43313	0.82449	10.43750	1.51004	1.13253	6.00000
BOX	320	car	0.89831	2.97058	0.68646	4.94531	2.75177	1.18326	4.52344
BOX	320	car	0.85276	-6.86442	1.06562	10.74609	3.58773	1.27065	1.60156
BOX	320	car	0.81590	2.90004	0.69320	11.92578	2.09033	1.42674	3.89844
BOX	320	car	0.75838	-7.14822	1.09115	15.44531	3.84599	1.41807	6.00000
BOX	320	car	0.74496	2.94908	0.60177	20.32422	2.00738	1.44192	6.00000
BOX	320	car	0.65798	-6.48198	1.06568	18.11719	2.67150	1.38615	6.00000
BOX	320	car	0.55080	-7.38792	1.15377	37.21875	3.36537	1.60502	6.00000
BOX	320	car	0.43213	-6.37638	0.87999	21.60156	2.34389	1.47245	6.00000
PLANE	324	0.00000	0.00000	1.00000	19.30859	-11.64346	-1.26561	19.30859	2.41379	0.00000	206	0.51500
BOX	324	car	0.93247	3.44136	0.77859	5.44531	2.68911	1.27259	6.00000
BOX	324	car	0.82237	3.05754	0.69654	11.70312	2.21411	1.53034	3.39844
BOX	324	car	0.77718	-6.62492	1.15920	9.88672	3.34208	1.41660	2.23438
BOX	324	car	0.72547	-6.20781	1.03303	14.20312	2.05483	1.40281	4.25000
BOX	324	car	0.68282	-5.97890	1.04548	12.06641	1.71213	1.32606	4.35156
BOX	324	car	0.47214	2.61369	0.67914	19.30859	2.01451	1.53103	6.00000
BOX	324	car	0.35160	-6.17973	1.38947	8.26953	1.61052	1.12737	2.71875
BOX	328	car	0.91048	3.05781	0.69257	4.84375	2.41225	1.13201	3.36719
BOX	328	car	0.77013	2.66421	0.65003	11.05078	2.07532	1.39892	5.86719
BOX	328	car	0.74273	-7.17266	0.74314	20.32422	3.92995	1.55502	3.90625
BOX	328	car	0.35344	2.48617	0.56059	21.45312	1.40264	1.43248	6.00000
BOX	332	car	0.92469	3.29173	0.75312	5.19141	2.55650	1.19159	6.00000
BOX	332	car	0.87858	-7.06051	0.91650	12.13672	4.18708	1.50262	1.88281
BOX	332	car	0.84348	2.84909	0.89648	7.42578	2.25194	1.46686	3.69531
BOX	332	car	0.71386	2.90626	0.70801	12.79297	2.29572	1.45930	6.00000
BOX	332	car	0.61114	-6.11110	0.64769	19.99609	2.75384	1.30738	5.95312
BOX	332	car	0.45526	-6.62787	0.57732	14.17188	2.83889	1.55744	5.06250
BOX	332	car	0.41888	2.46907	0.71745	25.42578	1.55627	1.66238	6.00000
BOX	336	car	0.84315	3.03953	0.72333	5.21094	3.06630	1.24682	4.42188
BOX	336	car	0.81060	2.78505	0.84171	11.35547	2.16413	1.40590	4.28906
BOX	336	car	0.80101	-6.93665	0.90879	11.11328	3.97314	1.42229	2.15625
BOX	336	car	0.62755	-6.50819	0.71277	18.44141	2.69365	1.74446	6.00000
BOX	336	car	0.55964	-5.85261	0.85166	13.51953	1.84309	1.33530	5.00000
BOX	336	car	0.41049	2.31510	0.77210	18.95312	1.42375	1.55557	6.00000
BOX	336	car	0.40577	-7.60777	0.87228	32.51562	3.07581	1.49267	6.00000
BOX	340	car	0.89858	3.19901	0.79857	5.08984	2.54897	1.06207	6.00000
BOX	340	car	0.88336	2.62996	0.78593	8.52344	2.18168	1.38726	3.30469
BOX	340	car	0.86108	-6.55471	0.75784	10.12891	3.24077	1.77538	1.92969
BOX	340	car	0.84396	-6.76866	0.92161	16.65234	3.28944	1.34357	2.53906
BOX	340	car	0.63906	-7.76232	0.72610	25.11328	4.12234	1.46727	4.99219
BOX	340	car	0.56894	-6.84849	0.37278	32.34766	3.23991	1.39496	6.00000
BOX	340	car	0.52600	2.55696	0.60491	12.87109	2.07698	1.50402	6.00000
BOX	340	car	0.41573	2.82245	0.56957	29.70312	2.27260	1.57016	4.65625
BOX	340	car	0.38807	1.50558	-0.03555	35.71094	1.24194	1.04323	6.00000
BOX	344	car	0.88571	2.50939	0.53029	4.41797	2.74719	1.23531	4.52344
BOX	344	car	0.84948	-6.05966	1.26635	8.60547	2.41815	1.34076	6.00000
BOX	344	car	0.84609	-7.60671	1.07787	16.38672	4.80986	1.48171	2.62500
BOX	344	car	0.74610	2.80979	0.60116	21.30469	2.07459	1.39294	3.11719
BOX	344	car	0.53651	2.44772	0.01865	47.16406	2.03391	1.50903	4.25781
BOX	344	car	0.47514	-6.91574	0.62684	26.07031	3.08264	1.34186	6.00000
PLANE	348	0.00000	0.00000	1.00000	38.61328	-3.34505	-5.16333	38.61328	10.92560	0.00000	209	0.52250
BOX	348	car	0.90190	-6.66455	1.15664	9.41797	2.58096	1.84729	6.00000
BOX	348	car	0.76692	2.73864	0.57151	12.92578	2.24763	1.43848	3.48438
BOX	348	car	0.74699	-7.24198	0.91530	16.13281	3.92741	1.21189	3.00781
BOX	348	car	0.53825	2.67539	-0.11902	38.61328	2.04117	1.61145	1.47656
BOX	348	car	0.52727	-5.92419	0.50495	43.81641	2.07240	1.03620	4.45312
BOX	348	car	0.44662	-6.91048	0.72604	19.12891	3.21983	1.35712	5.70312
PLANE	352	0.00000	0.00000	1.00000	29.70312	-12.10273	-3.11547	29.70312	5.45564	0.00000	372	0.93000
BOX	352	car	0.92745	2.64928	0.70526	5.29297	2.73905	1.32535	3.75781
BOX	352	car	0.88170	-6.47826	1.15451	9.34766	2.83477	1.40438	5.31250
BOX	352	car	0.75958	-6.66680	0.92152	11.76953	3.24177	1.32618	1.71875
BOX	352	car	0.66105	2.90823	0.25758	32.01172	2.18204	1.60313	0.99219
BOX	352	car	0.57232	2.77759	0.63962	10.38281	2.09431	1.45880	6.00000
BOX	352	car	0.41413	-6.66659	0.82274	42.90625	2.08904	1.07436	2.38281
PLANE	356	0.00000	0.00000	1.00000	24.13281	-10.12612	-2.79938	24.13281	6.32672	0.00000	328	0.82000
BOX	356	car	0.84266	2.35824	0.49667	3.97656	2.27357	0.99572	2.38281
BOX	356	car	0.43838	2.49112	0.07980	25.11328	2.06117	1.57208	2.64062
BOX	356	car	0.39036	-5.73098	0.07310	40.91406	2.67503	1.65055	6.00000
PLANE	360	0.00000	0.00000	1.00000	20.32422	6.79723	-1.80439	20.32422	6.46808	0.00000	407	1.00000
BOX	360	car	0.50087	2.26973	0.23269	20.19141	2.24706	1.71338	3.38281
BOX	360	car	0.33641	-7.50221	0.58399	42.90625	1.61154	1.31311	2.95312
BOX	360	car	0.30529	-6.74277	0.19739	43.20312	3.24539	1.62270	3.72656
PLANE	364	0.00000	0.00000	1.00000	16.78906	-10.38086	-1.72352	16.78906	1.83352	0.00000	455	1.00000
BOX	364	truck	0.40045	4.21679	0.50661	15.64062	2.39334	1.63182	3.33594
BOX	364	car	0.36462	-2.93066	0.81454	39.60547	2.09362	1.54266	6.00000
BOX	368	car	0.81926	8.88074	0.37068	10.97266	1.55693	1.75537	4.36719
BOX	368	car	0.50348	11.13486	0.29108	15.17969	1.54150	1.39369	6.00000
BOX	368	car	0.49721	12.12921	-0.22645	38.61328	3.76004	1.93374	6.00000
BOX	368	car	0.35818	10.19714	0.03830	35.10547	2.05108	1.56273	6.00000
PLANE	372	0.04946	0.99669	0.06445	1.93924	2.35024	1.36556	7.16711	2.41911	0.01862	2359	0.72863
BOX	372	car	0.77759	-8.47434	0.78253	16.17188	2.22717	1.66475	3.21875
BOX	372	car	0.52821	-18.88221	0.89670	30.28516	2.19074	1.55880	5.00000
BOX	376	car	0.80745	0.24711	0.72854	14.43359	1.98778	1.62636	3.20312
BOX	376	car	0.70937	-4.83057	0.94965	13.85156	1.98470	1.56078	3.13281
BOX	376	car	0.60600	-1.86638	0.75135	32.17969	1.56678	1.43248	6.00000
PLANE	380	0.00000	0.00000	1.00000	32.17969	-6.41547	-7.59016	32.17969	1.33253	0.00000	165	0.41250
BOX	380	car	0.89155	-2.46753	0.92981	9.57812	2.05191	1.62554	3.21875
BOX	380	car	0.88053	2.64826	0.85936	9.25000	2.18750	1.64706	3.35156
BOX	380	car	0.69021	3.80835	1.09017	27.70703	2.00425	1.42610	3.12500
BOX	380	car	0.33897	-1.74224	1.09536	28.33984	1.73464	1.18271	4.24219
BOX	384	car	0.92867	-2.89317	0.70834	5.02734	2.70650	1.18191	2.30469
BOX	384	car	0.92766	2.57019	0.59816	4.37500	2.55006	1.06506	3.45312
BOX	384	car	0.72485	3.33781	1.02454	22.46484	2.00005	1.31253	4.90625
BOX	384	car	0.49876	3.36021	0.94175	35.10547	1.75807	1.51389	6.00000
BOX	384	car	0.49606	-2.04730	1.05477	23.85547	2.15705	1.46015	4.73438
BOX	384	person	0.36766	6.05246	0.65012	21.45312	0.47749	1.43248	0.89844
BOX	384	person	0.32125	7.97123	0.80253	25.32031	0.59879	1.54981	6.00000
BOX	384	car	0.31882	0.70109	1.11040	39.35156	4.48884	1.58752	6.00000
PLANE	388	0.00149	-0.00361	0.99999	16.78681	-2.87282	-1.69403	16.78509	4.61957	0.01319	366	0.72398
BOX	388	car	0.62244	2.78469	0.84175	15.60156	1.80138	1.17198	2.23438
BOX	388	car	0.59939	-2.64345	0.85228	16.21484	1.84963	1.35339	3.74219
BOX	388	car	0.58361	2.50066	0.73137	29.56250	1.89172	1.48048	2.55469
BOX	388	person	0.30015	5.50041	0.53375	11.19141	0.38921	1.35445	0.44531
BOX	392	car	0.88191	-2.79351	0.85555	9.14062	2.30151	1.56401	4.43750
BOX	392	car	0.81994	2.49793	0.89632	8.55859	2.30974	1.32155	2.42969
BOX	392	car	0.75520	2.15819	0.66870	22.06641	2.05667	1.47343	3.92969
BOX	392	car	0.69580	-2.79467	0.77192	16.92578	1.76591	1.50691	4.72656
BOX	392	car	0.38259	4.86551	0.73993	27.58203	1.84173	1.95684	6.00000
BOX	396	car	0.88649	-2.81569	0.69517	4.53125	2.01079	0.93921	3.12500
BOX	396	car	0.87759	-2.80937	0.84848	9.56250	2.15499	1.59629	3.45312
BOX	396	car	0.84361	2.31520	0.71850	14.43359	2.18856	1.52597	4.22656
BOX	396	car	0.63874	3.54400	0.98856	4.80859	1.36460	0.53514	6.00000
