# wme_scene_export  D:\Program Files\Slam-Model\data\rgbd_dataset_freiburg3_structure_texture_far
# 좌표계는 카메라 좌표계. 뷰어가 각 시스템의 추정 포즈로 옮긴다.
# PLANE	frame	nx	ny	nz	d	cx	cy	cz	extent	rms	inliers	conf
# BOX	frame	class	conf	cx	cy	cz	sx	sy	sz
PLANE	245	-0.55711	-0.30216	0.77352	2.45702	-0.53438	-0.57150	2.56830	0.39613	0.01346	2720	0.78786
BOX	245	book	0.48233	0.63974	0.42570	1.88300	0.94959	0.72289	1.18800
PLANE	250	0.87473	-0.16599	0.45529	1.41135	0.23603	-0.50707	2.46156	0.41233	0.00803	1660	0.86161
PLANE	250	-0.00821	0.93062	0.36590	1.06743	-0.12035	0.35734	2.00571	0.72863	0.00881	7667	0.85016
PLANE	250	-0.44302	-0.31823	0.83813	1.64139	0.79603	-0.42803	2.21664	0.38478	0.01067	2391	0.82407
PLANE	250	-0.55746	-0.30926	0.77045	2.43119	-0.46381	-0.54294	2.60200	0.40715	0.01332	2425	0.78965
PLANE	250	0.02188	-0.03162	0.99926	2.41131	0.07194	-0.48549	2.39616	0.78737	0.02264	973	0.68834
BOX	250	book	0.38598	0.65909	0.42395	1.88300	0.91794	0.72638	1.18800
PLANE	255	0.86851	-0.16713	0.46665	1.43894	0.24862	-0.50958	2.43833	0.41309	0.00869	1526	0.85195
PLANE	255	-0.01061	0.92844	0.37133	1.07090	-0.11707	0.35011	2.00522	0.73429	0.00895	7742	0.84822
PLANE	255	-0.45585	-0.32437	0.82885	1.62044	0.82187	-0.41873	2.24319	0.38772	0.01070	2646	0.82374
PLANE	255	-0.56797	-0.31179	0.76170	2.41068	-0.45084	-0.55344	2.60213	0.42150	0.01347	1916	0.78774
PLANE	255	-0.03078	-0.01906	0.99934	2.43386	-0.38945	-0.59878	2.41204	0.50310	0.02277	652	0.68712
PLANE	255	-0.12511	-0.07688	0.98916	2.62041	-0.43313	-0.52285	2.55371	0.45196	0.02323	705	0.68280
BOX	255	book	0.39769	0.66084	0.41872	1.88300	0.91442	0.72987	1.18800
PLANE	260	0.86391	-0.17167	0.47349	1.46154	0.24738	-0.50493	2.45233	0.40880	0.00799	1725	0.86215
PLANE	260	-0.00873	0.92954	0.36862	1.07537	-0.12574	0.35758	2.01259	0.73329	0.00903	7660	0.84699
PLANE	260	-0.46397	-0.31539	0.82781	1.60288	0.82841	-0.41263	2.24339	0.38974	0.01074	2639	0.82314
PLANE	260	-0.57722	-0.30553	0.75728	2.38359	-0.46077	-0.53571	2.58023	0.41065	0.01297	2403	0.79403
PLANE	260	-0.02919	-0.06212	0.99764	2.45130	-0.40993	-0.58117	2.40892	0.49128	0.02298	692	0.68516
BOX	260	book	0.47875	0.67139	0.42919	1.88300	0.89332	0.72987	1.17400
PLANE	265	0.86378	-0.18528	0.46858	1.48667	0.30819	-0.48051	2.41463	0.39523	0.00763	1701	0.86762
PLANE	265	0.00596	0.93375	0.35787	1.07758	-0.13021	0.37927	2.02370	0.72598	0.00901	7357	0.84738
PLANE	265	-0.46891	-0.29553	0.83233	1.56646	0.83323	-0.40313	2.20828	0.38375	0.01107	2295	0.81876
PLANE	265	-0.58282	-0.28431	0.76124	2.33908	-0.42333	-0.52778	2.55150	0.42057	0.01238	3045	0.80153
PLANE	265	0.00561	-0.03735	0.99929	2.40477	0.49059	-0.36845	2.38997	0.64874	0.02193	568	0.69510
PLANE	270	0.00146	0.93089	0.36528	1.07264	-0.12945	0.36571	2.00499	0.71937	0.00867	7519	0.85217
PLANE	270	-0.47353	-0.30237	0.82725	1.52662	0.91759	-0.38578	2.22967	0.35973	0.00941	2043	0.84158
PLANE	270	0.86176	-0.18779	0.47127	1.52851	0.36804	-0.47551	2.38088	0.41427	0.01096	2385	0.82018
PLANE	270	-0.57850	-0.29495	0.76049	2.31845	-0.40146	-0.53608	2.53533	0.40379	0.01247	2821	0.80032
BOX	270	book	0.34007	0.14263	-0.38158	2.43200	2.52103	1.34409	1.00841
BOX	270	book	0.32549	0.69582	0.43039	1.87300	0.83260	0.71210	1.13200
PLANE	275	-0.42789	-0.28364	0.85817	1.61965	0.92263	-0.30447	2.24672	0.28638	0.00811	488	0.86038
PLANE	275	-0.00748	0.93157	0.36349	1.07514	-0.14937	0.36448	2.02063	0.73260	0.00889	7522	0.84898
PLANE	275	-0.47394	-0.30533	0.82593	1.50959	0.92229	-0.39046	2.21264	0.37727	0.00945	1505	0.84104
PLANE	275	0.86401	-0.17509	0.47205	1.53761	0.38741	-0.46725	2.37490	0.41573	0.01097	2429	0.82010
PLANE	275	-0.57769	-0.30054	0.75891	2.30066	-0.37965	-0.53198	2.53186	0.40447	0.01224	2827	0.80335
BOX	275	book	0.31136	0.70656	0.43443	1.88300	0.82298	0.71241	1.15800
PLANE	280	-0.00445	0.93091	0.36523	1.05887	-0.13296	0.35416	1.99485	0.72410	0.00863	7715	0.85278
PLANE	280	-0.48117	-0.31046	0.81981	1.50004	0.92694	-0.38405	2.22835	0.35219	0.00909	1911	0.84614
PLANE	280	0.85956	-0.18015	0.47823	1.55560	0.38643	-0.48027	2.37734	0.41100	0.01107	2397	0.81869
PLANE	280	-0.58433	-0.30411	0.75238	2.28763	-0.38158	-0.54001	2.52591	0.39996	0.01226	2769	0.80309
PLANE	285	0.00021	0.92642	0.37650	1.06268	-0.12752	0.34079	1.98404	0.72553	0.00868	7866	0.85213
PLANE	285	-0.49628	-0.31544	0.80883	1.49356	0.92488	-0.41482	2.25227	0.35717	0.00910	1958	0.84607
PLANE	285	0.85247	-0.19111	0.48660	1.56613	0.38066	-0.48483	2.36122	0.38905	0.01037	2202	0.82828
PLANE	285	-0.59688	-0.30579	0.74177	2.28178	-0.39001	-0.55542	2.53332	0.40872	0.01280	2869	0.79618
BOX	285	book	0.40093	0.70602	0.39354	1.86300	0.80032	0.73594	1.23400
BOX	285	book	0.30626	0.09948	-0.44021	2.43200	2.56191	1.31703	1.02477
PLANE	290	0.84595	-0.18280	0.50095	1.57582	0.32494	-0.50019	2.41440	0.37828	0.00850	1945	0.85477
PLANE	290	-0.01018	0.92807	0.37227	1.06372	-0.11232	0.34867	1.98508	0.72181	0.00875	7757	0.85104
PLANE	290	-0.50096	-0.31757	0.80510	1.50648	0.87263	-0.41442	2.25068	0.38127	0.01073	2329	0.82327
PLANE	290	-0.61062	-0.30195	0.73210	2.27172	-0.41823	-0.54887	2.52781	0.40912	0.01243	2885	0.80094
BOX	290	book	0.32922	0.05445	-0.44347	2.45000	2.66324	1.34496	1.06530
PLANE	295	-0.01817	0.93033	0.36627	1.06597	-0.11610	0.35842	1.99417	0.72286	0.00883	7595	0.84997
PLANE	295	-0.51377	-0.31244	0.79902	1.49493	0.86802	-0.41338	2.26745	0.38977	0.01079	2374	0.82251
PLANE	295	-0.62318	-0.29615	0.72383	2.25559	-0.43318	-0.53936	2.52255	0.41305	0.01237	2936	0.80170
PLANE	295	0.77213	-0.18509	0.60791	1.81100	0.25627	-0.48487	2.50596	0.38810	0.02014	1418	0.71289
PLANE	300	0.76521	-0.21589	0.60650	0.86560	-1.07189	-0.57767	2.57393	0.39153	0.00627	944	0.88851
PLANE	300	0.82435	-0.18000	0.53670	1.65922	0.29410	-0.47334	2.48105	0.36413	0.00792	1645	0.86327
PLANE	300	-0.02207	0.93237	0.36083	1.06170	-0.11104	0.36046	2.00416	0.73020	0.00893	7612	0.84845
PLANE	300	-0.52225	-0.30666	0.79575	1.48060	0.87988	-0.41331	2.27884	0.39205	0.01091	2339	0.82094
PLANE	300	-0.63023	-0.29162	0.71957	2.23694	-0.42290	-0.53361	2.52209	0.41548	0.01247	2948	0.80038
BOX	300	book	0.41967	0.07962	-0.42757	2.45000	2.61291	1.36767	1.04516
BOX	300	book	0.31666	-0.25740	0.30135	2.18400	1.40324	0.68858	1.21800
PLANE	305	-0.03440	0.92710	0.37322	1.06826	-0.12406	0.34366	1.99718	0.73095	0.00884	7839	0.84971
PLANE	305	-0.51833	-0.31464	0.79520	1.46464	0.94846	-0.41869	2.29442	0.37261	0.01078	1881	0.82259
PLANE	305	-0.62603	-0.30873	0.71608	2.21414	-0.39281	-0.54631	2.51306	0.39233	0.01225	2595	0.80317
PLANE	305	0.77251	-0.18099	0.60866	1.87369	0.33687	-0.49864	2.50256	0.44565	0.02072	1879	0.70700
BOX	305	book	0.31459	0.10937	-0.43438	2.45000	2.56257	1.35404	1.02503
PLANE	310	-0.52184	-0.31338	0.79340	1.41596	1.02190	-0.38321	2.30544	0.34363	0.00855	1415	0.85391
PLANE	310	-0.03252	0.92759	0.37219	1.06626	-0.13844	0.34074	2.00356	0.73407	0.00865	7904	0.85249
PLANE	310	0.84420	-0.17243	0.50755	1.70194	0.48805	-0.55254	2.35379	0.44887	0.01084	1117	0.82180
PLANE	310	-0.61876	-0.31495	0.71968	2.18610	-0.33022	-0.54820	2.51378	0.38512	0.01200	2477	0.80639
PLANE	310	0.76102	-0.18391	0.62211	1.95780	0.35743	-0.50412	2.56075	0.55697	0.02314	1752	0.68362
PLANE	315	-0.03088	0.92637	0.37536	1.06884	-0.13889	0.33526	2.00868	0.73877	0.00868	7953	0.85202
PLANE	315	-0.51390	-0.32098	0.79554	1.42586	1.00014	-0.40216	2.27613	0.34876	0.01023	1463	0.83012
PLANE	315	-0.61477	-0.31877	0.72142	2.17803	-0.27669	-0.55831	2.53661	0.39657	0.01252	2525	0.79975
PLANE	315	0.77002	-0.20636	0.60373	1.94670	0.45560	-0.49018	2.47582	0.50808	0.02370	1866	0.67840
PLANE	320	-0.02658	0.92487	0.37936	1.06671	-0.14089	0.32321	2.01401	0.74982	0.00883	8148	0.84991
PLANE	320	-0.52859	-0.32163	0.78559	1.41205	1.01775	-0.42360	2.30882	0.34801	0.01010	1410	0.83191
PLANE	320	-0.62489	-0.31969	0.71226	2.16488	-0.26298	-0.57236	2.55184	0.39467	0.01271	2444	0.79735
PLANE	320	0.76111	-0.20461	0.61551	1.99698	0.44893	-0.51706	2.51745	0.54094	0.02359	1794	0.67943
PLANE	325	-0.02574	0.92553	0.37781	1.06076	-0.12805	0.32293	2.00786	0.74658	0.00843	8207	0.85567
PLANE	325	-0.54256	-0.31298	0.77953	1.40281	1.03671	-0.43907	2.34484	0.34899	0.00992	1383	0.83444
PLANE	325	-0.63507	-0.31395	0.70578	2.15950	-0.26692	-0.57717	2.56282	0.39437	0.01249	2415	0.80013
PLANE	325	0.77152	-0.22271	0.59594	1.97826	0.49809	-0.50959	2.48426	0.45440	0.02292	2054	0.68568
PLANE	330	-0.03380	0.92204	0.38561	1.06918	-0.12609	0.31506	2.00830	0.74998	0.00864	8331	0.85266
PLANE	330	-0.55536	-0.32301	0.76632	1.38896	1.05314	-0.44570	2.38787	0.35204	0.00888	1378	0.84915
PLANE	330	-0.64559	-0.32075	0.69306	2.14750	-0.27956	-0.58803	2.56602	0.39040	0.01223	2352	0.80351
PLANE	330	0.78794	-0.21386	0.57742	1.94421	0.49571	-0.52973	2.49443	0.42662	0.01989	2345	0.71536
PLANE	335	-0.02894	0.92829	0.37074	1.06487	-0.12382	0.33571	2.02205	0.74785	0.00876	8072	0.85092
PLANE	335	-0.56493	-0.30311	0.76745	1.37224	1.06475	-0.43187	2.40127	0.35821	0.00900	1389	0.84747
PLANE	335	-0.65378	-0.30258	0.69355	2.13163	-0.27006	-0.56777	2.57122	0.39782	0.01239	2413	0.80145
PLANE	335	0.78592	-0.20936	0.58181	1.96393	0.45983	-0.54664	2.55770	0.50067	0.01885	2540	0.72627
PLANE	340	-0.04776	0.92459	0.37795	1.06208	-0.13308	0.31848	2.01416	0.75136	0.00847	8265	0.85513
PLANE	340	0.82372	-0.18012	0.53762	1.88634	0.52933	-0.53675	2.51784	0.38157	0.01010	2070	0.83199
PLANE	340	-0.54665	-0.32983	0.76967	1.39643	1.01778	-0.42225	2.35625	0.36404	0.01184	1588	0.80849
PLANE	340	-0.64570	-0.32243	0.69217	2.12274	-0.21246	-0.58871	2.59434	0.40743	0.01288	2476	0.79523
PLANE	345	-0.06709	0.92632	0.37071	1.07129	-0.13915	0.33078	2.03812	0.76112	0.00891	8098	0.84868
PLANE	345	-0.56816	-0.32708	0.75513	1.35113	1.07297	-0.40745	2.42011	0.36620	0.00898	1375	0.84776
PLANE	345	-0.65606	-0.32805	0.67969	2.10455	-0.25832	-0.56871	2.57253	0.39665	0.01206	2367	0.80569
PLANE	345	0.78374	-0.17999	0.59444	1.99186	0.49976	-0.52424	2.53318	0.46045	0.01866	2571	0.72822
BOX	345	book	0.41138	-0.12767	0.25439	2.27100	1.39976	0.67389	1.21800
BOX	345	book	0.32003	0.81691	0.39309	2.04000	0.78872	0.69993	1.27800
PLANE	350	0.71420	-0.20181	0.67022	1.17186	-0.96548	-0.61805	2.59121	0.37806	0.00728	1178	0.87298
PLANE	350	-0.07136	0.92480	0.37369	1.06646	-0.10939	0.32790	2.02150	0.75559	0.00884	8174	0.84973
PLANE	350	-0.59390	-0.32939	0.73402	1.33878	1.04377	-0.46147	2.46135	0.37646	0.00945	1497	0.84100
PLANE	350	-0.68188	-0.32663	0.65449	2.08917	-0.33781	-0.57101	2.55515	0.39243	0.01151	2351	0.81285
PLANE	350	0.77783	-0.18047	0.60201	1.96647	0.43788	-0.53904	2.53914	0.43463	0.01536	2570	0.76499
PLANE	355	0.70400	-0.21677	0.67631	1.18065	-0.98434	-0.61840	2.57218	0.37533	0.00685	1196	0.87951
PLANE	355	-0.06874	0.92168	0.38181	1.06392	-0.10085	0.31665	2.00399	0.74962	0.00869	8326	0.85198
PLANE	355	-0.60463	-0.32938	0.72521	1.32617	1.03378	-0.48842	2.46873	0.37469	0.00960	1473	0.83893
PLANE	355	-0.69391	-0.32397	0.64306	2.07032	-0.35617	-0.57996	2.54295	0.38677	0.01163	2303	0.81136
PLANE	355	0.77033	-0.19418	0.60736	1.97275	0.41505	-0.55524	2.54416	0.43695	0.01505	2506	0.76865
PLANE	360	0.69993	-0.23093	0.67584	1.18580	-0.97695	-0.61772	2.55526	0.37440	0.00701	1221	0.87711
PLANE	360	-0.06218	0.91918	0.38891	1.06371	-0.09348	0.30958	1.98850	0.74497	0.00859	8418	0.85336
PLANE	360	-0.61167	-0.32424	0.72162	1.29770	1.04331	-0.49385	2.46077	0.36912	0.00945	1424	0.84111
PLANE	360	-0.69813	-0.32103	0.63997	2.04528	-0.34671	-0.58027	2.52661	0.38374	0.01147	2284	0.81342
PLANE	360	0.76441	-0.20731	0.61049	1.98696	0.40815	-0.57022	2.55002	0.45876	0.01519	2515	0.76704
BOX	360	book	0.40660	0.81829	0.34039	2.05300	0.80908	0.68535	1.26000
PLANE	365	0.70245	-0.23105	0.67318	1.19475	-0.93108	-0.60714	2.53796	0.37212	0.00724	1240	0.87356
PLANE	365	-0.06014	0.91816	0.39161	1.06630	-0.10966	0.30812	1.98361	0.74323	0.00855	8435	0.85398
PLANE	365	-0.61135	-0.32309	0.72240	1.25780	1.06541	-0.46928	2.43291	0.36073	0.00885	1320	0.84966
PLANE	365	-0.69496	-0.32068	0.64358	2.01046	-0.30412	-0.57519	2.50886	0.38297	0.01143	2287	0.81391
PLANE	365	0.76486	-0.21073	0.60876	2.00203	0.43604	-0.56935	2.54377	0.48094	0.01589	2591	0.75883
BOX	365	book	0.30779	0.82404	0.33087	2.05300	0.78991	0.65108	1.18800
PLANE	370	0.70007	-0.22825	0.67662	1.21141	-0.89358	-0.58662	2.51707	0.37934	0.00731	1331	0.87250
PLANE	370	-0.61280	-0.31691	0.72391	1.21726	1.07764	-0.43732	2.40231	0.35529	0.00840	1230	0.85609
PLANE	370	-0.05579	0.92177	0.38370	1.06056	-0.12114	0.31703	1.98482	0.73967	0.00861	8202	0.85314
PLANE	370	-0.69582	-0.31429	0.64580	1.96859	-0.26503	-0.55638	2.49195	0.38741	0.01150	2337	0.81306
PLANE	370	0.76535	-0.20761	0.60921	2.01320	0.47073	-0.55299	2.52479	0.48453	0.01533	2686	0.76534
BOX	370	book	0.39745	-0.09831	0.25072	2.18400	1.37061	0.70073	1.24000
PLANE	375	0.69174	-0.23415	0.68313	1.22279	-0.88626	-0.57443	2.49052	0.37838	0.00708	1391	0.87591
PLANE	375	-0.62182	-0.30962	0.71935	1.18267	1.08482	-0.42723	2.39792	0.35591	0.00831	1186	0.85741
PLANE	375	-0.05581	0.92203	0.38307	1.06359	-0.12195	0.32171	1.98436	0.73671	0.00882	8132	0.85000
PLANE	375	-0.70255	-0.30864	0.64122	1.93389	-0.25821	-0.54605	2.47022	0.38742	0.01137	2359	0.81474
PLANE	375	0.75636	-0.21488	0.61786	2.03161	0.45239	-0.55682	2.54070	0.52771	0.01561	2773	0.76205
BOX	375	book	0.31528	0.85930	0.33105	2.07800	0.74907	0.62047	1.13000
PLANE	380	0.68523	-0.22906	0.69137	1.23063	-0.88155	-0.56766	2.46563	0.37631	0.00698	1422	0.87743
PLANE	380	-0.62899	-0.31606	0.71027	1.15158	1.08434	-0.41833	2.39544	0.35662	0.00759	1162	0.86828
PLANE	380	-0.06397	0.92148	0.38312	1.06467	-0.10731	0.32799	1.97213	0.72501	0.00847	8094	0.85509
PLANE	380	-0.70948	-0.31441	0.63070	1.89939	-0.25730	-0.53772	2.45406	0.38816	0.01106	2370	0.81887
PLANE	380	0.75315	-0.20810	0.62407	2.03688	0.45927	-0.54970	2.52632	0.51789	0.01466	2812	0.77329
BOX	380	book	0.38111	0.13225	-0.44802	2.45000	2.53511	1.32678	1.01405
BOX	380	book	0.36473	0.87553	0.33698	2.10300	0.74630	0.62404	1.09000
PLANE	385	0.66859	-0.22960	0.70730	1.24388	-0.91289	-0.54819	2.44361	0.38127	0.00710	1510	0.87561
PLANE	385	-0.64541	-0.30690	0.69947	1.12585	1.07575	-0.43519	2.41126	0.36637	0.00807	1230	0.86104
PLANE	385	-0.05712	0.92566	0.37401	1.06035	-0.10117	0.33804	1.98298	0.73077	0.00891	7926	0.84878
PLANE	385	-0.72446	-0.30110	0.62007	1.87443	-0.28442	-0.52198	2.43714	0.39297	0.01116	2449	0.81747
PLANE	385	0.74805	-0.20537	0.63107	2.03115	0.45674	-0.53332	2.50362	0.47935	0.01344	2819	0.78811
BOX	385	book	0.48809	0.86964	0.34283	2.10300	0.75809	0.64354	1.14400
BOX	385	book	0.39571	0.08191	-0.44574	2.45000	2.54427	1.33132	1.01771
PLANE	390	0.64346	-0.22421	0.73190	1.26027	-0.96689	-0.53273	2.40877	0.38127	0.00717	1606	0.87463
PLANE	390	-0.66705	-0.30651	0.67905	1.10508	1.04324	-0.45968	2.44471	0.38634	0.00821	1335	0.85902
PLANE	390	-0.06618	0.92770	0.36742	1.06603	-0.07671	0.35576	1.98934	0.72427	0.00903	7694	0.84702
PLANE	390	-0.74502	-0.29625	0.59765	1.85180	-0.33742	-0.50876	2.42567	0.39893	0.01040	2523	0.82776
PLANE	390	0.73875	-0.19495	0.64517	2.02022	0.42256	-0.51512	2.49181	0.44689	0.01170	2806	0.81038
BOX	390	book	0.34672	0.84865	0.37366	2.09000	0.78463	0.65894	1.19800
PLANE	395	0.63384	-0.22602	0.73970	1.26471	-0.97590	-0.51139	2.38974	0.38587	0.00687	1686	0.87923
PLANE	395	-0.67840	-0.29337	0.67357	1.08270	1.04036	-0.45868	2.45543	0.39678	0.00827	1361	0.85812
PLANE	395	-0.06980	0.92926	0.36278	1.07642	-0.07091	0.36929	2.00757	0.72828	0.00902	7588	0.84712
PLANE	395	-0.75491	-0.28341	0.59143	1.83104	-0.34934	-0.49279	2.41391	0.40219	0.01008	2572	0.83225
PLANE	395	0.72883	-0.19754	0.65558	2.03235	0.41010	-0.50163	2.49302	0.45281	0.01187	2892	0.80810
PLANE	400	0.61893	-0.21382	0.75578	1.27088	-1.00546	-0.48679	2.36724	0.39456	0.00705	1811	0.87646
PLANE	400	-0.68801	-0.29061	0.66497	1.07400	1.01532	-0.45197	2.46808	0.40704	0.00755	1383	0.86887
PLANE	400	-0.07187	0.93525	0.34661	1.07947	-0.05512	0.39836	2.02804	0.72355	0.00936	7133	0.84238
PLANE	400	-0.76744	-0.27267	0.58025	1.81000	-0.37895	-0.46528	2.39951	0.40943	0.01051	2678	0.82636
PLANE	400	0.71427	-0.18881	0.67392	2.04593	0.38294	-0.48011	2.49549	0.45570	0.01191	3005	0.80768
BOX	400	cake	0.48627	-0.01419	-0.34124	2.45000	2.63579	1.34950	1.05431
PLANE	405	-0.70557	-0.29256	0.64543	1.05494	0.97438	-0.44805	2.49655	0.41883	0.00689	1374	0.87891
PLANE	405	0.59781	-0.20311	0.77548	1.28160	-1.04592	-0.46832	2.33629	0.39815	0.00777	1937	0.86545
PLANE	405	-0.08437	0.93709	0.33875	1.08542	-0.02397	0.41479	2.05080	0.73083	0.00939	6954	0.84191
PLANE	405	-0.78325	-0.27136	0.55935	1.78848	-0.42084	-0.45242	2.38863	0.41309	0.01033	2726	0.82881
PLANE	405	0.69361	-0.18133	0.69715	2.06619	0.35807	-0.46405	2.48681	0.43211	0.01198	3036	0.80672
PLANE	410	-0.72237	-0.29140	0.62711	1.04474	0.92968	-0.45381	2.52601	0.41695	0.00639	1301	0.88666
PLANE	410	0.57239	-0.20427	0.79413	1.30421	-1.07983	-0.44185	2.30698	0.38601	0.00800	1912	0.86205
PLANE	410	-0.08300	0.93994	0.33109	1.07426	-0.01612	0.42135	2.04443	0.72045	0.00926	6857	0.84370
PLANE	410	-0.79914	-0.26470	0.53973	1.76920	-0.46866	-0.44238	2.36707	0.41567	0.01156	2798	0.81220
PLANE	410	0.67001	-0.18576	0.71874	2.09532	0.31303	-0.46792	2.50254	0.43293	0.01197	3040	0.80679
BOX	410	cake	0.53011	-0.18669	-0.35452	2.43200	2.53466	1.30801	1.01386
PLANE	415	-0.73961	-0.27343	0.61499	1.01322	0.91203	-0.46015	2.53981	0.41623	0.00604	1233	0.89227
PLANE	415	-0.07460	0.94077	0.33074	1.08037	-0.00722	0.42718	2.04982	0.71713	0.00917	6711	0.84497
PLANE	415	0.54909	-0.22047	0.80616	1.33481	-1.05904	-0.41922	2.26246	0.38222	0.00939	1938	0.84192
PLANE	415	0.65374	-0.19940	0.72997	2.11733	0.29527	-0.46632	2.50875	0.43369	0.01171	3066	0.81026
PLANE	415	-0.75611	-0.23939	0.60909	1.89777	-0.40351	-0.46529	2.43196	0.55859	0.02166	2202	0.69778
BOX	415	book	0.40217	-0.20486	-0.31618	2.43200	2.49832	1.30350	0.99933
PLANE	420	-0.74673	-0.27373	0.60619	0.97548	0.92391	-0.45689	2.54099	0.41695	0.00605	1189	0.89202
PLANE	420	-0.07141	0.94208	0.32769	1.07778	0.00473	0.42964	2.05487	0.72114	0.00936	6687	0.84225
PLANE	420	0.53730	-0.21543	0.81542	1.36052	-1.04004	-0.41380	2.24448	0.38564	0.01007	2051	0.83241
PLANE	420	0.64689	-0.19768	0.73652	2.13535	0.30880	-0.46334	2.50368	0.43461	0.01198	3115	0.80674
PLANE	420	-0.75685	-0.23318	0.61058	1.88313	-0.36077	-0.45192	2.46439	0.59574	0.02262	2027	0.68848
PLANE	425	-0.75802	-0.25238	0.60142	0.94870	0.91699	-0.45177	2.54360	0.41818	0.00592	1150	0.89410
PLANE	425	-0.06380	0.94413	0.32334	1.08283	0.00969	0.44352	2.05578	0.71121	0.00953	6453	0.83988
PLANE	425	0.52523	-0.22701	0.82012	1.36524	-1.02681	-0.38536	2.21561	0.38519	0.01004	2098	0.83281
PLANE	425	0.63608	-0.20602	0.74361	2.14536	0.30319	-0.45441	2.49982	0.43699	0.01205	3177	0.80585
PLANE	425	-0.76542	-0.21228	0.60751	1.86310	-0.36042	-0.43011	2.46240	0.60108	0.02231	1978	0.69144
BOX	425	book	0.42492	-0.21245	-0.27814	2.41500	2.46281	1.32126	0.98513
BOX	425	book	0.35947	-0.22954	0.44532	2.02800	1.30680	0.73718	1.18800
BOX	425	book	0.31306	0.83518	0.46143	2.15600	0.88189	0.67975	1.20400
PLANE	430	-0.76868	-0.25578	0.58627	0.93683	0.88839	-0.47466	2.55564	0.40797	0.00609	1073	0.89147
PLANE	430	-0.05859	0.93890	0.33917	1.08460	0.03050	0.41706	2.04858	0.72296	0.00958	6870	0.83924
PLANE	430	0.50904	-0.24626	0.82476	1.37027	-1.02040	-0.38083	2.17749	0.36690	0.00977	1967	0.83649
PLANE	430	0.62316	-0.22458	0.74916	2.15252	0.27496	-0.47619	2.50179	0.42898	0.01166	3078	0.81090
PLANE	430	-0.76668	-0.20665	0.60786	1.87506	-0.35080	-0.45584	2.48725	0.66001	0.02257	1788	0.68901
PLANE	435	-0.05270	0.94022	0.33646	1.07921	0.03757	0.41618	2.05041	0.72809	0.00942	6775	0.84140
PLANE	435	0.50043	-0.24962	0.82901	1.37577	-1.01487	-0.36828	2.16126	0.36572	0.00996	1988	0.83384
PLANE	435	0.61595	-0.22929	0.75367	2.15901	0.26963	-0.47489	2.49981	0.42868	0.01163	3088	0.81124
PLANE	435	-0.77947	-0.21339	0.58898	1.83450	-0.39415	-0.44747	2.43095	0.57977	0.02267	1948	0.68808
PLANE	440	-0.78578	-0.25391	0.56398	0.89797	0.85424	-0.48141	2.56567	0.40418	0.00565	1006	0.89845
PLANE	440	-0.85755	-0.21694	0.46642	1.59848	-0.50482	-0.45279	2.28838	0.41973	0.00898	1221	0.84777
PLANE	440	-0.05879	0.93918	0.33837	1.08224	0.03894	0.41674	2.04848	0.72377	0.00927	6793	0.84364
PLANE	440	0.48071	-0.25100	0.84019	1.38528	-1.00590	-0.35072	2.11953	0.35570	0.01005	1892	0.83263
PLANE	440	0.60257	-0.22991	0.76423	2.16229	0.26508	-0.46906	2.47925	0.41761	0.01160	2923	0.81170
PLANE	440	-0.77233	-0.18136	0.60878	1.87748	-0.35884	-0.46099	2.49142	0.66558	0.02319	1794	0.68313
PLANE	445	-0.80322	-0.23946	0.54543	0.86514	0.81734	-0.49190	2.57384	0.40295	0.00606	949	0.89184
PLANE	445	0.47500	-0.25569	0.84202	1.34502	-1.04617	-0.30954	2.09354	0.33441	0.00731	1511	0.87247
PLANE	445	-0.04430	0.94169	0.33357	1.07250	0.05673	0.41646	2.04709	0.72372	0.00915	6764	0.84532
PLANE	445	-0.86810	-0.20166	0.45358	1.58111	-0.57191	-0.43138	2.19946	0.40782	0.01019	1693	0.83074
PLANE	445	0.58121	-0.23773	0.77826	2.16913	0.23004	-0.46436	2.47353	0.41510	0.01115	2923	0.81762
PLANE	445	-0.77637	-0.14343	0.61374	1.88608	-0.36879	-0.45290	2.50076	0.71219	0.02283	1700	0.68656
BOX	445	book	0.43267	0.86064	0.37443	2.27100	0.97559	0.67810	1.18000
PLANE	450	-0.81699	-0.22884	0.52930	0.82379	0.80118	-0.51138	2.57191	0.39349	0.00567	878	0.89817
PLANE	450	0.45619	-0.27416	0.84660	1.34960	-1.03627	-0.29209	2.05794	0.32810	0.00741	1434	0.87099
PLANE	450	-0.02791	0.93958	0.34119	1.06392	0.05908	0.40188	2.01639	0.70871	0.00878	6929	0.85061
PLANE	450	-0.87760	-0.19062	0.43986	1.54550	-0.58348	-0.42516	2.16521	0.39671	0.01061	1820	0.82488
PLANE	450	0.56319	-0.25897	0.78470	2.17879	0.21749	-0.47474	2.46384	0.40865	0.01131	2877	0.81552
PLANE	450	-0.77596	-0.13334	0.61653	1.88361	-0.36042	-0.46137	2.50176	0.74416	0.02292	1598	0.68567
BOX	450	book	0.44943	0.87700	0.33027	2.28600	0.95214	0.66562	1.15800
BOX	450	book	0.42246	-0.25491	-0.32717	2.34900	2.29021	1.34614	0.91608
BOX	450	book	0.33544	-0.27188	0.40680	2.00500	1.33692	0.77344	1.13200
