# wme_scene_export  D:\Program Files\Slam-Model\data\kitti_07
# 좌표계는 카메라 좌표계. 뷰어가 각 시스템의 추정 포즈로 옮긴다.
# PLANE	frame	nx	ny	nz	d	cx	cy	cz	extent	rms	inliers	conf
# BOX	frame	class	conf	cx	cy	cz	sx	sy	sz
BOX	385	car	0.87916	-5.66199	1.10557	7.94531	2.20238	1.76415	2.52344
BOX	385	car	0.86473	3.55759	0.59104	4.52344	0.84444	1.17070	0.96094
BOX	385	car	0.64042	3.25634	0.58096	15.86719	3.36601	1.61569	3.60156
BOX	385	car	0.56389	-6.14774	0.86451	18.58594	3.41706	1.89252	6.00000
BOX	385	car	0.40659	-8.13383	0.81041	42.79688	2.60259	1.27103	3.66406
BOX	385	car	0.38484	2.24204	0.47021	23.10547	1.86258	1.20904	6.00000
BOX	390	car	0.92495	3.38161	0.64218	5.44531	2.80317	1.51710	2.47656
BOX	390	car	0.84201	-5.53988	0.80486	13.75000	2.52796	1.76957	3.64062
BOX	390	car	0.79355	3.65147	0.58189	12.90234	2.44511	1.27730	1.98438
BOX	390	car	0.65877	-6.26917	0.53174	34.52734	2.49034	1.75788	4.11719
BOX	390	car	0.65622	-5.83090	0.89199	21.10156	1.58167	1.49214	5.02344
BOX	390	car	0.59996	-5.50115	0.88959	8.23438	2.99287	2.01466	3.35156
BOX	390	car	0.59128	4.10667	0.23496	7.95312	2.49698	0.92231	5.35938
BOX	390	car	0.45315	3.13893	0.56524	17.46094	1.62981	1.43225	6.00000
BOX	390	car	0.32363	1.55410	0.55462	37.74609	2.13529	1.97514	6.00000
BOX	395	car	0.90977	3.84392	0.59826	5.84375	2.59505	1.54546	1.68750
BOX	395	car	0.88708	-5.78463	0.89730	9.27734	3.38507	1.56133	3.37500
BOX	395	car	0.79343	3.54056	0.38616	12.76562	3.21356	1.39014	5.21875
BOX	395	car	0.73319	3.40588	0.40724	7.21875	1.90910	1.20467	4.94531
BOX	395	car	0.66481	4.21123	0.24880	25.53516	2.99738	1.51674	6.00000
BOX	395	car	0.63909	-5.56913	0.24808	23.73828	2.75288	1.91359	5.97656
BOX	395	car	0.59761	3.52817	-0.48407	42.20312	4.17799	2.86491	2.34375
BOX	395	car	0.49307	0.19857	0.23609	34.14062	1.64163	1.54506	1.15625
BOX	395	car	0.43138	-5.58582	0.27904	36.60938	1.65679	1.50146	6.00000
